county_fips,rate_net_migration
49015,-13.136289
49017,-19.58480219
49019,2.680102916
49021,-11.23643693
49023,-12.22826087
49025,-20.04423555
49027,-15.65620257
49029,6.8859198356
49031,4.0053404539
49033,-32.5203252
49035,4.49524192
49037,3.4141116615
49039,-9.577585591
49041,-15.9892121
49043,3.5066746364
49045,-0.874081794
49047,26.899619929
49049,-0.70069032
49051,25.808007718
49053,12.285029504
49055,-17.2572058
49057,0.2127216027
50000,-2.464211871
50001,-1.055937618
50003,-3.078054561
50005,-1.899060126
50007,0.8020056456
50009,-14.98246733
50011,-2.775907608
50013,0.7170514843
50015,6.4851365504
50017,-4.764041841
50019,-0.515084621
50021,-5.735918321
50023,-5.042101548
50025,-4.170680569
50027,-7.308203991
51000,5.0545752287
51001,0.541410374
51003,9.3218364018
51005,-4.348231202
51007,0.3922030043
51009,14.849345517
51011,6.3251523637
51013,14.502427739
51015,-1.56211796
51017,5.8083252662
51019,2.4718447629
51021,-5.198663201
51023,5.6556980402
51025,-3.747182295
51027,3.2321705914
51029,-8.692861935
51031,-1.258905847
51033,3.7486333108
51035,-2.832955606
51036,-9.071244156
51037,-6.184738956
51041,6.2342145992
51043,6.4005626868
51045,-4.074900553
51047,4.8324911492
51049,-18.35972965
51051,-2.604332084
51053,0.3549749743
51057,-1.165710187
51059,5.840363984
51061,3.6804356188
51063,2.0758327657
51065,-5.247014796
51067,0.0710309251
51069,4.8578636668
51071,-5.033213356
51073,-1.112211266
51075,-3.892419162
51077,-9.112065292
51079,1.9749132639
51081,-21.56152615
51083,-5.046140121
51085,4.3446343765
51087,11.184999768
51089,-5.550138753
51091,-6.230529595
51093,1.3873356078
51095,15.002977358
51097,4.5727350672
51099,6.9150350866
51101,-5.001406646
51103,-2.946428571
51105,-2.942792121
51107,22.436891537
51109,-1.403844143
51111,-21.84038514
51113,1.2179804362
51115,1.456174741
51117,-24.34392803
51119,7.2797640988
51121,6.1137985913
51125,-12.07162497
51127,16.036715638
51131,-11.21039805
51133,5.2265508785
51135,-6.319115324
51137,6.7380509455
51139,-1.966609482
51141,4.472564634
51143,-3.598690521
51145,-0.14207825
51147,36.095845241
51149,7.5028101681
51153,12.652142664
51155,2.7637033625
51157,-5.374538126
51159,-8.858752119
51161,0.8730659165
51163,-0.490819445
51165,1.9740516111
51167,-6.863946769
51169,0.1304149369
51171,5.9200905703
51173,-1.532614985
51175,-6.568851797
51177,4.3217075937
51179,0.7305097
51181,-11.04651163
51183,-10.82882132
51185,-5.663303144
51187,4.0512094052
51191,6.6772192202
51193,-6.543757824
51195,-11.6071537
51197,5.6039637793
51199,-2.294885142
51510,7.5057459435
51520,1.4685531927
51530,4.458314757
51540,11.749923592
51550,6.7394123303
51570,7.6730031442
51580,-14.12044913
51590,5.5301698887
51595,-0.514844689
51600,12.435507342
51610,26.333165029
51620,3.662787263
51630,42.016965483
51640,2.3361074609
51650,-1.46819817
51660,22.064851304
51670,-11.78282118
51678,8.7205146533
51680,6.0447310095
51683,17.383636707
51685,7.7468487395
51690,-2.215002953
51700,-8.768958221
51710,2.0906321712
51720,7.7944221167
51730,-7.302573065
51735,7.2031793343
51740,2.1536924902
51750,-7.575757576
51760,14.88548246
51770,9.0865688192
51775,8.764067324
51790,-5.10118749
51800,1.4352856748
51810,-2.451480183
51820,-3.794256444
51830,28.845818055
51840,9.4283371842
53000,4.8785730655
53001,-13.00864599
53003,-2.005469462
53005,3.2358623959
53007,0.0136345664
53009,4.1803689872
53011,4.2019515475
53013,-1.753946379
53015,-8.010903457
53017,7.7576131212
53019,4.3131616782
53021,14.566012243
53023,-4.498425551
53025,-1.85822512
53027,-8.797063945
53029,-1.886314723
53031,3.0845053895
53033,12.217603416
53035,-4.199466809
53037,-1.370554714
53039,-3.000459748
53041,-3.732553291
53043,-6.490097829
53045,-3.274345748
53047,-7.198516669
53049,-11.04519365
53051,6.0099395154
53053,2.9473409243
53055,4.101852144
53057,-1.649014841
53059,3.0419611703
53061,8.0334762561
53063,0.5901675971
53065,0.2990705807
53067,3.9152245137
53069,8.008008008
53071,-4.832748184
53073,3.0414861652
53075,29.032926523
53077,-8.596634915
54000,0.8284020163
54001,14.222115988
54003,7.6160746187
54005,-0.779167521
54007,-4.070930794
54009,1.1370575477
54011,2.2835178574
54013,-2.23228941
54015,-14.23794628
54017,7.9767947788
54019,0.3922337713
54021,1.9429681696
54023,-5.99535571
54025,6.9265036518
54027,-3.329470024
54029,-1.407574716
54031,-8.198194959
54033,-1.777456647
54035,-0.443655723
54037,1.3375230173
54039,0.8428040403
54041,2.0673720054
54043,1.9456154167
54045,-0.879398711
54047,-13.70563092
54049,1.3045164475
54051,0.2737143031
54053,-3.007353346
54055,0.3680618344
54057,-5.326850544
54059,-16.29003845
54061,14.604892639
54063,-1.848223857
54065,1.0317847009
54067,1.7531155913
54069,-2.539855319
54071,-7.196641567
54073,0.2647603918
54075,-13.23596531
54077,6.1872761183
54079,6.0102244943
54081,-0.832313959
54083,0.6119638941
54085,-3.30691047
54087,-9.023066486
54089,3.249918752
54091,3.3031527413
54093,-2.111486486
54095,-3.411466931
54097,6.0355977089
54099,-5.94678814
54101,-13.47619574
54103,2.7511998288
54105,4.5103651661
54107,-1.786702324
54109,-6.985215342
55000,-0.834992816
55001,-12.14004759
55003,-13.2425393
55005,-3.861804139
55007,-0.066409882
55009,2.5478820978
55011,-9.632976142
55013,-5.843396961
55015,-5.540166205
55017,-2.523789494
55019,-14.32125911
55021,-5.37140434
55023,-8.494743501
55025,7.406065205
55027,-2.560369781
55029,-4.375971936
55031,-6.658381694
55033,-3.150469146
55035,4.8710758702
55037,0.2286236854
55039,-2.269177497
55041,-8.802912569
55043,-7.564993288
55045,-3.450336883
55047,-1.05116548
55049,-3.095909582
55051,-2.363467545
55053,-3.754449266
55055,2.7466484349
55057,2.8426623777
55059,-0.880105134
55061,-4.919270389
55063,8.4479210262
55065,-8.317737575
55067,-8.170515098
55069,1.9997544161
55071,-4.908385055
55073,-3.379145314
55075,1.981513925
55077,-7.579717721
55078,-18.08815112
55079,-3.049447537
55081,-6.240700024
55083,-4.693834009
55085,-0.279869021
55087,0.6275757924
55089,3.0590711234
55091,-7.310634265
55093,-8.306685779
55095,-11.36350645
55097,1.6510927815
55099,-6.53994035
55101,-5.355556583
55103,-10.49546406
55105,-1.937911806
55107,-21.57676349
55109,-2.48518898
55111,-0.818586734
55113,0.1210067764
55115,-4.352007694
55117,-5.557125775
55119,-18.08476931
55121,6.2113932739
55123,0.8682584739
55125,1.1233588429
55127,0.6617554035
55129,4.7335037395
55131,1.0186027034
55133,3.483711416
55135,-3.512240061
55137,-3.42927128
55139,3.2914903368
55141,-5.477355565
56000,10.019202451
56001,6.9262902574
56003,2.6405451448
56005,16.03626696
56007,-12.23687548
56009,15.846719009
56011,-3.647331136
56013,6.868300341
56015,4.5569806328
56017,5.3975503425
56019,-1.619714236
56021,16.649490316
56023,-11.34688656
56025,22.095454428
56027,2.0157226366
56029,10.059905339
56031,5.1646964306
56033,7.6563164611
56035,17.810473333
56037,15.035735155
56039,1.9052929969
56041,-4.487730354
56043,-3.084588919
56045,-10.54926507
72000,
72001,
72003,
72005,
72007,
72009,
72011,
72013,
72015,
72017,
72019,
72021,
72023,
72025,
72027,
72029,
72031,
72033,
72035,
72037,
72039,
72041,
72043,
72045,
72047,
72049,
72051,
72053,
72054,
72055,
72057,
72059,
72061,
72063,
72065,
72067,
72069,
72071,
72073,
72075,
72077,
72079,
72081,
72083,
72085,
72087,
72089,
72091,
72093,
72095,
72097,
72099,
72101,
72103,
72105,
72107,
72109,
72111,
72113,
72115,
72117,
72119,
72121,
72123,
72125,
72127,
72129,
72131,
72133,
72135,
72137,
72139,
72141,
72143,
72145,
72147,
72149,
72151,
72153,
