county_fips,sh050m,sh100m,sh500m
26141,-1.0163567,-1.0550228,-0.334428
26143,-1.0163567,-1.2204186,-0.45957664
26145,0.6649488,0.84702694,0.041017797
26147,0.8177948,0.76432914,0.16616641
26149,0.7413718,0.5989335,0.16616641
26151,0.05356498,0.6816313,0.29131502
26153,-0.6342418,-0.558836,-0.08413081
26155,0.8942177,0.92972475,0.16616641
26157,0.7413718,0.92972475,0.29131502
26159,0.43567988,0.43353784,-0.20927942
26161,-0.32854992,-0.7242316,-1.0853196
26163,1.3527557,0.84702694,0.16616641
26165,-0.25212693,-0.14534688,-0.20927942
27001,-1.2456256,-0.7242316,-0.08413081
27003,0.8177948,0.43353784,-0.20927942
27005,-0.48139587,-0.22804469,-0.08413081
27007,-1.1692027,-1.2204186,-0.08413081
27009,0.2828339,0.84702694,0.4164636
27011,-0.48139587,-0.6415338,0.29131502
27013,-1.0163567,0.10274658,0.16616641
27015,-0.17570396,0.26814222,0.29131502
27017,-1.4748946,-0.06264906,0.041017797
27019,0.2828339,-0.06264906,-0.5847252
27021,-1.3220487,-0.558836,-0.08413081
27023,-0.40497288,-0.39344034,0.041017797
27025,0.7413718,0.6816313,0.16616641
27027,-0.6342418,-0.8069294,-0.334428
27029,0.20641094,0.10274658,0.041017797
27031,-1.8570095,-2.6262815,-0.96017104
27033,-0.6342418,-0.39344034,-0.20927942
27035,-0.7106648,-0.8069294,-0.20927942
27037,0.3592569,0.10274658,-0.5847252
27039,0.3592569,0.76432914,0.29131502
27041,-0.6342418,-0.8069294,0.16616641
27043,0.05356498,0.35084003,0.29131502
27045,0.3592569,0.26814222,0.4164636
27047,0.12998796,0.5989335,0.16616641
27049,0.2828339,0.5989335,0.16616641
27051,-0.48139587,-0.3107425,0.16616641
27053,0.05356498,-0.39344034,-1.0853196
27055,0.3592569,0.1854444,0.4164636
27057,-1.3984716,-1.2204186,-0.45957664
27059,0.9706407,0.76432914,0.16616641
27061,-1.0163567,-0.558836,-0.08413081
27063,-0.6342418,-0.47613814,0.16616641
27065,-0.25212693,0.6816313,0.16616641
27067,-0.48139587,0.26814222,-0.08413081
27069,-0.7106648,-0.47613814,0.041017797
27071,-0.7106648,-0.558836,-0.334428
27073,-0.40497288,-0.22804469,0.5416122
27075,-0.40497288,-0.8896272,-0.20927942
27077,-1.6277406,-1.7993033,-0.5847252
27079,0.7413718,0.84702694,0.16616641
27081,-0.55781883,-0.3107425,0.4164636
27083,-1.0163567,-0.8069294,0.041017797
27085,0.3592569,0.6816313,0.16616641
27087,0.12998796,0.43353784,0.5416122
27089,-0.40497288,-0.3107425,0.16616641
27091,0.05356498,-0.22804469,0.16616641
27093,0.05356498,0.6816313,0.29131502
27095,-0.32854992,0.6816313,0.16616641
27097,0.2828339,0.6816313,0.4164636
27099,-0.099280976,0.35084003,0.041017797
27101,-0.32854992,0.020048764,0.4164636
27103,-0.55781883,0.43353784,0.041017797
27105,-0.7870878,-0.558836,-0.5847252
27107,0.12998796,-0.06264906,-0.20927942
27109,-0.7106648,-0.22804469,-0.5847252
27111,-0.7106648,-0.3107425,-0.20927942
27113,-0.32854992,-0.06264906,-0.08413081
27115,-0.7870878,0.26814222,0.041017797
27117,0.05356498,-0.06264906,0.16616641
27119,-0.6342418,-0.558836,-0.5847252
27121,-0.6342418,-0.6415338,0.041017797
27123,0.43567988,0.020048764,-0.70987386
27125,-0.32854992,0.26814222,0.16616641
27127,-0.40497288,0.35084003,0.5416122
27129,-0.32854992,0.51623565,0.16616641
27131,0.2828339,-0.06264906,-0.70987386
27133,0.2828339,0.10274658,0.29131502
27135,-0.40497288,-0.6415338,-0.08413081
27137,-1.0927798,-1.3031163,-0.20927942
27139,0.6649488,0.26814222,-0.334428
27141,0.6649488,0.51623565,0.041017797
27143,0.51210284,0.76432914,0.16616641
27145,-0.55781883,0.35084003,0.16616641
27147,0.20641094,0.43353784,0.041017797
27149,-1.5513176,-1.5512098,0.16616641
27151,-0.48139587,-0.3107425,0.29131502
27153,-0.25212693,-0.14534688,0.041017797
27155,-1.3220487,-0.6415338,-0.20927942
27157,0.43567988,0.84702694,0.4164636
27159,-0.40497288,-0.39344034,0.041017797
27161,0.12998796,0.6816313,0.16616641
27163,0.6649488,0.35084003,-0.334428
27165,-0.022858,0.26814222,-0.08413081
27167,-0.7106648,-0.22804469,0.041017797
27169,-0.8635108,-0.6415338,0.4164636
27171,0.6649488,0.51623565,0.041017797
27173,-0.6342418,-0.39344034,0.29131502
28001,0.05356498,0.26814222,0.79190946
28003,1.0470637,1.0951204,1.0422066
28005,0.51210284,0.84702694,0.91705805
28007,0.3592569,0.84702694,0.6667608
28009,1.5056015,1.260516,1.0422066
28011,-0.17570396,-0.3107425,0.6667608
28013,1.3527557,1.3432139,1.0422066
28015,0.12998796,0.84702694,0.91705805
28017,1.4291786,1.260516,1.0422066
28019,0.43567988,0.5989335,0.79190946
28021,0.20641094,0.10274658,0.4164636
28023,0.51210284,0.6816313,0.79190946
28025,1.1234866,0.76432914,0.91705805
28027,0.12998796,0.5989335,0.4164636
28029,1.1234866,1.0951204,0.79190946
28031,1.0470637,1.1778182,0.91705805
28033,0.2828339,0.10274658,0.4164636
28035,-0.40497288,0.020048764,0.5416122
28037,0.3592569,0.76432914,0.79190946
28039,1.1999097,1.0124226,0.79190946
28041,0.8177948,1.1778182,0.91705805
28043,0.51210284,0.84702694,0.79190946
28045,0.3592569,0.43353784,0.16616641
28047,-0.25212693,-0.39344034,-0.45957664
28049,0.43567988,0.1854444,0.4164636
28051,-0.022858,0.6816313,0.4164636
28053,0.20641094,0.43353784,0.5416122
28055,-0.022858,-0.06264906,0.5416122
28057,1.3527557,1.1778182,1.1673553
28059,0.3592569,0.020048764,0.041017797
28061,0.43567988,0.84702694,0.79190946
28063,0.6649488,0.84702694,0.91705805
28065,0.8942177,1.0951204,0.91705805
28067,0.9706407,1.0951204,0.79190946
28069,0.12998796,0.1854444,0.6667608
28071,-1.2456256,-1.3031163,-0.20927942
28073,-0.25212693,0.26814222,0.5416122
28075,0.20641094,0.1854444,0.4164636
28077,0.3592569,0.92972475,0.79190946
28079,0.8177948,1.0951204,0.91705805
28081,0.7413718,0.84702694,0.79190946
28083,0.2828339,0.51623565,0.6667608
28085,0.43567988,0.92972475,0.79190946
28087,0.2828339,0.1854444,0.4164636
28089,0.05356498,-0.06264906,0.4164636
28091,1.0470637,1.1778182,0.79190946
28093,0.9706407,0.6816313,0.6667608
28095,1.1999097,1.0124226,0.91705805
28097,0.2828339,0.84702694,0.79190946
28099,1.0470637,1.0124226,0.91705805
28101,0.6649488,0.76432914,0.6667608
28103,0.9706407,0.84702694,0.91705805
28105,-1.0163567,-0.8896272,0.5416122
28107,1.0470637,1.260516,0.91705805
28109,0.7413718,0.6816313,0.4164636
28111,1.0470637,1.1778182,0.91705805
28113,0.2828339,0.84702694,0.6667608
28115,1.3527557,1.3432139,1.0422066
28117,1.2763326,1.4259117,1.1673553
28119,0.6649488,0.76432914,0.5416122
28121,0.12998796,0.020048764,0.5416122
28123,0.6649488,1.0951204,0.79190946
28125,0.43567988,0.1854444,0.5416122
28127,0.8177948,1.0124226,0.91705805
28129,0.6649488,1.0951204,1.0422066
28131,0.8942177,0.5989335,0.6667608
28133,0.43567988,0.35084003,0.79190946
28135,0.6649488,1.0951204,0.91705805
28137,1.3527557,1.0124226,0.91705805
28139,1.4291786,1.4259117,1.0422066
28141,1.3527557,1.260516,1.0422066
28143,1.2763326,0.92972475,0.79190946
28145,1.1234866,1.260516,1.0422066
28147,0.8177948,1.0124226,0.91705805
28149,0.51210284,0.35084003,0.5416122
28151,0.2828339,0.020048764,0.5416122
28153,0.7413718,1.1778182,0.91705805
28155,0.8177948,1.0124226,1.0422066
28157,0.51210284,0.84702694,1.0422066
28159,0.6649488,0.6816313,0.91705805
28161,0.43567988,0.92972475,0.6667608
28163,1.1999097,0.84702694,0.79190946
29001,-1.0163567,-1.3031163,0.29131502
29003,0.9706407,1.0124226,0.5416122
29005,-0.022858,0.26814222,0.4164636
29007,0.51210284,0.51623565,0.4164636
29009,0.58852583,0.1854444,0.16616641
29011,0.43567988,0.5989335,0.4164636
29013,-0.022858,0.84702694,0.5416122
29015,-0.7870878,0.26814222,0.041017797
29017,1.0470637,1.0124226,0.79190946
29019,-1.2456256,-1.6339076,-0.334428
29021,0.7413718,0.5989335,0.29131502
29023,0.3592569,0.26814222,0.6667608
29025,0.8942177,0.6816313,0.29131502
29027,-0.022858,0.10274658,0.16616641
29029,-0.9399338,-0.9723251,-0.20927942
29031,-0.25212693,0.10274658,0.5416122
29033,0.8177948,1.1778182,0.6667608
29035,0.20641094,0.26814222,0.6667608
29037,0.6649488,0.35084003,0.041017797
29039,0.20641094,0.26814222,0.041017797
29041,0.20641094,1.0124226,0.79190946
29043,-0.022858,-0.39344034,-0.20927942
29045,0.7413718,0.35084003,0.5416122
29047,0.3592569,-0.14534688,-0.334428
29049,0.6649488,0.51623565,0.29131502
29051,-0.32854992,-0.3107425,0.16616641
29053,0.58852583,0.5989335,0.5416122
29055,0.58852583,0.84702694,0.5416122
29057,0.43567988,0.1854444,0.16616641
29059,-0.022858,0.020048764,-0.08413081
29061,0.2828339,0.76432914,0.4164636
29063,0.8177948,0.6816313,0.4164636
29065,0.12998796,0.26814222,0.4164636
29067,0.2828339,0.43353784,0.29131502
29069,0.7413718,0.6816313,0.91705805
29071,1.1234866,0.84702694,0.5416122
29073,0.3592569,0.92972475,0.6667608
29075,0.58852583,0.84702694,0.6667608
29077,-0.32854992,-0.8069294,-0.20927942
29079,-0.17570396,0.51623565,0.5416122
29081,0.3592569,0.84702694,0.5416122
29083,-0.25212693,0.51623565,0.041017797
29085,-0.55781883,-0.14534688,0.041017797
29087,0.51210284,0.76432914,0.4164636
29089,-0.099280976,-0.06264906,0.4164636
29091,0.05356498,0.1854444,0.29131502
29093,0.6649488,1.0124226,0.79190946
29095,0.51210284,-0.06264906,-0.334428
29097,0.12998796,0.020048764,0.041017797
29099,1.2763326,0.92972475,0.5416122
29101,-1.0163567,-0.8896272,-0.70987386
29103,0.20641094,0.43353784,0.6667608
29105,0.51210284,0.26814222,0.16616641
29107,0.8942177,0.84702694,0.4164636
29109,0.51210284,0.1854444,0.041017797
29111,-0.022858,-0.22804469,0.5416122
29113,0.8177948,0.76432914,0.4164636
29115,0.12998796,0.6816313,0.5416122
29117,0.20641094,0.92972475,0.5416122
29119,0.7413718,0.35084003,-0.08413081
29121,0.2828339,0.26814222,0.5416122
29123,0.6649488,1.0124226,0.6667608
29125,0.6649488,0.92972475,0.6667608
29127,0.51210284,0.43353784,0.5416122
29129,-0.022858,0.26814222,0.4164636
29131,0.2828339,0.35084003,0.5416122
29133,0.8177948,0.51623565,0.91705805
29135,0.9706407,0.76432914,0.6667608
29137,0.58852583,0.5989335,0.6667608
29139,0.7413718,0.84702694,0.6667608
29141,-0.17570396,-0.06264906,0.041017797
29143,0.58852583,0.6816313,0.91705805
29145,0.51210284,0.35084003,0.16616641
29147,-1.0163567,-0.06264906,0.4164636
29149,-0.17570396,-0.3107425,0.4164636
29151,0.8177948,0.84702694,0.91705805
29153,-0.099280976,-0.22804469,-0.08413081
29155,0.2828339,0.51623565,0.91705805
29157,1.0470637,1.260516,0.91705805
29159,0.05356498,0.35084003,0.041017797
29161,-0.7870878,-0.06264906,0.041017797
29163,0.6649488,0.84702694,0.6667608
29165,-0.099280976,-0.558836,-0.83502245
29167,-0.099280976,-0.47613814,-0.08413081
29169,-2.3919704,-3.0397706,-4.0888863
29171,0.05356498,0.020048764,0.5416122
29173,0.58852583,0.76432914,0.5416122
29175,0.51210284,0.26814222,0.4164636
29177,1.1999097,1.0951204,0.6667608
29179,0.20641094,0.76432914,0.79190946
29181,0.43567988,0.35084003,0.79190946
29183,0.58852583,0.1854444,-0.08413081
29185,-0.6342418,0.51623565,0.16616641
29186,0.8177948,1.260516,0.79190946
29187,0.6649488,1.0124226,0.6667608
29189,0.7413718,0.10274658,-0.20927942
29195,-0.17570396,-0.06264906,-0.20927942
29197,0.3592569,0.1854444,0.5416122
29199,0.43567988,0.1854444,0.5416122
29201,0.51210284,0.35084003,0.79190946
29203,0.20641094,0.26814222,0.6667608
29205,0.20641094,0.35084003,0.6667608
29207,1.0470637,0.6816313,0.91705805
29209,-0.25212693,-0.6415338,-0.45957664
29211,0.12998796,0.35084003,0.5416122
29213,-0.7106648,-1.1377207,-0.5847252
29215,-0.17570396,0.020048764,0.041017797
29217,0.12998796,0.43353784,0.29131502
29219,0.7413718,0.6816313,0.29131502
29221,1.0470637,1.260516,0.91705805
29223,0.3592569,0.26814222,0.6667608
29225,0.51210284,0.1854444,0.041017797
29227,0.2828339,0.5989335,0.5416122
29229,0.6649488,0.35084003,0.29131502
29510,0.58852583,-0.06264906,-0.20927942
30001,-2.3155475,-2.378188,-1.2104683
30003,-0.8635108,0.1854444,-0.08413081
30005,-1.1692027,-1.0550228,-0.20927942
30007,-2.3155475,-1.4685119,-1.9613599
30009,-2.4683933,-1.7993033,-2.4619544
30011,-2.9269311,-2.378188,-1.7110627
30013,-1.2456256,-1.7993033,-2.4619544
30015,-2.6976624,-1.2204186,-1.0853196
30017,-1.3220487,-1.7166054,-1.0853196
30019,-1.4748946,-1.882001,-1.4607655
30021,-1.3984716,-1.9646989,-1.7110627
30023,-0.6342418,-0.558836,-0.70987386
30025,-1.6277406,-1.7166054,-1.0853196
30027,-1.7041636,-1.3858142,-1.4607655
30029,-1.0163567,-1.5512098,-2.4619544
30031,-2.0098555,-2.8743749,-3.838589
30033,-2.3155475,-1.882001,-0.83502245
30035,-0.25212693,-0.6415338,-0.20927942
30037,-3.003354,-2.0473967,-2.587103
30039,-1.9334325,-2.2954903,-2.7122514
30041,-1.4748946,-1.7166054,-1.0853196
30043,-2.7740853,-1.4685119,-1.8362113
30045,-2.8505082,-1.882001,-1.2104683
30047,-0.40497288,-0.8896272,-1.0853196
30049,-1.4748946,-1.4685119,-1.8362113
30051,-1.9334325,-1.882001,-1.8362113
30053,-1.7041636,-1.7993033,-2.4619544
30055,-1.7805865,-1.3031163,-0.5847252
30057,-2.0098555,-2.7089791,-3.9637375
30059,-2.3155475,-1.4685119,-1.8362113
30061,-2.6976624,-1.882001,-2.3368058
30063,-1.5513176,-1.7993033,-2.211657
30065,-1.1692027,-1.6339076,-2.3368058
30067,-1.3984716,-2.2127924,-3.212846
30069,-2.0098555,-1.5512098,-1.3356168
30071,-1.3220487,-1.882001,-0.96017104
30073,-1.2456256,-1.0550228,-0.96017104
30075,-2.3155475,-1.7166054,-0.96017104
30077,-1.4748946,-1.3031163,-1.585914
30079,-1.8570095,-2.4608858,-2.0865085
30081,-2.1627014,-2.0473967,-2.587103
30083,-1.3984716,-1.9646989,-2.211657
30085,-0.6342418,-1.0550228,-0.96017104
30087,-1.9334325,-0.7242316,-0.70987386
30089,-2.3155475,-1.9646989,-2.4619544
30091,-1.4748946,-1.9646989,-2.211657
30093,-0.55781883,-0.39344034,-0.70987386
30095,-2.3919704,-1.3031163,-1.8362113
30097,-2.0098555,-1.7166054,-2.3368058
30099,-2.0098555,-1.1377207,-1.2104683
30101,-2.0098555,-1.882001,-2.0865085
30103,-2.8505082,-1.882001,-1.4607655
30105,-1.6277406,-1.7993033,-1.3356168
30107,-2.3155475,-1.2204186,-1.8362113
30109,-1.7805865,-2.0473967,-1.4607655
30111,-0.8635108,-1.3858142,-1.585914
31001,-0.40497288,-0.22804469,0.041017797
31003,-0.25212693,-0.47613814,0.4164636
31005,-2.0862784,-1.882001,-0.08413081
31007,-1.3220487,-1.4685119,-1.0853196
31009,-2.3155475,-1.5512098,-0.08413081
31011,-0.40497288,0.35084003,0.5416122
31013,-0.48139587,-1.1377207,-0.5847252
31015,-1.0927798,-1.0550228,0.4164636
31017,-1.6277406,-1.6339076,0.041017797
31019,-0.6342418,-0.9723251,0.16616641
31021,0.20641094,0.5989335,0.29131502
31023,0.3592569,0.84702694,0.4164636
31025,0.6649488,0.26814222,-0.08413081
31027,-0.7106648,-0.3107425,0.5416122
31029,-1.1692027,-1.3858142,-0.08413081
31031,-1.7805865,-2.1300945,-0.334428
31033,-1.3984716,-1.6339076,-1.0853196
31035,-0.48139587,0.020048764,0.041017797
31037,-0.32854992,0.35084003,-0.20927942
31039,-0.17570396,0.76432914,0.4164636
31041,-1.4748946,-0.8069294,0.041017797
31043,0.43567988,0.26814222,-0.45957664
31045,-2.0098555,-2.378188,-0.96017104
31047,-0.48139587,-0.6415338,-0.334428
31049,-1.5513176,-1.882001,-0.5847252
31051,-0.17570396,0.10274658,0.16616641
31053,0.12998796,0.26814222,-0.08413081
31055,0.43567988,-0.14534688,-0.5847252
31057,-1.2456256,-1.3031163,-0.08413081
31059,-0.8635108,0.5989335,0.29131502
31061,-0.25212693,-0.39344034,0.29131502
31063,-1.4748946,-1.4685119,0.16616641
31065,-1.0163567,-0.6415338,0.29131502
31067,0.58852583,0.5989335,0.29131502
31069,-2.0862784,-2.0473967,-1.3356168
31071,-1.5513176,-0.558836,0.4164636
31073,-0.6342418,-0.8896272,0.041017797
31075,-2.8505082,-2.2127924,-0.334428
31077,-0.6342418,-0.06264906,0.6667608
31079,-0.099280976,-0.06264906,-0.20927942
31081,-0.55781883,0.10274658,0.29131502
31083,-0.6342418,-0.6415338,0.041017797
31085,-0.9399338,-1.2204186,0.041017797
31087,-0.9399338,-1.2204186,-0.20927942
31089,-1.1692027,-1.0550228,0.4164636
31091,-2.2391243,-1.7993033,0.041017797
31093,0.20641094,0.51623565,0.5416122
31095,0.2828339,0.26814222,0.16616641
31097,0.2828339,0.35084003,0.041017797
31099,-0.32854992,-0.558836,0.16616641
31101,-1.1692027,-1.7166054,-0.45957664
31103,-1.7805865,-1.7993033,0.041017797
31105,-0.9399338,-1.2204186,-1.0853196
31107,-0.8635108,-0.39344034,0.29131502
31109,0.20641094,-0.14534688,-0.334428
31111,-0.7106648,-0.8896272,-0.20927942
31113,-1.2456256,-1.2204186,-0.20927942
31115,-1.4748946,-0.8069294,0.29131502
31117,-1.0163567,-1.3031163,0.4164636
31119,-0.6342418,0.43353784,0.041017797
31121,-0.48139587,0.5989335,0.29131502
31123,-0.7106648,-1.2204186,-0.70987386
31125,-0.17570396,0.92972475,0.5416122
31127,-1.3984716,-0.14534688,-0.45957664
31129,-0.7106648,-0.06264906,0.29131502
31131,0.7413718,0.43353784,0.041017797
31133,-0.6342418,0.51623565,0.29131502
31135,-0.8635108,-1.3858142,0.041017797
31137,-0.099280976,-0.3107425,0.29131502
31139,-0.099280976,-0.3107425,0.5416122
31141,-0.25212693,0.76432914,0.041017797
31143,-0.7106648,0.5989335,0.29131502
31145,-0.9399338,-0.9723251,0.041017797
31147,-0.022858,0.76432914,0.4164636
31149,-1.2456256,-1.5512098,0.29131502
31151,-0.022858,0.1854444,-0.08413081
31153,0.12998796,-0.47613814,-1.2104683
31155,0.6649488,0.51623565,0.16616641
31157,-0.40497288,-0.8896272,-0.70987386
31159,-0.55781883,-0.3107425,-0.20927942
31161,-1.5513176,-1.5512098,-0.5847252
31163,-0.022858,0.020048764,0.5416122
31165,-1.8570095,-2.0473967,-0.83502245
31167,-0.099280976,0.6816313,0.4164636
31169,-1.1692027,-0.22804469,0.16616641
31171,-2.8505082,-1.7993033,-0.20927942
31173,0.3592569,0.43353784,0.29131502
31175,-0.7106648,-0.3107425,0.4164636
31177,0.51210284,0.35084003,0.041017797
31179,-1.0927798,-0.39344034,0.5416122
31181,-0.6342418,-0.558836,0.29131502
31183,-1.3220487,-0.8069294,0.4164636
31185,-0.25212693,-0.06264906,-0.45957664
32001,-1.9334325,-2.5435836,-2.3368058
32003,-0.7870878,-1.7166054,-2.3368058
32005,-1.8570095,-2.1300945,-1.3356168
32007,-1.0163567,-1.882001,-1.0853196
32009,-3.691161,-3.701353,-3.212846
32011,-2.9269311,-2.9570727,-1.4607655
32013,-1.4748946,-1.7993033,-0.96017104
32015,-1.8570095,-2.791677,-0.83502245
32017,-1.9334325,-1.0550228,-0.83502245
32019,-1.8570095,-2.5435836,-1.3356168
32021,-1.9334325,-2.1300945,-1.2104683
32023,-2.2391243,-3.287864,-2.7122514
32027,-1.7041636,-1.1377207,-0.70987386
32029,-2.6976624,-1.3858142,-1.4607655
32031,-0.6342418,-1.5512098,-0.96017104
32033,-1.7041636,-2.6262815,-0.70987386
32510,-1.2456256,-1.9646989,-0.83502245
33001,0.3592569,0.51623565,-0.334428
33003,-0.40497288,-0.06264906,-0.45957664
33005,-0.40497288,0.1854444,-0.20927942
33007,-0.7106648,-0.14534688,-0.334428
33009,-1.3984716,-1.3858142,-1.2104683
33011,0.51210284,0.51623565,-0.334428
33013,0.05356498,0.26814222,-0.45957664
33015,0.6649488,0.51623565,-0.334428
33017,-0.099280976,0.1854444,-0.20927942
33019,0.2828339,0.43353784,-0.334428
34001,0.7413718,0.84702694,0.16616641
34003,0.9706407,0.6816313,-0.08413081
34005,0.51210284,0.51623565,-0.20927942
34007,1.2763326,1.1778182,0.29131502
34009,0.05356498,0.51623565,0.041017797
34011,1.4291786,1.0951204,0.4164636
34013,1.1234866,0.76432914,-0.08413081
34015,1.2763326,1.1778182,0.4164636
34017,0.8177948,0.51623565,-0.45957664
34019,0.20641094,0.26814222,-0.334428
34021,0.7413718,0.5989335,-0.08413081
34023,1.1234866,0.84702694,-0.08413081
34025,0.9706407,0.84702694,-0.08413081
34027,0.7413718,0.51623565,-0.20927942
34029,0.43567988,0.84702694,0.041017797
34031,1.3527557,1.0951204,0.29131502
34033,1.5056015,1.0951204,0.4164636
34035,0.7413718,0.43353784,-0.20927942
34037,0.6649488,0.6816313,-0.08413081
34039,1.0470637,0.84702694,-0.08413081
34041,0.58852583,0.76432914,0.041017797
35001,-0.40497288,-0.8896272,-1.8362113
35003,-3.3854692,-3.784051,-2.8374002
35005,-0.6342418,-0.8896272,-0.5847252
35006,-1.3984716,-0.39344034,-0.45957664
35007,-1.9334325,-2.2954903,-1.2104683
35009,-1.0927798,-1.882001,-2.0865085
35011,-2.5448163,-1.882001,-0.334428
35013,-1.1692027,-0.8896272,-1.585914
35015,-0.6342418,-0.8896272,-0.5847252
35017,-1.0927798,-1.1377207,-1.2104683
35019,-1.4748946,-1.6339076,-0.334428
35021,-3.1562002,-2.4608858,-0.334428
35023,-2.3155475,-2.1300945,-1.4607655
35025,-0.6342418,-0.9723251,-0.45957664
35027,-2.0862784,-2.2954903,-1.7110627
35028,-1.7041636,-1.7166054,-3.212846
35029,-1.2456256,-1.0550228,-1.4607655
35031,-1.4748946,-0.6415338,-0.45957664
35033,-1.0927798,-1.5512098,-0.45957664
35035,-1.8570095,-1.5512098,-2.8374002
35037,-1.0927798,-1.2204186,-0.5847252
35039,-1.2456256,-0.8069294,-0.20927942
35041,-1.3220487,-1.5512098,-1.0853196
35043,-0.6342418,-0.8896272,-1.9613599
35045,-0.9399338,-1.3858142,-0.96017104
35047,-1.2456256,-1.5512098,-0.5847252
35049,-1.5513176,-0.7242316,-2.211657
35051,-2.1627014,-2.2127924,-2.8374002
35053,-1.9334325,-1.0550228,-1.2104683
35055,-1.6277406,-1.882001,-2.0865085
35057,-2.7740853,-0.8069294,-1.585914
35059,-2.0098555,-2.2127924,-0.70987386
35061,0.2828339,-0.06264906,-0.83502245
36001,-0.17570396,-0.39344034,-0.08413081
36003,-0.6342418,-0.14534688,0.29131502
36005,1.3527557,0.92972475,0.16616641
36007,-0.32854992,-0.7242316,0.041017797
36009,0.51210284,0.35084003,0.16616641
36011,0.7413718,0.51623565,0.041017797
36013,0.6649488,0.10274658,0.16616641
36015,0.3592569,-0.06264906,-0.08413081
36017,0.51210284,0.35084003,-0.08413081
36019,0.20641094,-0.39344034,0.041017797
36021,0.2828339,0.020048764,-0.334428
36023,-0.48139587,-0.8896272,0.29131502
36025,-0.25212693,-0.14534688,0.16616641
36027,-0.32854992,0.26814222,-0.334428
36029,0.8942177,0.51623565,0.29131502
36031,-0.022858,-0.14534688,-0.334428
36033,0.58852583,0.020048764,0.041017797
36035,0.9706407,0.6816313,0.16616641
36037,1.1234866,0.6816313,0.16616641
36039,0.2828339,0.10274658,-0.20927942
36041,-1.4748946,-0.7242316,-0.5847252
36043,0.43567988,0.5989335,0.16616641
36045,-1.2456256,-1.6339076,-2.587103
36047,0.6649488,0.26814222,-0.70987386
36049,0.58852583,0.51623565,0.041017797
36051,-1.2456256,0.020048764,0.4164636
36053,-0.17570396,-0.47613814,-0.20927942
36055,0.3592569,0.1854444,-0.08413081
36057,0.8942177,0.51623565,0.041017797
36059,1.1999097,0.6816313,-0.08413081
36061,-0.25212693,-0.6415338,-1.585914
36063,1.1234866,0.76432914,0.16616641
36065,0.51210284,0.1854444,-0.08413081
36067,0.12998796,-0.3107425,-0.20927942
36069,0.2828339,0.020048764,-0.08413081
36071,0.20641094,0.35084003,-0.45957664
36073,0.7413718,0.76432914,0.16616641
36075,0.58852583,0.26814222,0.041017797
36077,-1.2456256,-0.8896272,0.041017797
36079,0.43567988,0.51623565,-0.20927942
36081,0.9706407,0.6816313,-0.334428
36083,0.3592569,-0.06264906,-0.08413081
36085,1.4291786,1.1778182,0.16616641
36087,0.8177948,0.5989335,-0.20927942
36089,-0.32854992,-0.6415338,0.041017797
36091,-0.022858,-0.558836,-0.45957664
36093,0.2828339,-0.14534688,-0.08413081
36095,0.05356498,-0.14534688,0.041017797
36097,0.51210284,0.35084003,-0.08413081
36099,0.2828339,0.35084003,0.041017797
36101,0.43567988,0.51623565,0.041017797
36103,0.05356498,0.51623565,-0.20927942
36105,-0.32854992,0.35084003,-0.334428
36107,0.51210284,0.26814222,0.041017797
36109,-1.3984716,-2.0473967,-0.96017104
36111,-0.099280976,0.43353784,-0.20927942
36113,0.05356498,0.10274658,-0.20927942
36115,0.7413718,0.5989335,0.041017797
36117,0.8177948,0.76432914,0.041017797
36119,0.8177948,0.43353784,-0.334428
36121,0.6649488,0.92972475,0.29131502
36123,-0.099280976,0.51623565,0.16616641
37001,0.51210284,0.1854444,0.29131502
37003,1.1999097,1.1778182,0.91705805
37005,0.8942177,1.0124226,0.79190946
37007,1.5056015,1.5913073,1.1673553
37009,0.9706407,0.92972475,0.79190946
37011,1.1234866,0.92972475,0.79190946
37013,0.6649488,0.35084003,0.6667608
37015,0.51210284,0.76432914,1.0422066
37017,0.8177948,0.76432914,0.79190946
37019,-0.6342418,-1.1377207,-0.45957664
37021,-0.55781883,-0.7242316,-0.5847252
37023,1.0470637,0.84702694,0.6667608
37025,0.20641094,-0.14534688,-0.08413081
37027,1.1999097,1.0951204,0.91705805
37029,-0.48139587,-0.8896272,-0.5847252
37031,-1.1692027,-1.1377207,-0.5847252
37033,1.1234866,1.0124226,1.0422066
37035,0.8177948,0.51623565,0.5416122
37037,0.2828339,0.1854444,0.16616641
37039,0.12998796,0.1854444,0.29131502
37041,0.05356498,0.1854444,0.79190946
37043,-0.022858,0.020048764,0.16616641
37045,1.3527557,1.0951204,0.91705805
37047,0.8942177,0.5989335,0.91705805
37049,-0.7870878,-1.1377207,-1.0853196
37051,-1.2456256,-1.3031163,-1.0853196
37053,-0.7106648,-0.7242316,-0.334428
37055,-1.5513176,-1.3858142,-0.334428
37057,0.9706407,0.92972475,0.79190946
37059,0.9706407,0.51623565,0.5416122
37061,0.2828339,0.6816313,0.5416122
37063,-0.9399338,-1.1377207,-0.45957664
37065,0.9706407,1.0951204,1.0422066
37067,-0.022858,0.020048764,0.29131502
37069,0.3592569,0.1854444,0.4164636
37071,1.0470637,0.6816313,0.5416122
37073,0.20641094,0.020048764,0.29131502
37075,0.9706407,0.76432914,0.91705805
37077,0.8942177,0.76432914,0.91705805
37079,0.9706407,1.0951204,0.91705805
