county_fips,rate_natural_increase_population
49000,12.341738595
49001,10.720575848
49003,10.573476703
49005,16.100504604
49007,6.4899945917
49009,2.658396101
49011,13.476101424
49013,15.066312997
49015,8.5750775406
49017,1.9584802193
49019,3.6449399657
49021,11.579534245
49023,10.287267081
49025,2.7647221454
49027,6.949436856
49029,8.9414182939
49031,-4.672897196
49033,14.941771039
49035,11.085611342
49037,9.974561521
49039,7.8264598671
49041,5.3457907918
49043,8.4478979876
49045,11.194970668
49047,13.552930085
49049,17.648053529
49051,11.014632578
49053,7.7088034535
49055,2.9373967321
49057,10.223400227
50000,1.0006870746
50001,-0.812259707
50003,-2.478787301
50005,-0.836873954
50007,3.473252796
50009,-1.275103602
50011,4.7853332643
50013,-0.860461781
50015,2.9807459921
50017,1.277315566
50019,-0.478292862
50021,-1.327455383
50023,1.9328055934
50025,-1.382671276
50027,-1.135254989
51000,5.2251487222
51001,1.0226640398
51003,3.19322481
51005,-3.727055316
51007,-0.784406009
51009,-0.586564584
51011,2.5695931478
51013,10.200162764
51015,0.8014344318
51017,-8.60492632
51019,0.3701157934
51021,-6.683995544
51023,-1.905395596
51025,-1.639392254
51027,-3.148218109
51029,0.1166827105
51031,2.1164214233
51033,6.0047552108
51035,-2.832955606
51036,-2.093364036
51037,-1.526104418
51041,5.0482235748
51043,-2.532090733
51045,-1.940428835
51047,5.8200002101
51049,3.4298396046
51051,-1.842088547
51053,3.5142522452
51057,-1.703730273
51059,9.4755274
51061,4.4497069981
51063,0.0648697739
51065,2.5463454156
51067,-0.674793788
51069,4.2944516436
51071,-2.516606678
51073,-0.217016832
51075,-0.891035712
51077,-5.637680684
51079,5.4977315185
51081,-1.010696538
51083,-2.230338175
51085,0.1398273133
51087,5.3385131714
51089,-2.681317033
51091,-4.450378282
51093,0.0283129716
51095,1.0021349832
51097,-1.286081738
51099,6.7513656171
51101,2.7507736551
51103,-10.35714286
51105,-1.491014675
51107,11.861349586
51109,2.4193909706
51111,-0.469685702
51113,-1.826970654
51115,-5.040604873
51117,-4.046944557
51119,-7.648359749
51121,3.592644533
51125,-2.816712494
51127,3.7981694933
51131,-4.955320877
51133,-7.397579705
51135,-2.33807267
51137,1.5233854312
51139,-2.677936315
51141,-4.472564634
51143,-2.124337135
51145,1.8470172447
51147,-0.483622774
51149,3.6836901908
51153,12.145491393
51155,-2.965223399
51157,-3.493449782
51159,-5.577732816
51161,-1.649124509
51163,-2.275617429
51165,1.8441797945
51167,-2.136228331
51169,-4.216749625
51171,0.3302042549
51173,-3.06522997
51175,-0.592273523
51177,6.1111022351
51179,7.8548620316
51181,-1.162790698
51183,-2.665556018
51185,-4.696945862
51187,2.4095428488
51191,-2.00134636
51193,-0.227608968
51195,-1.894054369
51197,-1.161797369
51199,2.8420100762
51510,13.659908751
51520,-2.65469231
51530,0.7430524595
51540,6.6786656252
51550,5.3941762303
51570,-1.903827848
51580,1.8713848248
51590,-3.936731107
51595,-4.4619873
51600,6.5705340213
51610,6.3696741368
51620,0.9452354227
51630,9.9374657573
51640,-1.314060447
51650,5.5367871295
51660,4.5630981659
51670,2.8564414987
51678,-2.430307362
51680,2.8078750496
51683,12.168545695
51685,13.918067227
51690,-5.316007088
51700,8.3302326356
51710,8.2686135679
51720,0.4871513823
51730,4.2754380764
51735,-1.241927471
51740,5.6183282352
51750,1.312335958
51760,5.5371118329
51770,3.5114198149
51775,-2.629220197
51790,-3.846797123
51800,4.6705607614
51810,7.9335126128
51820,2.1816974555
51830,-0.209533787
51840,3.4657524037
53000,5.4341089875
53001,16.181486476
53003,-0.546946217
53005,7.6348712408
53007,3.6540637825
53009,-3.985285101
53011,5.3462638319
53013,-5.01127537
53015,1.6374796541
53017,6.0365532565
53019,-1.045614952
53021,16.403060166
53023,-8.097165992
53025,9.8189055164
53027,0.457891341
53029,3.2029370806
53031,-4.861448712
53033,6.2794246094
53035,4.3567502104
53037,3.1498713602
53039,0.774312193
53041,0.6882722381
53043,-2.958721069
53045,0.3455339734
53047,3.3932401808
53049,-3.665653789
53051,-2.234464692
53053,7.043060503
53055,-3.912535891
53057,2.9495265457
53059,1.3420416928
53061,5.7778862784
53063,3.8634900193
53065,0.5291248735
53067,4.64932911
53069,-6.006006006
53071,2.7615703906
53073,3.8447127853
53075,4.3189477473
53077,9.3201342132
54000,-0.445441136
54001,1.1951357973
54003,3.7798296256
54005,-1.312282141
54007,-1.586973021
54009,-6.738118801
54011,1.4362397384
54013,-3.282778544
54015,0.3235896883
54017,-2.658931593
54019,-1.45998126
54021,-2.285844905
54023,-0.844416297
54025,-2.848803921
54027,-1.095774945
54029,-3.895381191
54031,0.0719139909
54033,-0.953757225
54035,-0.682547266
54037,3.2430352611
54039,-0.260124704
54041,-1.094491062
54043,0.0926483532
54045,-2.94048944
54047,-5.761010965
54049,0.0705144026
54051,-3.375809738
54053,-0.513450571
54055,-2.368397891
54057,-0.786514845
54059,0.1894190518
54061,3.9513236934
54063,-1.774294903
54065,-2.923389986
54067,0.152444834
54069,-2.131664286
54071,-1.865795962
54073,-5.692348425
54075,-1.141031492
54077,0.8585215667
54079,1.4225383419
54081,-0.239605534
54083,-1.869889677
54085,-2.820600107
54087,0.6105834464
54089,-4.549886253
54091,-0.943757926
54093,-5.067567568
54095,-3.851656212
54097,0.9443452198
54099,-1.451016306
54101,-2.319673037
54103,-4.096230856
54105,-1.0408535
54107,-1.152711177
54109,-3.856867367
55000,3.4654827624
55001,-5.098819987
55003,0.9414127467
55005,1.5054490711
55007,0.1328197636
55009,6.419390933
55011,2.165552776
55013,-2.207505519
55015,6.084109796
55017,4.3015531623
55019,7.0593681287
55021,1.2014983391
55023,-1.325420972
55025,6.3909597552
55027,-0.056645349
55029,-3.905826191
55031,1.8926221938
55033,3.4015934982
55035,4.1737848459
55037,-3.429355281
55039,2.1120050295
55041,-0.978101397
55043,1.3718899744
55045,0.8693762226
55047,-1.83953959
55049,3.1383193028
55051,-9.453870178
55053,2.4379540689
55055,3.5195148777
55057,-0.074806905
55059,3.3288330225
55061,2.1917541339
55063,2.7009185712
55065,4.3965184327
55067,-0.761228115
55069,-1.894504184
55071,1.0014589155
55073,3.602436855
55075,-3.334742947
55077,-0.588081547
55078,15.340583858
55079,6.5627133157
55081,5.1302551802
55083,0.5600597397
55085,-2.742716409
55087,5.5865452233
55089,0.6670155081
55091,3.3845529006
55093,3.8470491663
55095,1.188938301
55097,3.3306526798
55099,-3.593373819
55101,3.7124327988
55103,-0.390788555
55105,3.2756960854
55107,-0.553250346
55109,5.5710634489
55111,3.1138397336
55113,-1.512584705
55115,0.4808848281
55117,1.6175671269
55119,3.1684905798
55121,4.221002059
55123,4.374686926
55125,-5.616794215
55127,1.7809005713
55129,-4.165483291
55131,2.1277478694
55133,1.7865186749
55135,-3.742550884
55137,-1.837109614
55139,2.976031046
55141,0.9397423763
56000,5.3427585073
56001,6.6837353456
56003,0.5110732538
56005,11.206321297
56007,4.0578239919
56009,4.4658935389
56011,6.5932524374
56013,5.0040473913
56015,0.1469993753
56017,-0.41519618
56019,1.2726326141
56021,5.3397980488
56023,7.1752370887
56025,4.9688960017
56027,-4.4345898
56029,2.3053949735
56031,-1.377252381
56033,1.5993194385
56035,9.6796050721
56037,7.2369308221
56039,7.853524792
56041,9.3573952067
56043,-1.77957053
56045,1.1252549406
72000,
72001,
72003,
72005,
72007,
72009,
72011,
72013,
72015,
72017,
72019,
72021,
72023,
72025,
72027,
72029,
72031,
72033,
72035,
72037,
72039,
72041,
72043,
72045,
72047,
72049,
72051,
72053,
72054,
72055,
72057,
72059,
72061,
72063,
72065,
72067,
72069,
72071,
72073,
72075,
72077,
72079,
72081,
72083,
72085,
72087,
72089,
72091,
72093,
72095,
72097,
72099,
72101,
72103,
72105,
72107,
72109,
72111,
72113,
72115,
72117,
72119,
72121,
72123,
72125,
72127,
72129,
72131,
72133,
72135,
72137,
72139,
72141,
72143,
72145,
72147,
72149,
72151,
72153,
