county_fips,rate_domestic_migration
27155,-10.44308519
27157,-0.046704965
27159,-5.584744829
27161,-8.963377443
27163,2.2947455497
27165,-9.990917348
27167,-2.996845426
27169,-1.671780348
27171,2.4155231545
27173,3.6501901141
28000,-2.687901715
28001,-3.35814985
28003,0.2952148359
28005,-5.282958457
28007,-2.901977644
28009,12.803316669
28011,-22.46917709
28013,-5.412441765
28015,1.0790131934
28017,-12.47869667
28019,-6.118409214
28021,-6.535591743
28023,-4.887524281
28025,-7.325823528
28027,-31.77887202
28029,-9.006815969
28031,-2.811255434
28033,9.3927654502
28035,-4.948497258
28037,-0.906853219
28039,5.5717414882
28041,2.2865572561
28043,-9.469563791
28045,8.2196496966
28047,4.3801993164
28049,-13.20334216
28051,-21.21811785
28053,-15.96021512
28055,-12.76755539
28057,-4.131263443
28059,-2.509818339
28061,0.8448494358
28063,-27.80965238
28065,-14.56563204
28067,-5.922597774
28069,-5.063039809
28071,10.469626784
28073,1.0463500368
28075,-14.55138579
28077,8.1559032271
28079,-1.624017908
28081,-2.08754725
28083,-18.86037987
28085,-4.209181822
28087,-6.591416064
28089,9.7428564504
28091,-9.857872442
28093,-3.655337909
28095,3.5973229225
28097,3.7200195791
28099,-0.746344608
28101,-5.85637927
28103,-7.973970029
28105,-4.765558742
28107,-2.57148284
28109,3.218737782
28111,0.3315787292
28113,-7.045620392
28115,14.086992796
28117,-2.242108369
28119,-18.68405135
28121,9.0975242639
28123,-9.826884807
28125,-9.255178493
28127,-6.240652868
28129,-8.617459723
28131,-4.553684095
28133,-14.61495222
28135,-16.66436178
28137,-7.045850875
28139,2.0416959688
28141,2.7233255402
28143,-19.50693525
28145,-3.426411629
28147,-0.823129952
28149,-11.96539565
28151,-18.56172878
28153,-4.394853139
28155,-9.372930569
28157,-2.540173394
28159,-3.696958165
28161,0.8026004254
28163,18.019970027
29000,-0.952226881
29001,-9.842480779
29003,2.8847540747
29005,0.189107413
29007,-4.631416442
29009,-2.042002864
29011,1.1839323467
29013,1.2838932534
29015,15.427435388
29017,-9.216589862
29019,1.6366378782
29021,-5.221375074
29023,-1.682282296
29025,3.9900249377
29027,5.7927100971
29029,6.0909628407
29031,0.0638231333
29033,-1.805563392
29035,-9.927942354
29037,10.060746907
29039,8.8943524478
29041,-10.34688599
29043,7.8799002756
29045,-9.596220565
29047,8.4096051876
29049,-1.11843225
29051,-5.549765503
29053,5.6631555103
29055,-8.979826144
29057,8.5638998682
29059,1.5278838808
29061,-8.844732538
29063,-3.275283592
29065,-13.24333012
29067,2.7706016698
29069,-9.96645279
29071,2.6249664561
29073,1.7634291915
29075,-5.121253201
29077,-1.446629458
29079,7.1492403932
29081,-3.255624673
29083,-1.937716263
29085,19.224573086
29087,-0.671441361
29089,-11.80204304
29091,1.0224183936
29093,-3.247072715
29095,2.7725956759
29097,0.521518966
29099,-1.608087921
29101,-6.78549064
29103,6.887755102
29105,-3.299538911
29107,-0.890143958
29109,3.9135859216
29111,-6.432459179
29113,6.0339248767
29115,-9.002004992
29117,16.031930817
29119,-5.94870891
29121,-6.437204414
29123,5.0018449428
29125,-11.60105874
29127,-2.230509183
29129,-4.097800847
29131,3.9703228394
29133,-14.65545248
29135,2.6362038664
29137,-0.463231036
29139,-6.516356054
29141,3.2375354884
29143,-12.75552832
29145,-0.429863475
29147,-9.183673469
29149,-6.945730691
29151,1.9888770211
29153,-12.82120347
29155,-21.23585727
29157,5.5375613833
29159,-4.778294244
29161,-5.923508505
29163,4.2258099469
29165,15.162543699
29167,2.3628584201
29169,-27.38974068
29171,-5.369127517
29173,6.8630815236
29175,-3.599208174
29177,-1.800852111
29179,12.975710104
29181,1.4512208395
29183,8.5465346433
29185,-6.203540296
29186,3.0830460495
29187,2.835852415
29189,-6.768567035
29195,-7.296906371
29197,-4.888345739
29199,11.313380644
29201,-7.458176347
29203,-4.364959079
29205,-7.5751338
29207,-5.5373603
29209,10.067221001
29211,-13.07189542
29213,6.0464603396
29215,6.3344020208
29217,-5.167709063
29219,6.2015043841
29221,2.4574478799
29223,-11.69985375
29225,8.0255550569
29227,-4.929751048
29229,1.1560375437
29510,-17.69525788
30000,6.7550670244
30001,15.140206845
30003,0.4482629809
30005,-3.433860854
30007,13.740325246
30009,12.830333206
30011,22.394487511
30013,-7.672540382
30015,0.173100225
30017,-21.65008777
30019,-9.192760701
30021,-35.88110403
30023,0.4405528939
30025,-30.36599009
30027,4.3255649718
30029,17.357075333
30031,28.430948201
30033,7.7429345722
30035,-2.413427433
30037,-8.5995086
30039,40.316328113
30041,-8.575077541
30043,16.787289624
30045,4.1332988892
30047,7.0986715343
30049,6.9111096087
30051,7.9166666667
30053,15.695885696
30055,18.065268065
30057,7.2103431129
30059,9.8199672668
30061,-12.26551227
30063,14.301148518
30065,5.1757601898
30067,7.3479046018
30069,41.450777202
30071,-11.62368325
30073,-12.69579555
30075,-10.24473534
30077,9.9706744868
30079,26.09830361
30081,19.863722823
30083,-48.30544831
30085,-28.0893914
30087,-19.69966091
30089,18.279286405
30091,-14.83312732
30093,-1.614135213
30095,-5.642800106
30097,0.8291873964
30099,-11.76178249
30101,-25.52852014
30103,-2.93255132
30105,-13.33069359
30107,8.4885640179
30109,-19.86754967
30111,5.2918971006
31000,-1.034003329
31001,-1.201581028
31003,-11.12852665
31005,32.715376227
31007,-2.803083392
31009,-29.56705385
31011,4.8858404585
31013,-16.79925337
31015,-6.027122049
31017,-1.0063737
31019,1.8631887144
31021,4.741873805
31023,-4.609443129
31025,6.7361165505
31027,8.6438500175
31029,-16.24984131
31031,-1.887925856
31033,-11.89060642
31035,-27.2010301
31037,-27.99944001
31039,-16.1934339
31041,-1.200812858
31043,-24.10051679
31045,-7.387094969
31047,-21.31274779
31049,-22.27525855
31051,-8.33984884
31053,-1.829501393
31055,-1.173237157
31057,17.897091723
31059,15.212527964
31061,9.0437112711
31063,1.8953752843
31065,-12.92609194
31067,-2.261190586
31069,-1.569448077
31071,-0.998003992
31073,0.0
31075,15.25553013
31077,-13.65046536
31079,-9.062334163
31081,-1.748729439
31083,4.3528728961
31085,-39.86710963
31087,-15.41966007
31089,-7.224445963
31091,-21.4745884
31093,2.5021502854
31095,-3.88834884
31097,-1.339456563
31099,0.6098025764
31101,-1.601774273
31103,-7.551919446
31105,-11.64522681
31107,2.5955639453
31109,2.7968760646
31111,-3.239984223
31113,-3.790271636
31115,14.7299509
31117,34.274193548
31119,-8.831346995
31121,1.7899379914
31123,-10.2124183
31125,-2.803476311
31127,-2.86163972
31129,-9.306654258
31131,1.3839959738
31133,3.7105751391
31135,-18.20054945
31137,-2.715915263
31139,-11.85991349
31141,-5.737356566
31143,1.7372840459
31145,-10.43879908
31147,1.3725123214
31149,-2.835873804
31151,-6.754855052
31153,6.9584304496
31155,0.333802246
31157,2.4220739008
31159,5.9242748629
31161,4.4014926801
31163,-1.984126984
31165,-14.99013807
31167,1.3423944962
31169,-4.505828191
31171,32.508833922
31173,-2.814522938
31175,5.974429442
31177,12.160478445
31179,-2.987463324
31181,0.0
31183,25.268477574
31185,-4.139884519
32000,12.077444178
32001,-4.304130712
32003,13.081644829
32005,11.151011151
32007,-1.483479434
32009,-6.038647343
32011,-46.91046658
32013,-20.46610671
32015,-40.84104872
32017,6.2196307094
32019,15.685750041
32021,-2.95588904
32023,16.261860023
32027,-7.730786721
32029,30.526583567
32031,12.786714729
32033,-13.45428601
32510,6.9121655963
33000,1.2834789971
33001,8.1078626452
33003,5.5850615411
33005,-4.531632767
33007,-6.380429201
33009,4.112726604
33011,-1.287305655
33013,-0.423227817
33015,3.4987843207
33017,5.3652060513
33019,-0.278318954
34000,-7.615745303
34001,-14.67145542
34003,-4.926366034
34005,-4.068082132
34007,-6.88322952
34009,-2.300135772
34011,-15.84698566
34013,-9.012537205
34015,-2.441104067
34017,-16.66816695
34019,-6.865765885
34021,-10.45903702
34023,-11.9115471
34025,-3.828234634
34027,-5.746614578
34029,3.5755882063
34031,-13.85441367
34033,-8.019852681
34035,-5.495063692
34037,-7.826511166
34039,-6.019846085
34041,-6.729291686
35000,-3.427474473
35001,-2.483139835
35003,17.44352302
35005,-7.6518776
35006,-2.070508199
35007,-10.61631346
35009,-11.01687332
35011,-11.32686084
35013,-4.404042949
35015,-7.402591774
35017,-8.616410184
35019,1.1469205184
35021,-39.82930299
35023,-27.16894977
35025,-27.41929794
35027,1.5484270562
35028,15.488813635
35029,-5.089371832
35031,-12.00081917
35033,-14.43885364
35035,3.680558218
35037,-4.98960499
35039,-5.97850283
35041,-8.672483151
35043,11.126046203
35045,-8.274785324
35047,-7.719672714
35049,3.2473657261
35051,4.384198989
35053,-15.35936218
35055,4.9909463017
35057,-8.363624666
35059,0.0
35061,-2.591564194
36000,-9.876427194
36001,-4.581890314
36003,-7.692470703
36005,-15.09071835
36007,-9.953230574
36009,-4.113533525
36011,-7.975790527
36013,-11.4270314
36015,-13.14774092
36017,-8.343032538
36019,-4.565247057
36021,-8.276832231
36023,-8.856088561
36025,-7.756014197
36027,-5.699510108
36029,-5.672742456
36031,-4.733195833
36033,10.234105155
36035,-1.936486952
36037,-7.383558704
36039,-1.072442435
36041,-25.28363047
36043,-2.462266564
36045,-41.89212168
36047,-16.00278463
36049,-10.50978045
36051,-6.451411831
36053,-4.18114569
36055,-7.760448035
36057,-11.18167178
36059,-4.197297321
36061,-12.61620795
36063,-3.70831682
36065,-6.485587223
36067,-10.10978239
36069,-1.199084668
36071,-1.748933787
36073,-7.276859105
36075,-9.713782844
36077,-6.415995225
36079,-6.597758985
36081,-14.72293258
36083,-3.771217018
36085,-2.058350213
36087,-11.16721889
36089,-11.45602533
36091,1.2444836717
36093,-6.50694678
36095,-2.10496101
36097,-2.833805634
36099,-3.251283969
36101,-7.937936034
36103,-8.471739436
36105,-1.709470198
36107,-10.89846097
36109,-10.41039486
36111,-4.131586284
36113,1.4589703394
36115,-7.304036569
36117,-7.173892743
36119,-6.322716396
36121,-13.00361348
36123,-5.897941698
37000,7.0302659697
37001,19.040715996
37003,5.9114896144
37005,9.8277841561
37007,-14.18244135
37009,4.5840535057
37011,1.1452130096
37013,2.4061292978
37015,-35.61955286
37017,-11.04531829
37019,35.667867131
37021,11.240676334
37023,2.13656092
37025,20.475586318
37027,3.9930427966
37029,9.7683640408
37031,3.7521815009
37033,0.1755617978
37035,3.9233912974
37037,19.839744752
37039,30.340004735
37041,0.773313649
37043,17.218790941
37045,2.3528197719
37047,-5.293581311
37049,-6.813149378
37051,-6.092990352
37053,19.666574705
37055,9.0887414618
37057,4.643698361
37059,8.9267551365
37061,1.7434282909
37063,9.4476182965
37065,-7.867247211
37067,6.0084616686
37069,11.98341956
37071,15.616669887
37073,3.6363636364
37075,-3.972194638
37077,7.959194153
37079,4.9490815647
37081,7.3503002925
37083,-6.03863573
37085,12.237735207
37087,15.39345778
37089,18.311671029
37091,-7.204314355
37093,-9.591373439
37095,7.182320442
37097,13.938973851
37099,29.311187103
37101,25.035443826
37103,-16.83449522
37105,-0.08402161
37107,-11.57775058
37109,7.6373612793
37111,-2.092772144
37113,7.344335206
37115,11.384752899
37117,-4.441186616
37119,8.698942989
37121,0.3325905478
37123,-4.859423811
37125,13.071619381
37127,1.7364532676
37129,21.930031898
37131,-15.34677816
37133,-23.11715807
37135,3.1890404016
37137,8.3901827021
37139,-2.843505636
37141,21.979913423
37143,0.744463056
37145,3.0333928116
37147,0.7586866794
37149,6.3681787009
37151,2.6887273007
37153,-8.292699108
37155,-11.41713616
37157,-1.617795753
37159,5.7933049545
37161,1.462374021
37163,-10.14323574
37165,-1.670678182
37167,4.0346485739
37169,-2.975705644
37171,1.6249322945
37173,-10.23986534
37175,11.389932382
37177,-27.68589979
37179,14.31860571
37181,-0.562151466
37183,13.760869754
37185,-12.07253498
37187,-10.6921084
37189,18.35255938
37191,-6.484025244
37193,4.8802226784
37195,-2.06709444
37197,2.3913274524
37199,6.6552901024
38000,-8.355319854
38001,-21.0925965
38003,-8.216551787
38005,-9.956076135
38007,-14.76793249
38009,-21.49244758
38011,-20.6185567
38013,-60.38066069
38015,6.6660632424
38017,7.70053724
38019,-6.535093452
38021,-14.14201773
38023,-31.34020619
38025,-56.08938547
38027,-4.78989767
38029,-13.36302895
38031,-2.713295146
38033,-18.2012848
38035,-8.080951536
38037,-8.376963351
38039,-3.519577651
38041,-23.98172821
38043,4.061738424
38045,-5.576433507
38047,2.5926886181
38049,-3.013813311
38051,-34.98871332
38053,-29.80367421
38055,-4.247164241
38057,-20.45741869
38059,5.477115823
38061,-17.81455342
38063,-5.859038428
38065,11.170212766
38067,-3.12566598
38069,-9.89515844
38071,-14.64191895
38073,-9.606502863
38075,-14.20678769
38077,-2.94704528
38079,-9.247297205
38081,-0.774293457
38083,18.846588767
38085,9.735114331
38087,-2.560819462
38089,-43.23290292
38091,-6.271230729
38093,0.6173572361
38095,-2.666666667
38097,2.6269702277
38099,-4.799704634
38101,-32.81214335
38103,-8.104125737
38105,-46.26406192
39000,-2.415028761
39001,-3.552652827
39003,-6.123981744
39005,1.6287559674
39007,-2.757217347
39009,2.4803762912
39011,-1.092896175
39013,-2.25325086
39015,-0.572508158
39017,0.7582666978
39019,-3.144256311
39021,-5.508081952
39023,-6.366718552
39025,2.4730970481
39027,-1.289921888
39029,-7.097266114
39031,-1.393556849
39033,-4.169677442
39035,-7.64858531
39037,-7.045991989
39039,-6.53885387
39041,11.205141665
39043,-2.859822159
39045,5.722874725
39047,1.7806951694
39049,0.0347573855
39051,-1.820180363
39053,-2.713659303
39055,-1.64057548
39057,0.5522481354
39059,-5.368751829
39061,-4.260703738
39063,-2.534502901
39065,-8.791697083
39067,-6.98273893
39069,-7.194638716
39071,-0.767745388
39073,-5.16759531
39075,-9.848510755
39077,-2.571266949
39079,-2.181695269
39081,-4.403484108
39083,-3.477975556
39085,-1.837334907
39087,-1.299192527
39089,5.0262110191
39091,-3.894753148
39093,1.0881926199
39095,-5.659471536
39097,-17.98528269
39099,-5.58302587
39101,-0.443093095
39103,1.9206690047
39105,1.6829931386
39107,-4.3468651
39109,2.7225492264
39111,-8.963862225
39113,-3.074478537
39115,1.764626035
39117,-1.603091677
39119,-3.554275294
39121,-0.899405009
39123,-3.101843874
39125,-6.878670829
39127,-2.112137845
39129,9.2374316797
39131,-0.177904287
39133,-3.814035034
39135,-3.031993596
39137,-4.703599724
39139,-4.141110608
39141,-2.066317082
39143,-3.653444676
39145,-6.582892301
39147,-5.039732894
39149,-9.796001841
39151,-3.918937342
39153,-4.165162067
39155,-5.870981599
39157,-4.220206261
39159,14.822359028
39161,-5.168507505
39163,-4.903463071
39165,6.2877023466
39167,-4.785475834
39169,-1.408771319
39171,-2.948176999
39173,0.5867525178
39175,-5.33369494
40000,-1.112326185
40001,-1.077102594
40003,-1.687336539
40005,2.5195263291
40007,-7.897153352
40009,-53.89182488
40011,-21.97348739
40013,10.461266829
40015,2.4042124511
40017,17.162318582
40019,-5.154692316
40021,4.7958669095
40023,-4.688389538
40025,-11.78069778
40027,9.0709689114
40029,10.657193606
40031,-25.9127236
40033,-8.208392663
40035,-12.88818811
40037,4.563637388
40039,-20.17452838
40041,8.4619154047
40043,-19.82000202
40045,-33.46172364
40047,-19.56402446
40049,-2.040816327
40051,0.6407791875
40053,-8.48782667
40055,-12.68251982
40057,-26.21041136
40059,-23.15180216
40061,-4.716054235
40063,-10.44096412
40065,-9.941256213
40067,0.6391818472
40069,14.936857828
40071,-8.587881545
40073,-3.910131086
40075,-7.496830384
40077,-4.911684141
40079,1.8170563687
40081,-1.375358166
40083,10.396944393
40085,16.943169785
40087,13.530103174
40089,-6.762162081
40091,-0.252633706
40093,-3.607782502
40095,-2.215180137
40097,3.0027830672
40099,4.5374338291
40101,-3.021737716
40103,-11.67247387
40105,-9.076144072
40107,-1.323079467
40109,-0.727280177
40111,1.1261837727
40113,0.8025173703
40115,-7.406940461
40117,3.4639927074
40119,-3.553638497
40121,-5.906727606
40123,1.119092234
40125,6.3284081405
40127,-7.916516733
40129,-34.12144009
40131,7.7538216842
40133,-11.08120943
40135,2.2713959521
40137,-13.72863368
40139,-26.64852565
40141,-9.541478929
40143,-0.533262439
40145,7.979533016
40147,-4.129929503
40149,-24.48096886
40151,-18.7432286
40153,-37.47974544
41000,12.612500136
41001,8.5392270744
41003,5.5651861701
41005,13.970471503
41007,21.392611965
41009,23.391114957
41011,14.84574713
41013,40.081350975
41015,24.365256125
41017,33.867550266
41019,11.993682646
41021,-1.073825503
41023,-0.556599179
41025,13.756687279
41027,1.0435463182
41029,13.406330663
41031,19.044693595
41033,15.197139362
41035,6.9311735978
41037,9.9942340957
41039,16.012150735
41041,19.790699637
41043,18.55105862
41045,-0.066060016
41047,12.907070896
41049,-0.447387258
41051,5.5259160693
41053,25.885609546
41055,11.186340889
41057,23.492075778
41059,-2.29835524
41061,11.745614713
41063,17.191142191
41065,12.217256387
41067,7.9580225541
41069,-3.024574669
41071,23.149072042
42000,-3.944287622
42001,-0.009817445
42003,-4.973825508
42005,-3.977276991
42007,-6.310466598
42009,-0.636883789
42011,-5.078695714
42013,-4.711965977
42015,-9.337113805
42017,-0.834440992
42019,1.2789647909
42021,-8.415852567
42023,-12.43938436
42025,-0.832992802
42027,0.0992248062
42029,-3.246684021
42031,-7.719515658
42033,-5.680052699
42035,-10.63544895
42037,-6.520396946
42039,-2.279881492
42041,2.4416310257
42043,-3.924857614
42045,-4.940843866
42047,-9.347164096
42049,-11.2204696
42051,-4.412617375
42053,-1.087325858
42055,1.0105850636
42057,2.2753912984
42059,-3.86002064
42061,-1.914633744
42063,-18.90612093
42065,-5.363507779
42067,3.2242265937
42069,-6.110668366
42071,-2.322222853
42073,-6.189903504
42075,1.8698429839
42077,-1.731282756
42079,-4.285055358
42081,-6.846759287
42083,-15.53467349
42085,-7.435174298
42087,-3.881694575
42089,-3.318294805
42091,-1.76789937
42093,-3.829740672
42095,2.2880060925
42097,-4.309762855
42099,0.0435758328
42101,-8.345418472
42103,-5.604069752
42105,-4.81786134
42107,-0.639746327
42109,-5.26367815
42111,-3.594177433
42113,-14.36294682
42115,-10.45443049
42117,-6.500018123
42119,-2.660129929
42121,-7.170566532
42123,-5.823792932
42125,0.4047178538
42127,-6.029351893
42129,-2.703811756
42131,-7.73149319
42133,1.0209682483
44000,-4.219922521
44001,-1.79644997
44003,-0.390889824
44005,-2.187197683
44007,-6.654217924
44009,0.7688832169
45000,10.192787627
45001,-1.860352254
45003,6.4291293637
45005,-36.54646699
45007,9.2477946579
45009,-9.465020576
45011,-7.006707078
45013,14.64543501
45015,18.212254398
45017,0.2033691489
45019,13.228354469
45021,2.8446486152
45023,-1.699970637
45025,0.0
45027,8.8741799438
45029,5.012130422
45031,-3.754294067
45033,-14.71063692
45035,16.687056204
45037,-5.205212702
45039,-6.943986639
45041,-3.072373878
45043,5.5275115631
45045,9.8502861553
45047,1.5697467
45049,-7.496478165
45051,38.205136345
45053,16.419119633
45055,8.5160241886
45057,37.993230504
45059,2.4807553524
45061,-13.36542546
45063,12.103135476
45065,-0.104014978
45067,-0.22036833
45069,-19.79327029
45071,4.5174754973
45073,8.609036864
45075,-7.917647456
45077,10.404056928
45079,0.6159342938
45081,-0.991424181
45083,11.593086998
45085,-4.808006498
45087,1.0467613565
45089,-17.25877295
45091,24.490984045
46000,1.4467228582
46003,-6.172839506
46005,-21.03813851
46007,-0.584538945
46009,2.5930994742
46011,-3.788490624
46013,3.9068564036
46015,-9.369920643
46017,-37.79069767
46019,-8.951846933
46021,-18.57806359
46023,-2.884923603
46025,-9.332967335
46027,4.6207718133
46029,-0.142956702
46031,-24.3578922
46033,22.404692082
46035,3.055576427
46037,1.9990913221
46039,-19.58955224
46041,-2.610966057
46043,-18.39550332
46045,-18.14744802
46047,3.0916451969
46049,6.9204152249
46051,1.8018018018
46053,-6.706586826
46055,16.064257028
46057,-18.4982763
46059,-1.519525908
46061,-6.203840473
46063,-14.97832085
46065,-2.730453085
46067,7.537344114
46069,-35.3070982
46071,-11.28392803
46073,-8.941877794
46075,14.069264069
46077,3.0226700252
46079,19.567745299
46081,14.797383535
46083,19.39995908
46085,-3.341472818
46087,1.0918023838
46089,12.46105919
46091,-4.557696292
46093,15.154595354
46095,17.556693489
46097,13.976555455
46099,-1.287506052
46101,1.5430908109
46102,-6.184205955
46103,1.8784616872
46105,-5.37995965
46107,-11.42606021
46109,-8.234890447
46111,6.776789496
46115,-7.664597225
46117,3.3411293017
46119,4.2689434365
46121,-3.748643583
46123,12.824035907
46125,17.205613179
46127,4.0582795556
46129,6.8039720485
46135,-3.882552778
46137,7.0077084793
47000,4.9790061025
47001,2.543315848
47003,6.568492425
47005,-3.157699214
47007,8.0439006101
47009,10.649719064
47011,3.0552833343
47013,3.9971843733
47015,10.35631518
47017,1.6105076678
47019,5.4232241599
47021,3.5026711017
47023,0.3503342773
47025,7.3113991359
47027,6.5286936084
47029,6.9061558574
47031,8.7268710301
47033,-8.403940208
47035,10.702329683
47037,-1.971262912
47039,14.484679666
47041,5.9892606361
47043,11.139740783
47045,-6.02961684
47047,10.280693314
47049,7.1101235939
47051,6.5893484269
47053,0.466630824
47055,5.8825552995
47057,12.972596478
47059,2.8589140502
47061,-0.601209935
47063,4.2508304863
47065,8.146536457
47067,3.7993920973
47069,-7.859769265
47071,1.8254553929
47073,6.269092841
47075,-10.87623403
47077,-5.971430104
47079,8.1418294256
47081,11.990456575
47083,0.4930662558
47085,14.723590586
47087,11.579174768
47089,4.898312908
47091,1.0112075503
47093,6.9716746787
47095,-4.625652547
47097,-60.54803439
47099,10.227909583
47101,4.5443069932
47103,0.7443466869
47105,10.421452942
47107,4.8858386723
47109,1.8570102136
47111,9.2209582902
47113,-3.722179782
47115,1.5146178232
47117,12.57367387
47119,21.222617117
47121,15.911099886
47123,6.2750757054
47125,-2.114667728
47127,4.7793531942
47129,12.952469064
47131,-0.163644695
47133,-1.090141037
47135,7.2463768116
47137,-6.451612903
47139,4.5287965915
47141,9.4532599845
47143,3.546810184
47145,8.4000227028
47147,6.6048667439
47149,21.703665053
47151,-0.456798301
47153,8.6409253274
47155,8.8072667768
47157,-8.092518878
47159,9.2702271206
47161,1.5164726845
47163,3.7262189442
47165,18.857603663
47167,-7.103522435
47169,208.81928246
47171,1.5187310159
47173,3.8563760488
47175,7.1829011913
47177,4.312802082
47179,8.2957092792
47181,2.7451214418
47183,-7.794671172
47185,7.6129154436
47187,27.102864523
47189,26.073631383
48000,4.3662062211
48001,-1.823470673
48003,-28.66464044
48005,-5.606486203
48007,18.574116328
48009,3.9899680803
48011,-18.16239316
48013,0.8652390223
48015,2.5042301184
48017,-20.38976351
48019,28.381374723
48021,25.481543397
48023,12.970884504
48025,1.8951840927
48027,-0.720646219
48029,6.4078734122
48031,25.705329154
48033,0.0
48035,10.871686226
48037,0.804401686
48039,13.946522104
48041,0.8073450047
48043,5.230467473
48045,-13.34668001
48047,-11.54381085
48049,9.4226327945
48051,12.521503709
48053,22.837958719
48055,11.696049825
48057,-4.151933387
48059,16.874863029
48061,-7.747383444
48063,1.0993325481
48065,14.204310843
48067,-0.465131732
48069,-15.30349794
48071,20.55789168
48073,1.1986814504
48075,4.3136436374
48077,-8.927704998
48079,-28.48423194
48081,14.492753623
48083,15.423242468
48085,16.727407698
48087,0.9971746718
48089,1.7605633803
48091,37.402427624
48093,10.245749499
48095,8.524111057
48097,-0.967992562
48099,-27.86390015
48101,-15.4875044
48103,-56.06711684
48105,-30.90687271
48107,-3.550595993
48109,-19.22217255
48111,-23.19552463
48113,-2.20106818
48115,-5.156622797
48117,-10.2466088
48119,-0.970308558
48121,24.061025472
48123,0.1454369167
48125,-3.183989083
48127,-27.79193108
48129,2.6556506344
48131,5.6221724426
48133,7.6390415476
48135,-26.80001636
48137,2.6191723415
48139,23.55076834
48141,-8.996626565
48143,1.4776594843
48145,1.6235648846
48147,13.672425298
48149,4.5633768989
48151,-1.289656951
48153,-1.026518392
48155,-12.37113402
48157,21.77608495
48159,6.5789473684
48161,-5.733857668
48163,-9.603286686
48165,-10.72227824
48167,17.310101355
48169,-44.1164802
48171,13.314915007
48173,-29.87249545
48175,1.1980033278
48177,8.9594885827
48179,-26.34438986
48181,18.328679618
48183,-9.038423414
48185,4.161115471
48187,19.903628675
48189,-2.377423284
48191,10.633156114
48193,24.024024024
48195,-22.05228526
48197,12.908124525
48199,6.7321428571
48201,-3.635450368
48203,-4.561277158
48205,2.4471246286
48207,-14.69063256
48209,39.999198413
48211,-48.6989735
48213,8.6867142159
48215,-4.897469956
48217,8.9518089518
48219,-15.3603866
48221,24.61626534
48223,3.7972753856
48225,7.7994917185
48227,-31.47115372
48229,157.28030789
48231,21.292650015
48233,-14.1732647
48235,11.594202899
48237,-11.31733816
48239,-1.751962535
48241,3.7915764752
48243,14.446952596
48245,-4.807579376
48247,-18.19387852
48249,-15.79125556
48251,16.541035926
48253,1.7026817237
48255,-5.047400265
48257,26.43570631
48259,46.162681297
48261,-34.20752566
48263,1.3377926421
48265,13.117510214
48267,9.0867787369
48269,31.358885017
48271,0.276816609
48273,-11.25691599
48275,-13.55661882
48277,0.6673340007
48279,-9.223557874
48281,8.4625544196
48283,-12.86680234
48285,-0.200954534
48287,5.8505451644
48289,9.3490709361
48291,18.04948692
48293,-1.36419832
48295,-26.3717567
48297,-13.30798479
48299,31.470508691
48301,-33.89830508
48303,5.0763534861
48305,0.8679802101
48307,-15.38555467
48309,1.3103528013
48311,-29.37576499
48313,8.2597550555
48315,6.021420463
48317,-16.16053987
48319,22.633244098
48321,4.1162293173
48323,-11.99022123
48325,13.107233555
48327,-11.36094675
48329,-5.389695197
48331,12.234411321
48333,5.5254271974
48335,-42.46970571
48337,8.4364163346
48339,25.756918849
48341,-20.84582392
48343,6.6938182991
48345,27.633851468
48347,-3.770675745
48349,0.8489843249
48351,1.6950349601
48353,-8.290499088
48355,-4.530939727
48357,-53.35242186
48359,0.4833252779
48361,4.2254189812
48363,5.7050150648
48365,-11.51085248
48367,21.88470859
48369,-16.26099407
48371,-15.91927548
48373,21.831142793
48375,-16.26264965
48377,-5.347217336
48379,20.320855615
48381,9.6684557116
48383,-44.07274658
48385,30.764635603
48387,-9.704778992
48389,-34.6070188
48391,-7.261268667
48393,-2.197802198
48395,4.954928064
48397,28.498128993
48399,-9.098388424
48401,-2.985159224
48403,1.3447961193
48405,-0.841497866
48407,15.609968599
48409,-4.031898116
48411,-2.026342452
48413,-44.46577095
48415,-15.33005377
48417,-0.899550225
48419,2.944698561
48421,-2.610966057
48423,6.5869588047
48425,6.9408294291
48427,-10.03312974
48429,1.9187719859
48431,2.994011976
48433,3.5727045373
48435,-18.97192668
48437,-9.124454881
48439,7.1030197314
48441,-7.158853115
48443,-55.78635015
48445,-2.977006542
48447,-6.45994832
48449,-13.24340518
48451,-4.652389134
48453,7.2047830706
48455,7.014648236
48457,5.187764354
48459,10.753749013
48461,-1.634432035
48463,-1.443642421
48465,-12.94452056
48467,16.067237493
48469,-3.305552244
48471,9.6719254841
48473,20.752480063
48475,-11.55072839
48477,-4.513050477
48479,-9.849381924
48481,1.1808367072
48483,-29.16964925
48485,-2.722530657
48487,-15.57740505
48489,-11.96589034
48491,29.290025175
48493,17.003878813
48495,-26.22004767
48497,21.643695763
48499,19.109013468
48501,-21.16096207
48503,-2.702628168
48505,-16.86305677
48507,-25.45945725
49000,6.5912944247
49001,7.9494973112
49003,11.393021059
49005,3.869399499
49007,-4.715706742
49009,-24.73660101
49011,6.1960014624
49013,-36.74066846
49015,-18.96425966
49017,-4.034698406
49019,2.8164606478
49021,21.883851967
49023,28.654889414
49025,35.295758929
49027,-4.985163205
49029,19.367218528
49031,-16.94915254
49033,-5.636245393
49035,2.1688440601
49037,-3.271394923
49039,12.852848703
