FIPStxt,year,rate_natural_increase_population
39159,2020,5.3095829408
39161,2020,1.5567506369
39163,2020,-0.991231414
39165,2020,1.9633606046
39167,2020,-2.182933129
39169,2020,2.5572354212
39171,2020,0.408546799
39173,2020,1.5616746664
39175,2020,-1.464866102
40000,2020,2.1508872885
40001,2020,1.0806429826
40003,2020,-1.220894741
40005,2020,1.6695096723
40007,2020,1.1289867344
40009,2020,2.5700452053
40011,2020,1.2709844834
40013,2020,0.9875401845
40015,2020,-0.553729019
40017,2020,5.0353224109
40019,2020,0.3322121174
40021,2020,0.4523770357
40023,2020,-0.74906367
40025,2020,6.0437006044
40027,2020,2.2293782512
40029,2020,-0.181570586
40031,2020,4.4347368377
40033,2020,-2.089500261
40035,2020,-5.414527811
40037,2020,-1.130874264
40039,2020,4.1725576744
40041,2020,-4.264591077
40043,2020,-1.221747098
40045,2020,-2.051808156
40047,2020,3.9786821229
40049,2020,-0.829471482
40051,2020,0.6290325479
40053,2020,-0.231107003
40055,2020,-0.347041471
40057,2020,1.871257485
40059,2020,-3.506405934
40061,2020,-1.266674583
40063,2020,-1.053265122
40065,2020,5.8411925768
40067,2020,-3.633961018
40069,2020,-1.538113549
40071,2020,-0.891611989
40073,2020,2.2166629722
40075,2020,0.6880733945
40077,2020,0.4938759384
40079,2020,-1.740940108
40081,2020,-0.717216054
40083,2020,2.5824331559
40085,2020,0.0979959822
40087,2020,0.6968554398
40089,2020,0.4559339808
40091,2020,-6.863069063
40093,2020,1.5731515469
40095,2020,1.7826371145
40097,2020,-1.822378812
40099,2020,-2.924289433
40101,2020,-1.24705658
40103,2020,-0.446229362
40105,2020,-0.884347057
40107,2020,-2.326161004
40109,2020,5.0515513905
40111,2020,-3.307894668
40113,2020,-2.210790358
40115,2020,-1.953687986
40117,2020,-0.488818282
40119,2020,2.7202420162
40121,2020,-2.46789452
40123,2020,-0.574742672
40125,2020,0.0689156128
40127,2020,-3.050969131
40129,2020,3.873288145
40131,2020,1.1505481385
40133,2020,-2.050104555
40135,2020,-0.79370806
40137,2020,-1.853525173
40139,2020,9.9323022187
40141,2020,-0.411720305
40143,2020,4.0254457431
40145,2020,1.9453324412
40147,2020,-1.761551714
40149,2020,-2.186588921
40151,2020,-0.45233518
40153,2020,1.2338671865
41000,2020,1.6053101431
41001,2020,-3.607189502
41003,2020,1.261489528
41005,2020,1.0268677056
41007,2020,-0.525426909
41009,2020,-0.076482567
41011,2020,-5.250118438
41013,2020,-0.290281781
41015,2020,-7.830271216
41017,2020,1.5862545143
41019,2020,-3.690737876
41021,2020,-5.781865966
41023,2020,-3.197997775
41025,2020,-2.042900919
41027,2020,3.3869965058
41029,2020,-0.336092471
41031,2020,1.2702835601
41033,2020,-3.710553892
41035,2020,-0.985837778
41037,2020,-5.731023943
41039,2020,-0.541666228
41041,2020,-4.516766479
41043,2020,1.5707620529
41045,2020,4.4499705517
41047,2020,4.3766138223
41049,2020,6.8806340635
41051,2020,2.8213353622
41053,2020,1.6951431227
41055,2020,2.2988505747
41057,2020,-2.716481227
41059,2020,3.6557658765
41061,2020,-0.112074118
41063,2020,-1.40193467
41065,2020,0.0
41067,2020,5.0546685179
41069,2020,-5.963473723
41071,2020,1.7988728937
42000,2020,0.1367813215
42001,2020,-0.514385818
42003,2020,-0.844112133
42005,2020,-3.659089686
42007,2020,-3.439763052
42009,2020,-2.208747473
42011,2020,1.9555823798
42013,2020,-3.871781019
42015,2020,-1.535705145
42017,2020,-0.663969391
42019,2020,-1.395506151
42021,2020,-3.890827508
42023,2020,-7.375949933
42025,2020,-3.303286926
42027,2020,0.2584726727
42029,2020,2.0972709691
42031,2020,-1.815588121
42033,2020,-2.656978977
42035,2020,-0.724187875
42037,2020,-3.303144132
42039,2020,-0.624488185
42041,2020,1.0386500721
42043,2020,2.791972808
42045,2020,1.7880206152
42047,2020,-3.032322559
42049,2020,0.199529996
42051,2020,-4.437647585
42053,2020,-8.120569816
42055,2020,0.6330626667
42057,2020,-0.619514713
42059,2020,-1.893159931
42061,2020,-3.932007201
42063,2020,-1.614109213
42065,2020,-1.37869231
42067,2020,0.9700693195
42069,2020,-2.347937696
42071,2020,3.6193680238
42073,2020,-2.645071079
42075,2020,0.543915912
42077,2020,2.5105839005
42079,2020,-2.241545407
42081,2020,-1.646380384
42083,2020,-3.43242415
42085,2020,-3.410718752
42087,2020,1.017877833
42089,2020,-0.429961863
42091,2020,0.9301265081
42093,2020,-0.548395942
42095,2020,-0.718210573
42097,2020,-2.253700742
42099,2020,0.7357237141
42101,2020,3.3861000058
42103,2020,-2.079057972
42105,2020,-3.137349543
42107,2020,-3.503146475
42109,2020,1.013722339
42111,2020,-4.072794412
42113,2020,-9.22418053
42115,2020,-2.967065572
42117,2020,-1.943873722
42119,2020,-0.444740938
42121,2020,-4.476337257
42123,2020,-2.895532245
42125,2020,-2.817221292
42127,2020,-4.651796489
42129,2020,-4.47839304
42131,2020,-2.301367829
42133,2020,1.6657282544
44000,2020,0.6412774928
44001,2020,-3.706907204
44003,2020,-0.767485419
44005,2020,-1.482120404
44007,2020,2.3732565029
44009,2020,-3.23434284
45000,2020,1.0962711341
45001,2020,-1.791749807
45003,2020,0.0352608273
45005,2020,-2.384737679
45007,2020,0.3276653841
45009,2020,-5.081515986
45011,2020,-2.476957153
45013,2020,0.9553855926
45015,2020,5.0190496761
45017,2020,-3.640609974
45019,2020,2.7738776069
45021,2020,0.4896431725
45023,2020,-2.044989775
45025,2020,-1.638789044
45027,2020,-3.141345741
45029,2020,-3.211550967
45031,2020,-1.544494178
45033,2020,1.3422599074
45035,2020,3.4803895811
45037,2020,-4.007942344
45039,2020,-4.427252197
45041,2020,0.4049607694
45043,2020,-5.732035353
45045,2020,3.4907813128
45047,2020,0.113147771
45049,2020,-2.229712212
45051,2020,-2.056758514
45053,2020,2.8368794326
45055,2020,-1.042666203
45057,2020,-0.165762742
45059,2020,-0.997149937
45061,2020,-6.271613622
45063,2020,2.1446636318
45065,2020,-10.59827248
45067,2020,-3.338032505
45069,2020,-1.52351933
45071,2020,-1.534799631
45073,2020,-3.256194054
45075,2020,-2.355821419
45077,2020,-0.372854599
45079,2020,3.3712427451
45081,2020,1.3212625398
45083,2020,2.2684178811
45085,2020,2.5148970112
45087,2020,-3.074670571
45089,2020,-3.017679667
45091,2020,2.6606051976
46000,2020,5.1878320726
46003,2020,5.4190751445
46005,2020,5.5862891854
46007,2020,6.727113191
46009,2020,1.013684744
46011,2020,6.8135815492
46013,2020,3.7956503898
46015,2020,5.3196542225
46017,2020,-1.002757583
46019,2020,3.5779905232
46021,2020,4.3763676149
46023,2020,5.4770982119
46025,2020,9.1128383811
46027,2020,3.6359747621
46029,2020,2.890689126
46031,2020,7.986447241
46033,2020,-2.361673414
46035,2020,2.2750827877
46037,2020,-3.110419907
46039,2020,2.757669769
46041,2020,11.170347804
46043,2020,3.0785017958
46045,2020,-1.299545159
46047,2020,-8.027949156
46049,2020,6.5019505852
46051,2020,1.6955139527
46053,2020,-0.955337951
46055,2020,4.7355958958
46057,2020,10.462645087
46059,2020,2.7989426217
46061,2020,8.2147572246
46063,2020,7.8431372549
46065,2020,3.8058450964
46067,2020,2.0552168254
46069,2020,6.99844479
46071,2020,19.027484144
46073,2020,0.0
46075,2020,4.36919716
46077,2020,3.2437911809
46079,2020,1.2378152561
46081,2020,-0.349033371
46083,2020,10.239903938
46085,2020,10.547132498
46087,2020,4.469473496
46089,2020,-0.418410042
46091,2020,6.4935064935
46093,2020,1.7687844913
46095,2020,4.884004884
46097,2020,2.7149321267
46099,2020,7.5912591181
46101,2020,4.1290717235
46102,2020,7.8574435246
46103,2020,5.0946948721
46105,2020,4.5037242335
46107,2020,-2.294104152
46109,2020,5.3923928743
46111,2020,6.7510548523
46115,2020,1.866251944
46117,2020,9.8119378577
46119,2020,3.612716763
46121,2020,10.478895309
46123,2020,5.4884742042
46125,2020,1.3090562894
46127,2020,4.6346263729
46129,2020,2.3826979472
46135,2020,2.369824238
46137,2020,-0.727272727
47000,2020,1.8031285648
47001,2020,-1.826901119
47003,2020,3.9652434275
47005,2020,-5.739677837
47007,2020,-2.53781681
47009,2020,-1.202636724
47011,2020,1.1805168247
47013,2020,-3.591295503
47015,2020,1.7171509032
47017,2020,-3.516199634
47019,2020,-5.088291611
47021,2020,1.1827175399
47023,2020,1.2738115917
47025,2020,-2.946292843
47027,2020,-4.839131572
47029,2020,-3.757201302
47031,2020,0.7473509079
47033,2020,-2.243567272
47035,2020,-5.504831279
47037,2020,6.3842387301
47039,2020,-4.366064549
47041,2020,-0.344632351
47043,2020,1.9367934894
47045,2020,-0.349251125
47047,2020,-0.514145111
47049,2020,-4.125390148
47051,2020,-1.022069572
47053,2020,-1.525878906
47055,2020,-2.376506535
47057,2020,-3.185741654
47059,2020,-3.515803028
47061,2020,-1.41923436
47063,2020,0.8644443244
47065,2020,1.3522798208
47067,2020,-3.793338897
47069,2020,-2.821603147
47071,2020,-4.635310157
47073,2020,-3.876686138
47075,2020,-2.539609246
47077,2020,-0.142602496
47079,2020,-5.596697639
47081,2020,-1.115871276
47083,2020,-1.581989656
47085,2020,-1.292650742
47087,2020,-5.856639647
47089,2020,-3.59423816
47091,2020,-4.667903942
47093,2020,1.2940823493
47095,2020,-4.853359218
47097,2020,0.6972690296
47099,2020,1.0464891427
47101,2020,-0.082162517
47103,2020,-1.371161841
47105,2020,-2.407839477
47107,2020,-1.213478951
47109,2020,-3.998136791
47111,2020,2.4544394674
47113,2020,2.1269307265
47115,2020,-1.147726285
47117,2020,1.9653569176
47119,2020,3.2203923214
47121,2020,-1.69909786
47123,2020,-1.960911069
47125,2020,10.016775081
47127,2020,1.3904982619
47129,2020,-1.397396185
47131,2020,-2.949803623
47133,2020,-3.656142093
47135,2020,-0.248046633
47137,2020,-6.336006336
47139,2020,-4.088888889
47141,2020,1.2336665072
47143,2020,-0.514543418
47145,2020,-4.726181545
47147,2020,2.8672932751
47149,2020,6.2045995628
47151,2020,-1.360667634
47153,2020,-0.133703246
47155,2020,-0.387468454
47157,2020,4.7076883169
47159,2020,-0.448475184
47161,2020,-2.78041999
47163,2020,-2.848579034
47165,2020,2.4922578959
47167,2020,0.8930383601
47169,2020,1.4338844827
47171,2020,-6.049572889
47173,2020,-0.655555836
47175,2020,2.4065320155
47177,2020,0.0487192916
47179,2020,-1.100621619
47181,2020,-4.323285697
47183,2020,-1.438396188
47185,2020,-2.829270085
47187,2020,4.3878483811
47189,2020,3.2771847023
48000,2020,6.1042735833
48001,2020,-2.869266868
48003,2020,5.2837999782
48005,2020,0.8529030399
48007,2020,-7.326007326
48009,2020,-8.578218281
48011,2020,-0.531067446
48013,2020,5.4200542005
48015,2020,1.8000900045
48017,2020,12.129860863
48019,2020,-2.352736145
48021,2020,4.1752700807
48023,2020,-4.2360915
48025,2020,2.5833435847
48027,2020,10.123607691
48029,2020,6.2839717814
48031,2020,-4.749989397
48033,2020,0.0
48035,2020,-3.6447446
48037,2020,0.7596304558
48039,2020,5.8749836843
48041,2020,6.5012132081
48043,2020,1.8403247632
48045,2020,1.9620667103
48047,2020,3.3821871477
48049,2020,-1.532688547
48051,2020,-0.489423025
48053,2020,-0.460737809
48055,2020,4.2844802764
48057,2020,2.0563630415
48059,2020,-2.147996993
48061,2020,8.0775864721
48063,2020,3.6047091307
48065,2020,-2.011229364
48067,2020,-3.425796581
48069,2020,6.2177536711
48071,2020,6.6462167689
48073,2020,3.2182200767
48075,2020,2.3254223377
48077,2020,-4.493522635
48079,2020,10.9078114
48081,2020,-3.263126669
48083,2020,-4.231652763
48085,2020,6.2215643953
48087,2020,-1.705902422
48089,2020,0.4673115566
48091,2020,2.2802694266
48093,2020,-3.164673413
48095,2020,-1.848770568
48097,2020,2.7641540588
48099,2020,5.6671887028
48101,2020,0.7194244604
48103,2020,7.5376884422
48105,2020,2.3178328263
48107,2020,-0.173897922
48109,2020,5.4982817869
48111,2020,17.272104181
48113,2020,8.1016306968
48115,2020,4.2632139897
48117,2020,8.6426711759
48119,2020,0.7502579012
48121,2020,6.4721286086
48123,2020,-0.14900909
48125,2020,-1.806276812
48127,2020,3.8387715931
48129,2020,-1.82011224
48131,2020,1.6140602582
48133,2020,-3.162572589
48135,2020,10.280849404
48137,2020,1.5625
48139,2020,5.1122496097
48141,2020,7.2371981244
48143,2020,3.41493859
48145,2020,1.1584800741
48147,2020,-3.281517419
48149,2020,-2.133375474
48151,2020,-2.352633643
48153,2020,3.1317964332
48155,2020,-5.115089514
48157,2020,7.213541455
48159,2020,-1.860205553
48161,2020,-0.202500886
48163,2020,4.5906656465
48165,2020,14.605785593
48167,2020,2.9676601514
48169,2020,2.8864656831
48171,2020,-4.656360589
48173,2020,5.7142857143
48175,2020,1.3118194936
48177,2020,3.5561535874
48179,2020,0.2275986071
48181,2020,1.0074111386
48183,2020,2.572857166
48185,2020,2.0989662591
48187,2020,4.1317933013
48189,2020,3.8187866402
48191,2020,-1.001836701
48193,2020,-2.951942378
48195,2020,7.1763731714
48197,2020,-2.289493767
48199,2020,1.1507379543
48201,2020,8.2536938287
48203,2020,0.3605308817
48205,2020,6.9723786538
48207,2020,-4.226468257
48209,2020,6.5842785446
48211,2020,6.0020876827
48213,2020,-2.560058238
48215,2020,10.926600443
48217,2020,-0.631746642
48219,2020,4.5660114803
48221,2020,-1.789525529
48223,2020,1.5713472948
48225,2020,-3.953427752
48227,2020,2.4521621733
48229,2020,4.134794294
48231,2020,2.3053278689
48233,2020,1.9497348836
48235,2020,2.621231979
48237,2020,0.6756756757
48239,2020,4.4603635872
48241,2020,-0.224410222
48243,2020,-1.328315253
48245,2020,3.1101487919
48247,2020,-0.192455735
48249,2020,2.5357591275
48251,2020,3.9834206688
48253,2020,0.0
48255,2020,0.5118198394
48257,2020,5.5968808734
48259,2020,0.2364726874
48261,2020,14.268727705
48263,2020,-2.688172043
48265,2020,-4.132742941
48267,2020,-4.149855908
48269,2020,14.598540146
48271,2020,-0.81532817
48273,2020,5.1138399401
48275,2020,1.092001092
48277,2020,-0.843475117
48279,2020,2.0003077397
48281,2020,-0.281941638
48283,2020,6.7941117698
48285,2020,-0.844342903
48287,2020,2.5629077353
48289,2020,-0.923147934
48291,2020,4.3672890053
48293,2020,-1.111586148
48295,2020,1.216730038
48297,2020,1.8887292137
48299,2020,-8.618504436
48301,2020,6.309148265
48303,2020,4.2931368045
48305,2020,4.7461649292
48307,2020,-2.755856194
48309,2020,4.8118805291
48311,2020,0.0
48313,2020,2.2340908298
48315,2020,-6.879457737
48317,2020,6.2871114216
48319,2020,-1.640689089
48321,2020,4.0705377754
48323,2020,11.094206739
48325,2020,2.7526696992
48327,2020,-4.697040864
48329,2020,10.637292929
48331,2020,-0.681799952
48333,2020,-8.405084051
48335,2020,4.2179261863
48337,2020,-2.740977615
48339,2020,5.3827346531
48341,2020,11.374723366
48343,2020,-0.972014094
48345,2020,-2.467105263
48347,2020,2.5466958156
48349,2020,2.8299330651
48351,2020,-4.680757698
48353,2020,0.948734456
48355,2020,4.1169648774
48357,2020,7.6134402599
48359,2020,5.6737588652
48361,2020,0.8869179601
48363,2020,0.3100080947
48365,2020,-0.561118785
48367,2020,2.8190270086
48369,2020,8.797350445
48371,2020,5.7084866168
48373,2020,-2.882299522
48375,2020,4.2858473866
48377,2020,7.2271386431
48379,2020,0.4054985605
48381,2020,3.5478632354
48383,2020,10.547132498
48385,2020,-6.061480733
48387,2020,-4.800132417
48389,2020,5.0811394455
48391,2020,2.1508459994
48393,2020,-1.141552511
48395,2020,2.3911585455
48397,2020,4.1662407951
48399,2020,-1.663242344
48401,2020,0.0919903962
48403,2020,-4.167061275
48405,2020,-4.85113092
48407,2020,-0.590523829
48409,2020,4.9624815406
48411,2020,-2.311184482
48413,2020,-1.762735766
48415,2020,1.2531702223
48417,2020,-0.613402852
48419,2020,1.7397837133
48421,2020,8.1659317328
48423,2020,3.4248648649
48425,2020,-2.20288578
48427,2020,12.073059077
48429,2020,1.0654733365
48431,2020,-4.624277457
48433,2020,-2.9607698
48435,2020,2.6567481403
48437,2020,1.8906144497
48439,2020,6.556466468
48441,2020,4.6417364017
48443,2020,-2.522068096
48445,2020,5.0241076131
48447,2020,-0.665557404
48449,2020,6.3823614737
48451,2020,3.6001247818
48453,2020,7.102485751
48455,2020,-6.339684379
48457,2020,-3.742981909
48459,2020,0.3617421502
48461,2020,6.5807513024
48463,2020,4.6704528471
48465,2020,7.7540734392
48467,2020,-0.373147589
48469,2020,3.6964155641
48471,2020,-0.013688598
48473,2020,6.3811397782
48475,2020,8.6050533598
48477,2020,-0.532376923
48479,2020,12.16806942
48481,2020,3.467581723
48483,2020,-2.153906403
48485,2020,1.6815825055
48487,2020,0.861191576
48489,2020,3.2236965053
48491,2020,6.3542878479
48493,2020,2.3502458871
48495,2020,9.8809222194
48497,2020,2.2275580756
48499,2020,-5.380612155
48501,2020,11.443102352
48503,2020,-2.000222247
48505,2020,7.3425585993
48507,2020,4.116090554
49000,2020,9.8117653127
49001,2020,8.0989876265
49003,2020,7.7691253876
49005,2020,12.823482757
49007,2020,2.3098093179
49009,2020,5.1975051975
49011,2020,10.422003391
49013,2020,11.233419423
49015,2020,1.7986510117
49017,2020,2.586292649
49019,2020,2.7777777778
49021,2020,9.431066715
49023,2020,10.910936311
49025,2020,1.6706290561
49027,2020,7.6408787011
49029,2020,8.2225913621
49031,2020,0.6856359273
49033,2020,8.0988054262
49035,2020,8.4785215551
49037,2020,3.7826909281
49039,2020,6.02193939
49041,2020,5.6590208039
49043,2020,6.1164990778
49045,2020,9.4482874979
49047,2020,8.5747620855
49049,2020,15.050625917
49051,2020,9.1426188987
49053,2020,5.0182886834
49055,2020,2.6012634708
49057,2020,8.3464170107
50000,2020,-0.084912288
50001,2020,-1.140529532
50003,2020,-3.493449782
50005,2020,-0.199239569
50007,2020,1.8268187997
50009,2020,-1.290634831
50011,2020,3.5880802757
50013,2020,1.533635413
50015,2020,1.8556171901
50017,2020,-0.865351333
50019,2020,-1.224580674
50021,2020,-2.928408128
50023,2020,0.0
50025,2020,-1.838386933
50027,2020,-1.81379573
51000,2020,3.366124106
51001,2020,-3.235896883
51003,2020,1.5341720753
51005,2020,-7.840246599
51007,2020,0.0
51009,2020,-2.401681177
51011,2020,-0.125817816
51013,2020,7.8965121271
51015,2020,-2.978298134
51017,2020,-7.619047619
51019,2020,-2.381570697
51021,2020,-6.357784312
51023,2020,-3.893906037
51025,2020,-5.097184266
51027,2020,-5.89998348
51029,2020,-1.813342693
51031,2020,-1.799640072
51033,2020,1.7567831349
51035,2020,-6.181549419
51036,2020,-5.729427773
51037,2020,-3.609805238
51041,2020,3.5545006797
51043,2020,-1.373154823
51045,2020,-4.495260432
51047,2020,3.6781609195
51049,2020,-3.537318712
51051,2020,-5.68575787
51053,2020,-2.973223499
51057,2020,-0.915373701
51059,2020,7.0217922948
51061,2020,1.7199571421
51063,2020,-3.043850471
51065,2020,2.8430069414
51067,2020,-4.009515918
51069,2020,2.1860879168
51071,2020,-3.04305021
51073,2020,-2.999102947
51075,2020,-1.49024951
51077,2020,-5.387205387
51079,2020,3.847029941
51081,2020,-1.669009136
51083,2020,-4.317687834
51085,2020,0.549727
51087,2020,3.1221061789
51089,2020,-6.771187025
51091,2020,-6.366530241
51093,2020,-0.56694699
51095,2020,-0.747266578
51097,2020,-4.975124378
51099,2020,4.4155066607
51101,2020,3.6985939472
51103,2020,-13.52176159
51105,2020,-5.607595743
51107,2020,8.3363856128
51109,2020,0.1344537815
51111,2020,-3.441071648
51113,2020,0.0754460749
51115,2020,-6.694655622
51117,2020,-5.554557187
51119,2020,-5.536007506
51121,2020,1.3700924051
51125,2020,-0.805585392
51127,2020,2.9950669486
51131,2020,-5.79438456
51133,2020,-7.665993488
51135,2020,-3.525724732
51137,2020,2.851362544
51139,2020,-2.297698124
51141,2020,-4.933231266
51143,2020,-4.535895427
51145,2020,0.1698888927
51147,2020,-1.137656428
51149,2020,1.8337568438
51153,2020,9.2913503529
51155,2020,-4.229882356
51157,2020,-2.582398913
51159,2020,-3.779247485
51161,2020,-3.845500127
51163,2020,-5.867560771
51165,2020,1.0171007726
51167,2020,-4.795713831
51169,2020,-5.82820667
51171,2020,-0.73488041
51173,2020,-6.572211764
51175,2020,-4.696695337
51177,2020,3.4341625158
51179,2020,6.3427880518
51181,2020,-1.862630966
51183,2020,-3.839285714
51185,2020,-5.217199613
51187,2020,1.5467132344
51191,2020,-4.563711076
51193,2020,-2.288457245
51195,2020,-3.800260437
51197,2020,-3.415705273
51199,2020,1.0715124472
51510,2020,11.202617293
51520,2020,-6.517774389
51530,2020,2.6210299106
51540,2020,5.4024395391
51550,2020,3.8793581202
51570,2020,4.071801342
51580,2020,-1.079525009
51590,2020,-5.328838933
51595,2020,-3.921934821
51600,2020,19.688337802
51610,2020,8.3207261725
51620,2020,5.6053811659
51630,2020,7.8341092996
51640,2020,-7.404489957
51650,2020,2.8195209046
51660,2020,5.5772553144
51670,2020,2.2663141289
51678,2020,7.7324832124
51680,2020,4.9548254495
51683,2020,13.222778245
51685,2020,-1.306966701
51690,2020,-4.447797943
51700,2020,6.1216275143
51710,2020,5.1158993846
51720,2020,-1.760342009
51730,2020,6.1215986667
51735,2020,-0.490998363
51740,2020,3.8594116776
51750,2020,2.5859697387
51760,2020,4.3119108379
51770,2020,1.0194194356
51775,2020,-1.225441752
51790,2020,-0.404089385
51800,2020,3.178886079
51810,2020,4.8787372628
51820,2020,4.78288789
51830,2020,0.2002937642
51840,2020,2.9264810849
53000,2020,3.8791811378
53001,2020,14.501875677
53003,2020,-1.902739059
53005,2020,5.4772774332
53007,2020,2.1305341925
53009,2020,-5.575700862
53011,2020,3.7291114072
53013,2020,-1.49551346
53015,2020,1.3950625727
53017,2020,5.0360880967
53019,2020,-2.227317393
53021,2020,11.763773286
53023,2020,-0.447928331
53025,2020,7.8907435508
53027,2020,-2.042159853
53029,2020,1.8185253413
53031,2020,-6.722216143
53033,2020,5.0304096318
53035,2020,2.396675722
53037,2020,2.4975601566
53039,2020,-0.044882296
53041,2020,-0.187177119
53043,2020,-1.200092315
53045,2020,-0.045403638
53047,2020,0.2844950213
53049,2020,-7.273543608
53051,2020,-3.075796412
53053,2020,4.6855124932
53055,2020,-2.535584625
53057,2020,1.2916277622
53059,2020,0.4166319473
53061,2020,5.0674497995
53063,2020,2.0860651427
53065,2020,-1.18750481
53067,2020,2.6292421678
53069,2020,-2.920363922
53071,2020,0.5767250257
53073,2020,2.3853324062
53075,2020,3.0264463307
53077,2020,6.5930778665
54000,2020,-2.602018998
54001,2020,-2.308066084
54003,2020,2.6648957095
54005,2020,-3.317208017
54007,2020,-3.567224343
54009,2020,-4.719978215
54011,2020,-0.832522435
54013,2020,-5.025827167
54015,2020,-2.44940806
54017,2020,-3.058103976
54019,2020,-6.27722865
54021,2020,-4.070987851
54023,2020,-0.172428658
54025,2020,-4.636162064
54027,2020,-2.363964584
54029,2020,-6.806128971
54031,2020,-1.089324619
54033,2020,-2.686456401
54035,2020,-2.96834349
54037,2020,1.4030656986
54039,2020,-3.553358956
54041,2020,-5.325147225
54043,2020,-5.12295082
54045,2020,-4.270594789
54047,2020,-8.592551262
54049,2020,-1.408664176
54051,2020,-3.65106272
54053,2020,-3.942329353
54055,2020,-3.899626992
54057,2020,-3.49306033
54059,2020,-2.792173453
54061,2020,3.2187368351
54063,2020,-4.216232495
54065,2020,-3.696029568
54067,2020,-4.338043016
54069,2020,-4.451609798
54071,2020,0.0
54073,2020,-1.069161377
54075,2020,-6.124287001
54077,2020,-1.642158692
54079,2020,-1.626993952
54081,2020,-4.460019114
54083,2020,-2.295292911
54085,2020,-7.667599213
54087,2020,-4.854017243
54089,2020,-4.515745692
54091,2020,-4.17623721
54093,2020,-9.87224158
54095,2020,-3.923605101
54097,2020,-2.636565873
54099,2020,-5.216536673
54101,2020,-5.979985355
54103,2020,-6.727344677
54105,2020,-1.203576341
54107,2020,-2.49257594
54109,2020,-8.062557676
55000,2020,2.2904872294
55001,2020,-6.360789921
55003,2020,0.7704902244
55005,2020,0.3540057968
55007,2020,-5.521921363
55009,2020,5.2188051324
55011,2020,0.2294893861
55013,2020,-2.858256464
55015,2020,2.4146635935
55017,2020,1.2114905216
55019,2020,7.3403474431
55021,2020,1.4451747704
55023,2020,-1.852080504
55025,2020,4.4036474767
55027,2020,-1.17263992
55029,2020,-5.392981885
55031,2020,-0.764836082
55033,2020,2.4320410352
55035,2020,3.8085942173
55037,2020,-4.657119572
55039,2020,1.5212883471
55041,2020,-0.778599633
55043,2020,1.74956018
55045,2020,-0.081208381
55047,2020,-0.688522854
55049,2020,2.447257384
55051,2020,-10.19869879
55053,2020,2.7240666423
55055,2020,1.6606013497
55057,2020,0.5630630631
55059,2020,2.729794645
55061,2020,0.1959391609
55063,2020,1.3810223802
55065,2020,3.2396436392
55067,2020,-2.498373455
55069,2020,-0.977092607
55071,2020,-0.746854351
55073,2020,2.6852271931
55075,2020,-2.773925104
55077,2020,-2.19411461
55078,2020,3.2783302371
55079,2020,4.9823135793
55081,2020,2.6841569799
55083,2020,-0.580827415
55085,2020,-3.997804023
55087,2020,4.5948917185
55089,2020,0.1570563159
55091,2020,-2.056061956
55093,2020,2.1090619361
55095,2020,-0.961637531
55097,2020,2.1889254494
55099,2020,-1.722330388
55101,2020,3.0203632585
55103,2020,-1.327599642
55105,2020,2.4890567333
55107,2020,-1.696832579
55109,2020,3.8918918919
55111,2020,1.8949984467
55113,2020,-3.270546908
55115,2020,1.7876821354
55117,2020,1.2750842466
55119,2020,1.0808951777
55121,2020,5.8164110715
55123,2020,2.792479787
55125,2020,-5.711307028
55127,2020,-0.221774388
55129,2020,-5.830719016
55131,2020,0.9135144892
55133,2020,0.6545021817
55135,2020,-4.171562867
55137,2020,-1.560254568
55139,2020,1.6686844524
55141,2020,1.0140250629
56000,2020,2.8191912553
56001,2020,3.6851870941
56003,2020,0.9295643723
56005,2020,5.9153713299
56007,2020,3.8410997675
56009,2020,3.1295487627
56011,2020,4.3915097478
56013,2020,0.507472533
56015,2020,-0.754631551
56017,2020,-7.571539918
56019,2020,-2.960156296
56021,2020,3.9825574068
56023,2020,4.2775302355
56025,2020,2.7541453661
56027,2020,5.8873002523
56029,2020,0.4109307582
56031,2020,-4.139807203
56033,2020,-1.251976805
56035,2020,0.815120485
56037,2020,4.8825718008
56039,2020,6.5478355766
56041,2020,5.8739325732
56043,2020,-0.892743273
56045,2020,-2.021514692
72000,2020,
72001,2020,
72003,2020,
72005,2020,
72007,2020,
72009,2020,
72011,2020,
72013,2020,
72015,2020,
72017,2020,
72019,2020,
72021,2020,
72023,2020,
72025,2020,
72027,2020,
72029,2020,
72031,2020,
72033,2020,
72035,2020,
72037,2020,
72039,2020,
72041,2020,
72043,2020,
72045,2020,
72047,2020,
72049,2020,
72051,2020,
72053,2020,
72054,2020,
72055,2020,
72057,2020,
72059,2020,
72061,2020,
72063,2020,
72065,2020,
72067,2020,
72069,2020,
72071,2020,
72073,2020,
72075,2020,
72077,2020,
72079,2020,
72081,2020,
72083,2020,
72085,2020,
72087,2020,
72089,2020,
72091,2020,
72093,2020,
72095,2020,
72097,2020,
72099,2020,
72101,2020,
72103,2020,
72105,2020,
72107,2020,
72109,2020,
72111,2020,
72113,2020,
72115,2020,
72117,2020,
72119,2020,
72121,2020,
72123,2020,
72125,2020,
72127,2020,
72129,2020,
72131,2020,
72133,2020,
72135,2020,
72137,2020,
72139,2020,
72141,2020,
72143,2020,
72145,2020,
72147,2020,
72149,2020,
72151,2020,
72153,2020,
