county_fips,rate_international_migration
28043,-0.143740118
28045,-0.463597092
28047,0.5792008958
28049,0.7997194567
28051,0.0
28053,0.2450980392
28055,0.0
28057,0.3415081855
28059,0.5300895572
28061,-0.121921483
28063,0.0
28065,-0.089513494
28067,0.2934832054
28069,0.0
28071,0.3532879017
28073,0.5397682172
28075,-0.348145123
28077,0.0
28079,-0.307172477
28081,0.2108814846
28083,-0.176059438
28085,0.1755335488
28087,1.51676537
28089,1.1419403549
28091,0.2027369488
28093,-0.141382723
28095,-0.028250583
28097,0.2023369923
28099,-0.102970705
28101,0.0
28103,0.5723279439
28105,2.3068517544
28107,0.7022882893
28109,-0.541232929
28111,-0.251140597
28113,0.1016931916
28115,0.7493560222
28117,0.0
28119,0.4333068535
28121,0.5944669344
28123,0.7086795528
28125,0.2299908004
28127,0.112412178
28129,0.0626076068
28131,-0.055046377
28133,0.1169112059
28135,-0.50414116
28137,-0.211759723
28139,0.0
28141,0.1547748027
28143,0.3068425898
28145,1.2537001567
28147,-0.139266068
28149,0.3498261801
28151,0.4272303109
28153,-0.049408335
28155,-0.308055655
28157,-0.11486991
28159,0.0
28161,-0.245208223
28163,1.4630080125
29000,0.8977856443
29001,3.8961805624
29003,-0.113077401
29005,0.3873716831
29007,0.1574462223
29009,0.1958014573
29011,0.0
29013,-0.061583939
29015,-0.154878678
29017,0.0
29019,2.9038395211
29021,1.8572641246
29023,0.0705342973
29025,0.2211044166
29027,0.3121620567
29029,-0.260252879
29031,1.6253039509
29033,-0.229819018
29035,-0.165768753
29037,0.0379959059
29039,-0.210637177
29041,0.0
29043,0.1138699264
29045,0.5869405723
29047,0.4392433731
29049,-0.09798638
29051,0.7428403871
29053,0.6792132447
29055,-0.167056465
29057,0.6611570248
29059,-0.059417706
29061,0.0
29063,-0.399010454
29065,0.3856041131
29067,-0.52742616
29069,0.9896091044
29071,0.1155607344
29073,-0.06805962
29075,0.0
29077,0.7669394323
29079,0.605296343
29081,-0.358294518
29083,-0.275027503
29085,-0.315756236
29087,0.0
29089,0.0
29091,0.2243186322
29093,0.1969279244
29095,0.8576750879
29097,0.8271880157
29099,0.1735296146
29101,0.7614943863
29103,0.0
29105,-0.056086036
29107,-0.214559387
29109,-0.57427009
29111,-0.203925567
29113,0.0342976695
29115,0.4173796903
29117,0.1973164957
29119,1.0480349345
29121,0.3962488443
29123,-0.164771791
29125,0.4580065266
29127,0.4205361836
29129,0.276128676
29131,-0.157066007
29133,0.0
29135,1.0520452998
29137,0.0
29139,0.1736186466
29141,-0.292390536
29143,0.0
29145,0.1030980978
29147,0.1805257813
29149,0.0948451653
29151,0.0
29153,0.0
29155,-0.499048688
29157,0.520697735
29159,0.3538570418
29161,3.8822314977
29163,0.0
29165,2.0078964389
29167,-0.403958796
29169,0.9177469313
29171,0.0
29173,0.0
29175,0.2021018593
29177,-0.174053043
29179,0.0
29181,-0.14976786
29183,0.9665310526
29185,-0.532311296
29186,-0.055911213
29187,-0.10451505
29189,1.7311543442
29195,1.9714792666
29197,0.4322455155
29199,0.0
29201,-0.156207287
29203,0.0
29205,0.0
29207,-0.068623582
29209,-0.157101786
29211,1.623113131
29213,0.1253952189
29215,-0.432186076
29217,0.1461454147
29219,0.1988212739
29221,-0.040271429
29223,-0.153816574
29225,0.0
29227,0.0
29229,-0.383814015
29510,2.4304836961
30000,0.3024265031
30001,1.3782136231
30003,0.89941538
30005,0.5945745076
30007,-0.162482736
30009,0.1867762421
30011,0.0
30013,0.0735952507
30015,0.1758241758
30017,0.1739584239
30019,0.5849663644
30021,-0.115653733
30023,-0.328425201
30025,0.0
30027,0.9022420715
30029,-0.408117654
30031,0.9817969538
30033,0.0
30035,0.2175410609
30037,0.0
30039,1.1851851852
30041,0.426491196
30043,0.1645075057
30045,0.505944852
30047,-0.164804377
30049,-0.246280441
30051,-0.420786871
30053,0.4525228147
30055,0.0
30057,0.0
30059,0.5377789728
30061,-0.459558824
30063,0.9402283412
30065,0.6475984889
30067,-0.240572563
30069,0.0
30071,0.0
30073,2.1902114396
30075,0.0
30077,0.1444773532
30079,0.0
30081,-0.390930414
30083,-1.477514083
30085,0.5436506139
30087,0.1112532681
30089,-0.083472454
30091,0.0
30093,1.4643810836
30095,0.9411764706
30097,0.5376344086
30099,0.9784735812
30101,-0.835858322
30103,0.0
30105,0.2702337522
30107,-0.928074246
30109,0.0
30111,0.267638464
31000,1.7072441556
31001,1.876679867
31003,0.6346184357
31005,0.0
31007,0.0
31009,0.0
31011,0.3833988306
31013,0.1859081614
31015,0.5169294391
31017,0.0
31019,0.7675914797
31021,0.1544998069
31023,0.0
31025,0.2669870511
31027,0.1186591516
31029,2.2897850146
31031,-0.349283968
31033,-0.329815303
31035,-0.161225312
31037,11.192463741
31039,-0.224959226
31041,-0.185125191
31043,0.0
31045,0.6938822713
31047,4.9008217326
31049,0.5532503458
31051,1.4114326041
31053,1.6646200027
31055,2.4540351827
31057,-1.735608909
31059,0.0
31061,0.0
31063,0.0
31065,0.0
31067,0.0465029762
31069,0.0
31071,0.0
31073,0.0
31075,0.0
31077,0.0
31079,3.392069407
31081,-0.107619458
31083,0.0
31085,1.0875475802
31087,0.0
31089,0.5936186
31091,0.0
31093,0.0
31095,1.4140271493
31097,0.3926958571
31099,-0.153444837
31101,-0.623558022
31103,0.0
31105,0.2773925104
31107,0.2389914561
31109,2.5140926061
31111,0.4852844623
31113,2.6613439787
31115,0.0
31117,0.0
31119,2.0202595038
31121,0.0
31123,0.6440532417
31125,0.2846975089
31127,0.4307559767
31129,0.9575104728
31131,1.9378027817
31133,0.0
31135,0.3452442603
31137,0.5543237251
31139,0.0
31141,2.1870365655
31143,0.5739978953
31145,0.6533202669
31147,0.1265582484
31149,0.0
31151,4.2016806723
31153,0.5764185553
31155,0.140016802
31157,0.6429699621
31159,0.5208785485
31161,0.5749880211
31163,0.0
31165,0.0
31167,0.5046257359
31169,0.3983270265
31171,0.0
31173,0.1379500621
31175,1.9150209455
31177,0.4837227301
31179,0.1069347164
31181,0.0
31183,0.0
31185,0.0729208444
32000,-0.317642399
32001,-0.202367702
32003,-0.16025534
32005,-0.328562334
32007,-0.854562891
32009,0.0
32011,0.0
32013,-0.05950787
32015,-0.361043415
32017,-0.383877159
32019,-0.811838726
32021,0.0
32023,-1.373910957
32027,0.0
32029,-0.987166831
32031,-0.827035292
32033,0.4184100418
32510,-0.773952015
33000,1.4352183566
33001,0.457336992
33003,0.2047837484
33005,0.6842735515
33007,-0.063442719
33009,1.4589029273
33011,2.4096530412
33013,1.847431309
33015,0.585707444
33017,1.9890181623
33019,0.1623000232
34000,2.3957386828
34001,1.0271785377
34003,2.0471652284
34005,0.2696344431
34007,1.0979202705
34009,-0.162614847
34011,0.4930670771
34013,3.7670300367
34015,0.2092046622
34017,7.8760892108
34019,0.5056626187
34021,3.2136244627
34023,4.0624163504
34025,0.3082499633
34027,1.2752369494
34029,0.0694982228
34031,3.6556886555
34033,0.143849246
34035,1.8145543646
34037,-0.035550626
34039,3.5983151545
34041,0.9867406722
35000,0.7380232339
35001,1.1391477024
35003,0.0
35005,0.4025733729
35006,0.3368200445
35007,-0.249875062
35009,-0.162780287
35011,0.5670541537
35013,0.5878665267
35015,0.8090266721
35017,-0.368317342
35019,0.0
35021,0.0
35023,0.2372760707
35025,0.312915591
35027,0.92095165
35028,3.2327867143
35029,0.6724666919
35031,0.2373009115
35033,0.0
35035,3.9210132017
35037,1.9399818127
35039,0.7697834343
35041,1.825062401
35043,-0.150765477
35045,-0.096208966
35047,1.4975254305
35049,0.4198334661
35051,0.0919963201
35053,2.8193515491
35055,-0.427990584
35057,1.4851644981
35059,-0.489775928
35061,-0.274522364
36000,2.3472759737
36001,1.7840484503
36003,0.6059097844
36005,6.1025283708
36007,1.2970270362
36009,0.0654266142
36011,0.338328009
36013,0.1651105651
36015,0.2031172524
36017,-0.042260068
36019,0.6080762453
36021,0.7211981953
36023,0.3987282667
36025,0.4285988202
36027,0.7889050033
36029,1.3903250565
36031,0.1078559584
36033,-0.119639884
36035,0.0
36037,0.0348532244
36039,0.4229715869
36041,-0.452079566
36043,0.0325118668
36045,-0.405953992
36047,3.1930855276
36049,0.303133644
36051,0.7928516495
36053,0.3942051838
36055,1.0238213593
36057,0.2839324646
36059,1.2157123079
36061,4.129830273
36063,0.2909326777
36065,1.1481081317
36067,1.826113642
36069,0.3826617771
36071,0.3780639476
36073,0.0493784488
36075,0.127855983
36077,0.4191009447
36079,0.679740684
36081,4.3648363694
36083,0.7924603062
36085,0.6467850269
36087,1.5476477443
36089,0.8886132542
36091,0.5738718744
36093,1.4369575163
36095,0.1930967898
36097,0.3362192149
36099,0.2346213065
36101,0.5124477748
36103,1.0840489601
36105,-0.026519747
36107,-0.186250569
36109,4.3695228227
36111,0.8314816948
36113,0.3589291427
36115,0.1143062428
36117,0.2331804706
36119,2.1284081006
36121,0.0250369295
36123,0.4010909674
37000,1.3592912864
37001,0.3987822262
37003,0.0
37005,0.4489337823
37007,1.1857061084
37009,-0.478803727
37011,0.5700441784
37013,0.0637958533
37015,1.6293064936
37017,0.6375905151
37019,-0.257418663
37021,0.4150254587
37023,0.7297252474
37025,0.8643850018
37027,0.6942583616
37029,1.0212133872
37031,0.3167495735
37033,0.5747380521
37035,1.4643128728
37037,-0.108403287
37039,-0.491391867
37041,0.0
37043,-0.715723552
37045,0.450206174
37047,0.3233716888
37049,0.1956210234
37051,0.9866370476
37053,-0.47463444
37055,1.0867202782
37057,-0.107795082
37059,0.0702502078
37061,2.0555159175
37063,4.3103245743
37065,0.3093102382
37067,0.8745769923
37069,1.5002548977
37071,0.2638882366
37073,0.5189189189
37075,0.1183291918
37077,-0.18269087
37079,0.7587433314
37081,2.116321004
37083,0.1788482175
37085,0.2145668709
37087,-0.370349497
37089,-0.171000825
37091,1.5140363789
37093,0.0727742452
37095,-0.200742748
37097,0.9163154124
37099,1.8506248715
37101,0.5873344481
37103,-0.210172341
37105,0.9106653549
37107,0.7504087047
37109,0.4700269678
37111,0.8550662676
37113,1.2371365911
37115,0.8751727315
37117,-0.044345898
37119,3.9335676233
37121,1.2683578104
37123,-0.147465438
37125,0.7812304379
37127,0.3291010234
37129,0.5399278811
37131,0.357316046
37133,-0.010130352
37135,3.3664354913
37137,0.1577349265
37139,0.8563476772
37141,-0.0319803
37143,-0.596036358
37145,-0.202721537
37147,0.5606174563
37149,0.6281407035
37151,0.3345927031
37153,0.0668769575
37155,0.4418896114
37157,0.0220231573
37159,0.3601491441
37161,-0.089683418
37163,2.017718087
37165,0.37370282
37167,0.160017922
37169,0.4829751268
37171,0.5565527125
37173,-0.210378682
37175,-0.087517139
37177,0.0
37179,0.079884126
37181,0.7177301783
37183,2.8733101713
37185,-0.303413401
37187,-0.685254186
37189,0.766413275
37191,1.7372386024
37193,0.7592626392
37195,0.9436679269
37197,0.4790546655
37199,-0.111290412
38000,1.2511989012
38001,2.6714158504
38003,-0.573011174
38005,0.1450326323
38007,2.1668472373
38009,0.6309148265
38011,0.0
38013,0.0
38015,1.3724319284
38017,2.2969656311
38019,0.528192262
38021,1.8361726002
38023,3.5335689046
38025,2.0566727605
38027,0.0
38029,0.9203865624
38031,-0.623344242
38033,0.0
38035,0.8726377981
38037,0.0
38039,0.0
38041,0.0
38043,2.0271639976
38045,0.7388252678
38047,2.67594327
38049,0.0
38051,0.0
38053,-0.419316514
38055,0.1053796301
38057,-0.486233514
38059,0.0961199577
38061,2.7906081601
38063,8.6745315753
38065,0.0
38067,2.0443925234
38069,0.0
38071,1.6450928612
38073,0.1915341889
38075,0.0
38077,-0.432018762
38079,0.0
38081,0.7742934572
38083,0.0
38085,0.464738004
38087,1.3236267373
38089,1.0579974993
38091,0.0
38093,0.3848096395
38095,6.4014631916
38097,0.4982561036
38099,1.2214601146
38101,1.7288000355
38103,0.2583311806
38105,0.629636727
39000,0.8177033765
39001,0.1805314847
39003,-0.078019856
39005,1.044873589
39007,-0.06159279
39009,1.9564984791
39011,0.393907563
39013,-0.178386936
39015,-0.183903818
39017,0.8181573424
39019,-0.074079561
39021,0.0772499034
39023,0.1712513635
39025,0.1844866174
39027,0.0713835318
39029,-0.009786843
39031,0.1092955899
39033,0.313336065
39035,0.9851460964
39037,0.1952896145
39039,0.236294896
39041,1.023492039
39043,-0.080656544
39045,0.7526566227
39047,0.1399139529
39049,2.7396174595
39051,0.2369864799
39053,0.5347325502
39055,0.255871723
39057,1.2426311674
39059,-0.025678556
39061,1.3117621338
39063,1.2919981807
39065,-0.031855757
39067,0.0662098189
39069,0.0
39071,-0.023198358
39073,0.1059677505
39075,-0.045517132
39077,-0.068592986
39079,0.3704904367
39081,-0.411902455
39083,-0.080501038
39085,0.2998363936
39087,-0.402583242
39089,0.3233785685
39091,-0.043954112
39093,0.3490147604
39095,0.4242622034
39097,0.2692998205
39099,0.0960910594
39101,0.4290530187
39103,0.0669038035
39105,-0.130517065
39107,0.1704739175
39109,0.4037009046
39111,-0.145767283
39113,1.0025515218
39115,0.0
39117,-0.170355333
39119,0.4989962053
39121,-0.139028883
39123,-0.123010308
39125,0.1603677768
39127,0.1662671636
39129,-0.017162373
39131,-0.071808129
39133,1.8647989956
39135,0.3663316767
39137,0.2069077635
39139,0.0908561541
39141,0.1172256594
39143,0.0341128111
39145,0.1061050174
39147,0.6160982858
39149,0.6995021191
39151,0.072790603
39153,0.9848794216
39155,-0.085747504
39157,0.2825073615
39159,0.6165967286
39161,-0.035380696
39163,0.0
39165,0.8016341333
39167,0.1666361167
39169,0.4060475162
39171,-0.16341872
39173,0.6353872417
39175,-0.228885328
40000,1.1355914991
40001,0.1350803728
40003,1.0464812069
40005,0.2177621312
40007,2.2579734688
40009,0.1376809931
40011,1.6946459779
40013,0.294160906
40015,1.5919709292
40017,0.3894347048
40019,0.0830530294
40021,0.8636288863
40023,0.0
40025,0.929800093
40027,1.30577869
40029,0.0
40031,0.4641967531
40033,0.0
40035,0.0
40037,0.6841091224
40039,1.8966171247
40041,0.186430211
40043,1.6289961311
40045,1.7953321364
40047,2.4068570867
40049,1.0458553474
40051,0.4313366043
40053,0.0
40055,-0.347041471
40057,1.122754491
40059,5.3944706676
40061,0.4750029688
40063,0.225699669
40065,1.8253726803
40067,0.1651800463
40069,0.0904772676
40071,-0.045723692
40073,0.56999905
40075,0.2293577982
40077,0.1975503753
40079,0.7804214276
40081,0.0860659265
40083,0.0209953915
40085,0.587975893
40087,0.2239892485
40089,2.7052082858
40091,0.0508375486
40093,1.4420555847
40095,0.2971061858
40097,0.2672822257
40099,0.3566206626
40101,0.1026987772
40103,0.1784917448
40105,0.1965215682
40107,0.4153858935
40109,1.656143126
40111,0.0260464147
40113,0.1275455976
40115,0.4804150786
40117,0.2444091409
40119,4.8305642977
40121,0.0685526256
40123,1.0972360102
40125,0.2756624513
40127,0.4486719311
40129,-0.276663439
40131,0.3690437425
40133,0.0410020911
40135,0.5531904659
40137,0.5097194226
40139,3.0142807728
40141,2.1958416249
40143,1.7348670564
40145,0.4460634897
40147,1.606690025
40149,0.2733236152
40151,0.6785027706
40153,1.0858031242
41000,0.7845590213
41001,0.6219292245
41003,3.5688293485
41005,0.0551821431
41007,-0.300243948
41009,-0.152965134
41011,-0.232993422
41013,-0.456157084
41015,-1.049868766
41017,-0.266942507
41019,-0.316607416
41021,0.5256241787
41023,-0.278086763
41025,0.6809669731
41027,0.0428733735
41029,-0.186213396
41031,-0.40976889
41033,-0.297760497
41035,-0.029427993
41037,-0.127356088
41039,0.6047729735
41041,0.0
41043,0.1632970451
41045,-0.458085204
41047,0.0490457712
41049,1.0451596046
41051,2.0395492522
41053,0.6546759646
41055,0.0
41057,-0.483756931
41059,0.4891517722
41061,0.410938434
41063,0.0
41065,0.1129645668
41067,1.9908285051
41069,0.0
41071,-0.421610834
42000,1.5257640039
42001,0.5240912113
42003,1.9660333223
42005,0.0
42007,0.0547926858
42009,0.0833489613
42011,1.6490573166
42013,0.2455675065
42015,0.2642073367
42017,0.853447466
42019,0.3089288425
42021,0.2216777951
42023,1.7881090747
42025,0.0934892526
42027,5.1386828971
42029,1.7095241506
42031,0.2853067047
42033,0.7429467282
42035,0.2069108214
42037,-0.061453844
42039,0.2592215107
42041,1.4033668912
42043,2.6118455301
42045,2.2120571248
42047,0.0333222259
42049,1.9398749612
42051,0.053929745
42053,0.0
42055,0.3423706259
42057,0.0688349682
42059,-0.0274371
42061,0.7731474834
42063,0.593422505
42065,0.0
42067,0.5658737697
42069,1.8812076877
42071,1.1874904216
42073,0.1048706595
42075,0.8759165336
42077,2.2177728193
42079,2.3045101657
42081,0.5722712566
42083,0.0245173154
42085,0.1819050001
42087,0.2382267269
42089,0.9011529457
42091,1.9109213862
42093,0.6580751302
42095,0.8920240912
42097,-0.087949297
42099,0.1081946638
42101,3.5666751693
42103,0.1075374813
42105,0.1206672901
42107,0.1624442922
42109,0.1236246755
42111,0.2307916834
42113,0.3294350189
42115,0.0247255464
42117,0.1968479719
42119,0.0444740938
42121,0.0196330581
42123,0.1269970283
42125,0.2271173254
42127,0.0194635836
42129,0.1201101582
42131,0.1113565079
42133,0.4459781136
44000,3.44249847
44001,0.4324725071
44003,0.9319465806
44005,1.8465762411
44007,5.0474808055
44009,0.7867320422
45000,1.1187477218
45001,-0.447937452
45003,0.8227526365
45005,1.0220304338
45007,0.3326300112
45009,0.0
45011,0.0476337914
45013,0.9816324495
45015,1.2692361648
45017,0.1373815084
45019,1.0347003772
45021,-0.157385305
45023,0.1239387742
45025,0.2840567677
45027,-0.029635337
45029,-0.557376614
45031,0.3148968713
45033,1.3749979539
45035,0.4945491412
45037,0.1103103398
45039,0.8943943832
45041,0.7737643273
45043,-0.208146535
45045,2.8299987574
45047,1.0749038244
45049,0.0518537724
45051,0.8393178895
45053,1.9250253293
45055,0.4231109231
45057,0.4662077111
45059,0.7292589092
45061,0.1172264228
45063,1.2544258978
45065,-0.105982725
45067,0.1944484955
45069,0.0380879832
45071,-0.026013553
45073,1.9005023661
45075,0.2771554611
45077,1.9039383759
45079,2.3856542657
45081,1.3701981894
45083,0.7635008723
45085,0.8351710224
45087,-0.036603221
45089,0.9184242464
45091,0.6777693457
46000,0.4740957163
46003,0.7225433526
46005,2.8202625014
46007,0.0
46009,-0.289624213
46011,1.9671009493
46013,0.4872794419
46015,-0.189987651
46017,0.0
46019,0.0
46021,0.0
46023,-0.107394083
46025,0.2680246583
46027,-0.071293623
46029,0.1427500803
46031,0.2420135528
46033,0.0
46035,-0.202229581
46037,0.1829658769
46039,0.4596116282
46041,-0.169247694
46043,1.0261672653
46045,0.5198180637
46047,0.0
46049,0.0
46051,-0.706464147
46053,0.0
46055,0.0
46057,0.0
46059,0.0
46061,0.0
46063,0.0
46065,-0.113607316
46067,0.137014455
46069,0.0
46071,0.0
46073,0.9903441446
46075,0.0
46077,0.2027369488
46079,-0.232090361
46081,0.6592852572
46083,-0.283515256
46085,0.0
46087,0.7151157594
46089,-0.418410042
46091,0.4058441558
46093,-0.318381208
46095,0.0
46097,-0.452488688
46099,1.4162019754
46101,-0.458785747
46102,-0.350778729
46103,-0.115184406
46105,0.0
46107,0.4588208305
46109,0.1925854598
46111,0.0
46115,-0.311041991
46117,0.0
46119,0.0
46121,0.9793360102
46123,-0.18294914
46125,0.1190051172
46127,0.8888324551
46129,1.0997067449
46135,0.043885634
46137,0.0
47000,1.3665367601
47001,0.6655139791
47003,1.7803133756
47005,0.061716966
47007,1.4692623635
47009,0.5370264618
47011,1.5616285555
47013,0.5776209551
47015,0.4808022529
47017,0.0
47019,0.1063754344
47021,-0.024639949
47023,0.4053036883
47025,0.6895578994
47027,0.2615746796
47029,-0.278311208
47031,-0.355881385
47033,0.4206688635
47035,0.3326182042
47037,4.9875059581
47039,0.5992637617
47041,2.658592423
47043,-0.186230143
47045,-0.026865471
47047,0.5631113124
47049,-0.054281449
47051,0.9507623926
47053,0.1017252604
47055,1.3240536411
47057,-0.086101126
47059,0.130214927
47061,0.0
47063,0.9107538418
47065,1.1228020331
47067,0.1517335559
47069,0.0
47071,0.5063784205
47073,0.2643195094
47075,-0.057718392
47077,-0.106951872
47079,-0.154604907
47081,-0.278967819
47083,-0.121691512
47085,-0.21544179
47087,0.0848788355
47089,0.2764798584
47091,-0.337438839
47093,1.7467976267
47095,0.0
47097,-0.038737168
47099,-0.11374882
47101,-0.082162517
47103,0.4084311866
47105,0.5599626692
47107,1.3628302063
47109,0.0776337241
47111,0.1636292978
47113,0.7566965085
47115,0.0347795844
47117,0.4400052801
47119,0.1993076681
47121,-0.161818844
47123,-0.646454199
47125,0.0724104223
47127,2.47199691
47129,0.0465798728
47131,0.1657193046
47133,0.0902751134
47135,0.8681632147
47137,-0.198000198
47139,0.1185185185
47141,2.6058057856
47143,0.2724053391
47145,-0.243810953
47147,0.6433926374
47149,1.6774947788
47151,0.0
47153,-0.066851623
47155,1.7232149685
47157,1.6877222741
47159,-0.149491728
47161,-0.51218263
47163,-0.113943161
47165,0.7445092443
47167,0.0162370611
47169,0.0
47171,0.6721747654
47173,0.2017094879
47175,0.0
47177,0.901306895
47179,1.4106558775
47181,0.0600456347
47183,1.0188639667
47185,0.1837188367
47187,2.4405280725
47189,1.0923949008
48000,2.2575101545
48001,0.5531116853
48003,0.7626103061
48005,0.0691543005
48007,-0.468523724
48009,0.0
48011,0.0
48013,0.157674304
48015,0.0666700002
48017,3.2821976454
48019,0.1307075636
48021,-0.547576404
48023,0.0
48025,-0.153770451
48027,0.3201911123
48029,1.1739784342
48031,0.339284957
48033,0.0
48035,0.1607975559
48037,0.1818833486
48039,0.4602025699
48041,4.496782361
48043,0.2165087957
48045,0.6540222368
48047,5.777903044
48049,0.3435336399
48051,1.52264941
48053,-0.460737809
48055,0.4837316441
48057,0.3738841894
48059,0.3579994988
48061,0.0260262013
48063,1.533918779
48065,0.0
48067,0.1995609659
48069,3.1750231512
48071,0.813348206
48073,0.057128167
48075,0.5471581971
48077,0.669248052
48079,4.9261083744
48081,-0.296647879
48083,0.3627130939
48085,4.0215062306
48087,-0.682360969
48089,2.897331651
48091,0.5585674388
48093,0.5151793928
48095,9.6136069514
48097,0.5626154279
48099,0.1194489422
48101,0.0
48103,1.4656616415
48105,0.8691873099
48107,0.1738979219
48109,0.0
48111,7.2652501714
48113,3.5108205983
48115,0.7894840722
48117,-0.107362375
48119,0.0
48121,1.904982279
48123,-0.099339393
48125,0.0
48127,-0.196860082
48129,0.6067040801
48131,-0.089670014
48133,0.0
48135,1.4504102894
48137,-0.520833333
48139,0.2143846611
48141,0.1992765188
48143,-0.164859104
48145,-0.173772011
48147,1.1598466739
48149,0.1975347661
48151,1.5684224284
48153,0.3479773815
48155,0.0
48157,5.4507869574
48159,0.0
48161,0.6581278793
48163,11.649431103
48165,3.1669502742
48167,0.9676513279
48169,6.0936497755
48171,0.4470106165
48173,6.4285714286
48175,-0.131181949
48177,-1.10529098
48179,-0.045519721
48181,0.6666691358
48183,0.1860871535
48185,0.3848104808
48187,0.1272253069
48189,0.0
48191,-0.333945567
48193,0.7084661707
48195,4.2322200754
48197,1.5263291783
48199,-0.052306271
48201,5.2992695912
48203,0.6008848029
48205,2.3241262179
48207,6.3397023862
48209,0.9361952055
48211,0.260960334
48213,0.1091967969
48215,-0.020797167
48217,-0.109868981
48219,-0.043485824
48221,0.0328353308
48223,-0.243829753
48225,0.2606655661
48227,2.2317431016
48229,11.990903453
48231,0.7479508197
48233,0.0951090187
48235,0.0
48237,0.0
48239,0.7433939312
48241,-0.336615333
48243,0.8855435023
48245,1.422348301
48247,3.8491147036
48249,1.1570939708
48251,-0.103764938
48253,0.0500638314
48255,5.5020632737
48257,-0.03025341
48259,0.58043296
48261,21.403091558
48263,0.0
48265,0.5523020521
48267,0.0
48269,0.0
48271,5.4355211306
48273,1.3354613856
48275,1.092001092
48277,0.0401654818
48279,0.0
48281,0.046990273
48283,2.7975754346
48285,0.5960067547
48287,-0.524231128
48289,0.2307869836
48291,-0.080450061
48293,0.2565198803
48295,1.825095057
48297,0.9854239376
48299,-0.184353036
48301,0.0
48303,0.8088049745
48305,0.1695058903
48307,0.375798572
48309,0.642106108
48311,2.7137042062
48313,0.6981533843
48315,0.0
48317,0.0
48319,1.6406890894
48321,0.1912333183
48323,1.3504504351
48325,0.0780899205
48327,0.4697040864
48329,1.8778428852
48331,0.2005293976
48333,-0.20500205
48335,-0.117164616
48337,-0.304553068
48339,1.5737231667
48341,1.380196559
48343,-0.162002349
48345,0.0
48347,0.0306830821
48349,0.1806340254
48351,0.0
48353,1.0165012029
48355,0.9553788381
48357,-0.609075221
48359,0.0
48361,-0.035956134
48363,0.0688906877
48365,0.6474447514
48367,0.2491564275
48369,1.9664665701
48371,-0.063427629
48373,2.1321119754
48375,3.5235425154
48377,2.802359882
48379,0.4054985605
48381,0.4828020073
48383,10.019775873
48385,0.2886419397
48387,-0.331043615
48389,3.2392263965
48391,0.1433897333
48393,0.0
48395,0.6998512816
48397,0.6229892778
48399,0.7827022796
48401,-0.23917503
48403,-0.378823752
48405,0.121278273
48407,-0.347366958
48409,0.6896500026
48411,1.155592241
48413,0.0
48415,0.3580486349
48417,0.0
48419,-0.514027006
48421,2.2864608852
48423,0.3978378378
48425,-0.220288578
48427,-0.155180708
48429,-0.639284002
48431,0.0
48433,0.0
48435,3.7194473964
48437,-0.270087779
48439,2.3212453462
48441,1.5545095305
48443,1.2610340479
48445,-0.162067988
48447,0.0
48449,-0.702365138
48451,-0.387835457
48453,3.4088122876
48455,0.6135178431
48457,0.0
48459,-0.096464573
48461,1.6451878256
48463,-1.34509042
48465,-0.306081846
48467,0.8351398415
48469,0.2717952621
48471,2.0669783104
48473,0.4597362953
48475,0.5061796094
48477,-0.056039676
48479,1.3665064556
48481,-0.361206429
48483,0.0
48485,1.2119513553
48487,0.1565802865
48489,0.233601196
48491,1.3811414555
48493,0.3357494124
48495,2.6602482898
48497,0.2025052796
48499,-0.088206757
48501,5.5481708374
48503,0.5000555617
48505,-0.635413725
48507,-0.168003696
49000,1.7545382442
49001,3.4495688039
49003,0.4686711371
49005,1.9396204783
49007,0.0982897582
49009,0.0
49011,0.5038339499
49013,0.3008951631
49015,-0.099925056
49017,0.7957823535
49019,-0.205761317
49021,-0.558051285
49023,1.1841326229
49025,-0.642549637
49027,0.9169054441
49029,0.4983388704
49031,0.0
49033,1.2148208139
49035,3.111129781
49037,0.0652188091
49039,0.3255102373
49041,0.1391562493
49043,3.1177485571
49045,1.0544963725
49047,0.4217096108
49049,1.5249392767
49051,0.714732422
49053,0.3265324828
49055,2.2296544036
49057,0.8644918687
50000,0.6136114398
50001,0.5431093007
50003,0.4225947317
50005,-0.199239569
50007,1.9367945134
50009,0.1613293539
50011,0.1216298399
50013,0.0
50015,0.1579248672
50017,0.0692281066
50019,0.2226510316
50021,0.1370015498
50023,-0.154522354
50025,-0.047138126
50027,0.3808971034
51000,1.7455150775
51001,0.9245419665
51003,1.2218256648
51005,-0.335053273
51007,0.0763300511
51009,0.0316010681
51011,0.5661801711
51013,4.4706016702
51015,0.3176851343
51017,-0.238095238
51019,0.2406906555
51021,-0.317889216
51023,0.1198124934
51025,0.3070592931
51027,0.5663984141
51029,0.0584949256
51031,0.599880024
51033,0.1626651051
51035,0.5375260364
51036,0.1432356943
51037,0.3357958361
51041,0.7331514243
51043,-0.068657741
51045,-0.195446106
51047,0.9195402299
51049,0.0
51051,0.0
51053,0.1399164
51057,0.4576868507
51059,4.4825881589
51061,0.1691761123
51063,-0.380481309
51065,0.1476886723
51067,-0.267301061
51069,0.0338054832
51071,-0.059667651
51073,-0.187443934
51075,-0.127735672
51077,-0.128266795
51079,0.6074257802
51081,0.1756851722
51083,-0.176232156
51085,0.2143003559
51087,2.7826150216
51089,-0.078734733
