FIPStxt,year,rate_international_migration
40093,2012,1.3038659626
40095,2012,0.8132878726
40097,2012,-0.024249773
40099,2012,0.0
40101,2012,0.4246524927
40103,2012,0.0
40105,2012,0.0941885655
40107,2012,0.1621533971
40109,2012,3.1827194343
40111,2012,0.0504197444
40113,2012,0.272983075
40115,2012,0.4996096799
40117,2012,0.2411236361
40119,2012,4.44690787
40121,2012,-0.065745499
40123,2012,0.8178448469
40125,2012,0.3414644557
40127,2012,0.7058408329
40129,2012,-0.265674814
40131,2012,0.2390941746
40133,2012,0.078695233
40135,2012,0.2841211777
40137,2012,0.5556481636
40139,2012,3.3137309811
40141,2012,0.2526847757
40143,2012,1.8000873908
40145,2012,0.2952643623
40147,2012,1.5924030722
40149,2012,0.0
40151,2012,0.4534633262
40153,2012,0.5885093548
41000,2012,1.0775910602
41001,2012,0.4991576714
41003,2012,4.822370247
41005,2012,0.2910841705
41007,2012,1.152150905
41009,2012,0.0202798621
41011,2012,0.7492965381
41013,2012,-0.145472178
41015,2012,-0.983350095
41017,2012,-0.392500132
41019,2012,-0.093392046
41021,2012,0.5124263387
41023,2012,0.0
41025,2012,0.5477576173
41027,2012,-1.466992665
41029,2012,-0.472480449
41031,2012,0.2294314688
41033,2012,-0.398895181
41035,2012,-0.015126648
41037,2012,0.0
41039,2012,1.4384248402
41041,2012,0.086923453
41043,2012,-0.22839065
41045,2012,-1.004618002
41047,2012,0.3260627608
41049,2012,-0.08908686
41051,2012,2.5709630846
41053,2012,0.3417904562
41055,2012,-0.572246066
41057,2012,0.2367097347
41059,2012,-0.871210397
41061,2012,0.154705962
41063,2012,0.145137881
41065,2012,-0.59304946
41067,2012,2.5002501168
41069,2012,0.0
41071,2012,-0.040083373
42000,2012,1.990911825
42001,2012,0.2663667574
42003,2012,2.0795312963
42005,2012,0.0438631761
42007,2012,0.1175205514
42009,2012,0.0
42011,2012,2.3810503239
42013,2012,0.1656713239
42015,2012,0.2854673338
42017,2012,0.9574165417
42019,2012,0.3192502489
42021,2012,0.2604579132
42023,2012,0.4005206769
42025,2012,-0.076990592
42027,2012,5.6932771082
42029,2012,1.6819358309
42031,2012,0.5796444008
42033,2012,0.6878170407
42035,2012,0.1514291122
42037,2012,0.3877096055
42039,2012,0.0682217434
42041,2012,2.3470088233
42043,2012,3.1339591361
42045,2012,2.4481355956
42047,2012,0.031537285
42049,2012,2.9492288477
42051,2012,0.0
42053,2012,0.3930302633
42055,2012,1.0647584784
42057,2012,0.2037974254
42059,2012,-0.183272461
42061,2012,0.4350474202
42063,2012,0.6559527714
42065,2012,0.0891593389
42067,2012,0.8514779224
42069,2012,2.3475219176
42071,2012,2.0764439707
42073,2012,0.2217233447
42075,2012,3.8507964484
42077,2012,4.3999181017
42079,2012,1.5821774562
42081,2012,0.2906355516
42083,2012,0.2086158339
42085,2012,0.1898294555
42087,2012,0.4278029112
42089,2012,1.1816175754
42091,2012,2.2627672553
42093,2012,2.8260869565
42095,2012,1.6541433948
42097,2012,0.4660967574
42099,2012,0.1090132124
42101,2012,4.9083365402
42103,2012,0.5646427752
42105,2012,0.0571134845
42107,2012,0.4072448865
42109,2012,0.6276360715
42111,2012,0.2851846571
42113,2012,0.78015291
42115,2012,0.0464284885
42117,2012,0.0708441075
42119,2012,0.66465056
42121,2012,0.0
42123,2012,0.2416422004
42125,2012,0.4131090055
42127,2012,-0.133328254
42129,2012,0.187012787
42131,2012,0.4233550891
42133,2012,1.1691129956
44000,2012,4.1512709473
44001,2012,1.9898275144
44003,2012,0.7032327488
44005,2012,4.4466343785
44007,2012,5.8383877165
44009,2012,0.8859918362
45000,2012,1.2433238176
45001,2012,0.7185628743
45003,2012,0.3821075078
45005,2012,-0.197843506
45007,2012,0.7215236883
45009,2012,-0.634759426
45011,2012,-0.13387777
45013,2012,5.1290251533
45015,2012,3.5941839569
45017,2012,-0.066744535
45019,2012,1.0083619244
45021,2012,-0.304858913
45023,2012,-0.243954502
45025,2012,0.3024836065
45027,2012,-0.202792746
45029,2012,-0.261253494
45031,2012,0.0587268029
45033,2012,2.2756005057
45035,2012,1.9380598889
45037,2012,-0.33676333
45039,2012,1.0217766141
45041,2012,0.2684885185
45043,2012,0.4318757527
45045,2012,1.5978758414
45047,2012,1.0729153255
45049,2012,-0.192617918
45051,2012,0.6286472768
45053,2012,1.0974367014
45055,2012,0.385780764
45057,2012,0.2163331531
45059,2012,0.1356852103
45061,2012,-0.213225299
45063,2012,1.1526646511
45065,2012,-0.40132437
45067,2012,0.2454439467
45069,2012,0.1759200619
45071,2012,0.4797888929
45073,2012,0.2419306062
45075,2012,0.1856320772
45077,2012,1.6450596021
45079,2012,3.4489723392
45081,2012,-0.151251607
45083,2012,0.2646801723
45085,2012,2.1570559905
45087,2012,-0.175821084
45089,2012,0.4137727206
45091,2012,0.2671647997
46000,2012,2.5405139562
46003,2012,1.0952902519
46005,2012,8.4028905944
46007,2012,0.0
46009,2012,0.5696382797
46011,2012,4.9300548469
46013,2012,4.6715171692
46015,2012,0.0
46017,2012,0.0
46019,2012,-0.097442144
46021,2012,2.1216407355
46023,2012,0.2175568367
46025,2012,5.0069541029
46027,2012,3.2802082219
46029,2012,1.1987358785
46031,2012,0.7402837754
46033,2012,-0.120040814
46035,2012,3.7305908449
46037,2012,0.5294740558
46039,2012,2.2878059941
46041,2012,0.0
46043,2012,0.0
46045,2012,0.0
46047,2012,0.0
46049,2012,-0.42462845
46051,2012,10.167423575
46053,2012,0.0
46055,2012,0.0
46057,2012,3.8616521155
46059,2012,0.5871990605
46061,2012,0.0
46063,2012,4.652966266
46065,2012,-0.748309109
46067,2012,0.8274720728
46069,2012,0.7072135785
46071,2012,2.2123893805
46073,2012,1.4534883721
46075,2012,0.0
46077,2012,0.5769230769
46079,2012,3.6895619718
46081,2012,0.4924996409
46083,2012,0.1890776164
46085,2012,0.0
46087,2012,2.5207057976
46089,2012,0.0
46091,2012,7.0853462158
46093,2012,4.9861711659
46095,2012,0.9701673539
46097,2012,0.0
46099,2012,4.7311231652
46101,2012,6.1581094604
46102,2012,-0.0715999
46103,2012,1.5486168915
46105,2012,0.3305785124
46107,2012,0.0
46109,2012,1.1642008246
46111,2012,0.4279905842
46115,2012,5.7125676488
46117,2012,0.0
46119,2012,2.8551034975
46121,2012,0.0
46123,2012,-0.358744395
46125,2012,0.2401392808
46127,2012,-0.679301678
46129,2012,1.4538845979
46135,2012,-0.044361636
46137,2012,0.0
47000,2012,1.211372524
47001,2012,0.358961405
47003,2012,1.3259521994
47005,2012,0.0
47007,2012,-0.154332896
47009,2012,0.355285682
47011,2012,0.7767106305
47013,2012,-0.295493721
47015,2012,0.5088503616
47017,2012,0.1048694376
47019,2012,0.2614789248
47021,2012,-0.025569889
47023,2012,-0.175305323
47025,2012,0.2191986723
47027,2012,0.1295085152
47029,2012,-0.084552296
47031,2012,0.0942800305
47033,2012,0.2742543709
47035,2012,0.405225649
47037,2012,3.6537297454
47039,2012,0.8577800652
47041,2012,1.2226563538
47043,2012,0.05988263
47045,2012,0.340733363
47047,2012,0.1294397846
47049,2012,-0.22276056
47051,2012,0.3678950273
47053,2012,0.1607006549
47055,2012,0.6179939231
47057,2012,0.0880242947
47059,2012,0.1594977272
47061,2012,0.0
47063,2012,1.0981752783
47065,2012,1.0337994167
47067,2012,-0.149644594
47069,2012,-0.037396459
47071,2012,0.0
47073,2012,-0.265062157
47075,2012,-0.21726142
47077,2012,-0.213823702
47079,2012,0.1234244103
47081,2012,-0.123568663
47083,2012,0.2385069465
47085,2012,0.1635322976
47087,2012,-0.086381894
47089,2012,0.3454629203
47091,2012,-0.054972239
47093,2012,1.0734223142
47095,2012,0.0
47097,2012,0.7581911725
47099,2012,0.3083637744
47101,2012,-0.332115576
47103,2012,0.119821466
47105,2012,-0.100998879
47107,2012,1.0307704054
47109,2012,-0.191501178
47111,2012,2.225040607
47113,2012,0.3764198404
47115,2012,0.0
47117,2012,0.3558776428
47119,2012,0.7702558961
47121,2012,-0.256904303
47123,2012,0.4222316051
47125,2012,8.2427771904
47127,2012,0.0
47129,2012,-0.1367054
47131,2012,-0.254028737
47133,2012,0.0
47135,2012,-0.127250748
47137,2012,-0.196618168
47139,2012,-0.23955682
47141,2012,2.6331227745
47143,2012,0.1551614455
47145,2012,0.2416289509
47147,2012,0.0598923435
47149,2012,1.4460304991
47151,2012,-0.090334237
47153,2012,-0.279485746
47155,2012,1.688876298
47157,2012,1.2027640072
47159,2012,-0.052098257
47161,2012,1.9598974823
47163,2012,-0.15964342
47165,2012,0.3215560888
47167,2012,0.5210495893
47169,2012,-0.256262413
47171,2012,0.3282724661
47173,2012,-0.104449551
47175,2012,0.0
47177,2012,0.2259858633
47179,2012,0.5225920566
47181,2012,-0.117740559
47183,2012,0.2016971373
47185,2012,0.0768034408
47187,2012,1.7657291361
47189,2012,0.6357467693
48000,2012,3.2847020816
48001,2012,0.0858715533
48003,2012,0.3175510463
48005,2012,-0.137295059
48007,2012,0.3856454205
48009,2012,0.3398278206
48011,2012,2.5713551041
48013,2012,-0.217528442
48015,2012,1.4344190603
48017,2012,6.1478273019
48019,2012,0.340367597
48021,2012,0.3070679021
48023,2012,-0.274536719
48025,2012,0.4938424025
48027,2012,7.2725910713
48029,2012,3.3785737927
48031,2012,1.5106453288
48033,2012,0.0
48035,2012,0.0549677065
48037,2012,0.5165789559
48039,2012,1.3491438066
48041,2012,6.572628297
48043,2012,-0.107480653
48045,2012,0.6182380216
48047,2012,5.2733832917
48049,2012,0.527648797
48051,2012,1.7260723224
48053,2012,0.6467035442
48055,2012,0.0777685608
48057,2012,1.6769925933
48059,2012,0.3703840883
48061,2012,1.4956373224
48063,2012,5.1387048858
48065,2012,0.6489819096
48067,2012,0.4974134501
48069,2012,6.2362435803
48071,2012,0.6647554946
48073,2012,0.136762824
48075,2012,-0.283145749
48077,2012,0.6606578264
48079,2012,2.2913256956
48081,2012,0.0
48083,2012,0.8041355543
48085,2012,4.1644161503
48087,2012,1.636929121
48089,2012,2.0226342403
48091,2012,0.7401337527
48093,2012,-0.072490033
48095,2012,11.694481666
48097,2012,0.6220839813
48099,2012,9.8269958667
48101,2012,0.0
48103,2012,0.9005966453
48105,2012,2.7184993883
48107,2012,0.4966887417
48109,2012,0.8494372478
48111,2012,4.3020004302
48113,2012,4.4163714916
48115,2012,1.1696761459
48117,2012,1.4911942409
48119,2012,0.0
48121,2012,2.9606094005
48123,2012,0.0493060178
48125,2012,1.2703789964
48127,2012,2.1379980564
48129,2012,0.5456281544
48131,2012,0.0
48133,2012,1.2958613428
48135,2012,0.915051542
48137,2012,1.5117157974
48139,2012,0.8101609868
48141,2012,4.5926476481
48143,2012,0.6638834629
48145,2012,0.5646846236
48147,2012,0.3853050579
48149,2012,0.0809552722
48151,2012,0.2569043031
48153,2012,1.8873859704
48155,2012,0.7487832273
48157,2012,5.6723276204
48159,2012,-0.094344073
48161,2012,0.0511692166
48163,2012,5.1379047512
48165,2012,1.7672235262
48167,2012,1.6726612073
48169,2012,4.6232085067
48171,2012,2.1906241287
48173,2012,7.9428117554
48175,2012,-0.275122085
48177,2012,-0.251984377
48179,2012,0.8336807003
48181,2012,1.2331267161
48183,2012,1.6765346192
48185,2012,0.2249971875
48187,2012,1.1617353422
48189,2012,0.6057352111
48191,2012,-0.303951368
48193,2012,0.2404135112
48195,2012,3.239157819
48197,2012,0.242248062
48199,2012,-0.054450414
48201,2012,5.7517403871
48203,2012,0.8597674103
48205,2012,1.8150317631
48207,2012,5.5724417427
48209,2012,0.8258260521
48211,2012,3.2302149335
48213,2012,0.0253438848
48215,2012,2.5189372329
48217,2012,0.5685290732
48219,2012,0.9564177807
48221,2012,1.6201828492
48223,2012,-0.481784302
48225,2012,0.6431281754
48227,2012,1.9011137121
48229,2012,4.7274338898
48231,2012,1.0249559499
48233,2012,0.9081414884
48235,2012,0.0
48237,2012,0.1109754744
48239,2012,0.494367739
48241,2012,1.1934830276
48243,2012,0.4368719965
48245,2012,2.0431638154
48247,2012,0.0
48249,2012,0.5067873303
48251,2012,0.1309290397
48253,2012,0.548081714
48255,2012,0.4024414783
48257,2012,0.5100306018
48259,2012,1.8293031498
48261,2012,15.81920904
48263,2012,0.0
48265,2012,0.1207729469
48267,2012,-0.219322294
48269,2012,0.0
48271,2012,5.2442727022
48273,2012,4.0545176683
48275,2012,0.5367686527
48277,2012,0.0200970688
48279,2012,-0.214884321
48281,2012,2.4013207264
48283,2012,2.5425524401
48285,2012,-0.102989263
48287,2012,-0.483953903
48289,2012,0.0595770033
48291,2012,0.5644526122
48293,2012,1.9882818284
48295,2012,1.769650494
48297,2012,0.7771349624
48299,2012,0.9911578288
48301,2012,0.0
48303,2012,1.2259185168
48305,2012,-0.171203561
48307,2012,-0.242497727
48309,2012,0.972297892
48311,2012,1.4015416959
48313,2012,1.8909778537
48315,2012,-0.287783587
48317,2012,1.8248175182
48319,2012,3.4614909136
48321,2012,0.2458176852
48323,2012,2.3778428282
48325,2012,0.042871076
48327,2012,1.3580805794
48329,2012,1.3423472298
48331,2012,0.7799511504
48333,2012,0.4117344313
48335,2012,-0.213618158
48337,2012,0.6626567438
48339,2012,2.7490114856
48341,2012,8.9438202247
48343,2012,0.6281160444
48345,2012,0.0
48347,2012,1.8400103406
48349,2012,0.1454741939
48351,2012,0.5517812187
48353,2012,0.3990024938
48355,2012,2.0920078356
48357,2012,1.329787234
48359,2012,0.0
48361,2012,-0.072626916
48363,2012,0.3218366143
48365,2012,0.6665555741
48367,2012,0.1597968057
48369,2012,4.5943304008
48371,2012,0.7048796899
48373,2012,1.5369414864
48375,2012,4.7175201188
48377,2012,3.7728485006
48379,2012,1.1849421201
48381,2012,1.3848686991
48383,2012,0.5822416303
48385,2012,0.294854784
48387,2012,-0.236173981
48389,2012,4.1603497514
48391,2012,1.372024422
48393,2012,0.0
48395,2012,0.4228074414
48397,2012,0.806082257
48399,2012,0.9599232061
48401,2012,0.2046606819
48403,2012,-0.282339655
48405,2012,0.0
48407,2012,-0.670116526
48409,2012,0.5396321251
48411,2012,0.6646174296
48413,2012,-0.913381032
48415,2012,0.2941782132
48417,2012,0.8961911875
48419,2012,1.3514818033
48421,2012,1.6520733521
48423,2012,1.0851897328
48425,2012,0.3533568905
48427,2012,2.9446979258
48429,2012,0.4177545692
48431,2012,3.388394748
48433,2012,0.6861063465
48435,2012,0.50613691
48437,2012,0.5112147741
48439,2012,2.9575717671
48441,2012,3.70124786
48443,2012,2.1378941742
48445,2012,1.3442454434
48447,2012,1.2319063751
48449,2012,1.383253412
48451,2012,2.2483093247
48453,2012,4.564079876
48455,2012,-0.137655723
48457,2012,0.1852795405
48459,2012,1.1299576894
48461,2012,0.9164502826
48463,2012,1.5374807815
48465,2012,3.4916486299
48467,2012,0.4393757044
48469,2012,0.7584633758
48471,2012,1.5618385906
48473,2012,0.1809217966
48475,2012,0.093049223
48477,2012,2.3860021209
48479,2012,3.6822643409
48481,2012,0.1698555015
48483,2012,0.7249660172
48485,2012,5.6075335995
48487,2012,0.9722897423
48489,2012,0.9014084507
48491,2012,1.9848938661
48493,2012,0.0681663258
48495,2012,0.8255365988
48497,2012,0.2824131372
48499,2012,-0.023675644
48501,2012,3.8687133408
48503,2012,-0.054595583
48505,2012,0.9121846823
48507,2012,2.7627778475
49000,2012,1.725902601
49001,2012,-0.153151084
49003,2012,0.3584229391
49005,2012,2.8784962458
49007,2012,0.2821736779
49009,2012,0.8861320337
49011,2012,1.8286719191
49013,2012,0.3713527851
49015,2012,-0.091224229
49017,2012,1.3709361535
49019,2012,0.3216123499
49021,2012,0.2358794013
49023,2012,-0.097049689
49025,2012,-0.414708322
49027,2012,0.7987858455
49029,2012,2.0554984584
49031,2012,0.0
49033,2012,0.8789277082
49035,2012,2.7543538776
49037,2012,0.5355469273
49039,2012,0.6075334143
49041,2012,-0.19264111
49043,2012,0.6907086405
49045,2012,0.8236539981
49047,2012,0.4124804808
49049,2012,1.3154292943
49051,2012,1.1255828911
49053,2012,-0.350400157
49055,2012,0.3671745915
49057,2012,0.8721585712
50000,2012,0.3383503346
50001,2012,0.8664103536
50003,2012,-0.272394209
50005,2012,-0.160937299
50007,2012,1.1240709049
50009,2012,0.0
50011,2012,0.1864415558
50013,2012,0.1434102969
50015,2012,0.2416821075
50017,2012,0.0345220423
50019,2012,0.2575423105
50021,2012,0.0163883381
50023,2012,0.0840350258
50025,2012,0.0226667422
50027,2012,-0.248337029
51000,2012,4.506136624
51001,2012,2.3461116208
51003,2012,3.2527258934
51005,2012,0.0621175886
51007,2012,0.2353218026
51009,2012,0.0
51011,2012,0.0
51013,2012,10.32817915
51015,2012,0.2716726887
51017,2012,1.290738948
51019,2012,0.2643684238
51021,2012,0.0
51023,2012,-0.030244375
51025,2012,0.1756491701
51027,2012,0.8395248289
51029,2012,0.5834135527
51031,2012,0.5838403926
51033,2012,0.2082574062
51035,2012,-0.099986668
51036,2012,-0.139557602
51037,2012,0.0
51041,2012,2.288155458
51043,2012,0.2110075611
51045,2012,0.0
51047,2012,0.4412274528
51049,2012,-0.201755271
51051,2012,0.1270405895
51053,2012,0.7099499485
51057,2012,0.4483500717
51059,2012,9.5690595611
51061,2012,0.3620100609
51063,2012,0.1297395479
51065,2012,0.0385809911
51067,2012,-0.106546388
51069,2012,0.3505674811
51071,2012,0.9364117871
51073,2012,0.8951944335
51075,2012,0.4220695477
51077,2012,-0.131108853
51079,2012,0.9607686149
51081,2012,0.5895729807
51083,2012,-0.055758454
51085,2012,0.3895189441
51087,2012,5.4535260225
51089,2012,0.4500112503
51091,2012,0.0
51093,2012,1.1891448067
51095,2012,2.1785543114
51097,2012,0.0
51099,2012,1.6776120624
51101,2012,-0.062517583
51103,2012,0.9821428571
51105,2012,-0.078474457
51107,2012,7.485990117
51109,2012,-0.179214146
51111,2012,0.704528553
51113,2012,0.0
51115,2012,1.1201344161
51117,2012,0.8405192541
51119,2012,0.1842978253
51121,2012,7.4794237062
51125,2012,0.6706458319
51127,2012,1.2660564978
51131,2012,1.3809910642
51133,2012,2.1710288264
51135,2012,-0.315955766
51137,2012,1.5526813048
51139,2012,0.0418427549
51141,2012,0.5999781826
51143,2012,0.0475597866
51145,2012,0.2841564992
51147,2012,0.8353484282
51149,2012,9.2092254771
51153,2012,5.6108682589
51155,2012,0.0287885767
51157,2012,-0.403090359
51159,2012,0.0
51161,2012,2.2958400026
51163,2012,0.4908194454
51165,2012,1.155859167
51167,2012,0.2101208195
51169,2012,-0.086943291
51171,2012,0.6368224916
51173,2012,0.2502228547
51175,2012,0.107686095
51177,2012,1.8453132239
51179,2012,3.6600795277
51181,2012,-0.145348837
51183,2012,0.4997917534
51185,2012,-0.089893701
51187,2012,-0.158870957
51191,2012,0.0
51193,2012,-0.113804484
51195,2012,-0.121413742
51197,2012,0.0683410217
51199,2012,5.1216973031
51510,2012,15.958286165
51520,2012,-0.22593126
51530,2012,0.4458314757
51540,2012,9.8029227652
51550,2012,2.4214249799
51570,2012,3.2884299189
51580,2012,-0.340251786
51590,2012,0.9841827768
51595,2012,-0.171614896
51600,2012,10.054239979
51610,2012,7.6902163359
51620,2012,1.2996987062
51630,2012,3.6651489675
51640,2012,-0.730033582
51650,2012,3.433100199
51660,2012,6.7952630695
51670,2012,1.2943250541
51678,2012,1.2866333095
51680,2012,2.794875628
51683,2012,6.9534546829
51685,2012,5.9086134454
51690,2012,1.1075014767
51700,2012,5.2480465604
51710,2012,7.7010395995
51720,2012,1.4614541469
51730,2012,3.8697395728
51735,2012,1.4903129657
51740,2012,3.1525063987
51750,2012,3.8773562396
51760,2012,3.0921533612
51770,2012,5.9037029051
51775,2012,2.7885668758
51790,2012,1.7561465128
51800,2012,1.9294004153
51810,2012,5.5225900068
51820,2012,0.8062794944
51830,2012,11.314824515
51840,2012,2.5713646866
53000,2012,3.1325405676
53001,2012,-0.951852146
53003,2012,-1.139471285
53005,2012,1.0584081431
53007,2012,0.0818073981
53009,2012,0.529513405
53011,2012,0.2210341636
53013,2012,0.2505637685
53015,2012,0.2843527543
53017,2012,-0.308249528
53019,2012,0.5228074761
53021,2012,0.8533383902
53023,2012,0.0
53025,2012,-0.714701969
53027,2012,0.3191363892
53029,2012,4.7854158754
53031,2012,0.0335272325
53033,2012,6.6934360617
53035,2012,2.1311900849
53037,2012,1.6831373681
53039,2012,0.1935780482
53041,2012,0.3176641099
53043,2012,0.1908852303
53045,2012,1.3985898923
53047,2012,0.6786480362
53049,2012,0.5305551536
53051,2012,-0.154101013
53053,2012,3.013877885
53055,2012,0.6941595936
53057,2012,0.323002907
53059,2012,0.4473472309
53061,2012,2.9790292023
53063,2012,1.6039912191
53065,2012,0.5061194442
53067,2012,3.0684795296
53069,2012,1.2512512513
53071,2012,0.1010330631
53073,2012,1.3419761824
53075,2012,8.2670767486
53077,2012,-0.934858643
54000,2012,0.4750653956
54001,2012,-0.239027159
54003,2012,0.2726742765
54005,2012,-0.123026451
54007,2012,0.137997654
54009,2012,-0.084226485
54011,2012,1.2605845186
54013,2012,-0.393933425
54015,2012,-0.215726459
54017,2012,0.0
54019,2012,0.0653722952
54021,2012,-0.914337962
54023,2012,0.1688832594
54025,2012,0.6144479046
54027,2012,-0.337161521
54029,2012,0.4255458444
54031,2012,2.4450756895
54033,2012,0.1011560694
54035,2012,0.3412736332
54037,2012,1.9604789432
54039,2012,0.6347042772
54041,2012,-0.060805059
54043,2012,0.0463241766
54045,2012,-0.109924839
54047,2012,0.1858390634
54049,2012,0.0528858019
54051,2012,0.1216508014
54053,2012,-0.366750408
54055,2012,0.0640107538
54057,2012,0.0
54059,2012,0.0378838104
54061,2012,3.4311494351
54063,2012,0.0
54065,2012,-0.630535095
54067,2012,-0.076222417
54069,2012,0.0680318389
54071,2012,2.6654228027
54073,2012,-0.132380196
54075,2012,0.2282062985
54077,2012,-0.14802096
54079,2012,0.4623249611
54081,2012,0.8701464116
54083,2012,0.2719839529
54085,2012,-0.097262073
54087,2012,0.0
54089,2012,-0.144440833
54091,2012,-0.05898487
54093,2012,0.0
54095,2012,0.0
54097,2012,-0.492701854
54099,2012,0.0713614577
54101,2012,0.5523031039
54103,2012,0.061137774
54105,2012,-0.173475583
54107,2012,-0.080689782
54109,2012,0.0
55000,2012,0.9963897501
55001,2012,0.1456805711
55003,2012,0.5020867983
55005,2012,0.545452562
55007,2012,0.2656395272
55009,2012,1.2123307954
55011,2012,0.2986969346
55013,2012,0.2597065316
55015,2012,0.4230672375
55017,2012,0.0634915596
55019,2012,0.4339775489
55021,2012,0.1766909322
55023,2012,0.0602464078
55025,2012,2.7029435055
55027,2012,0.4305046534
55029,2012,0.108495172
55031,2012,0.5016588948
55033,2012,0.7305435701
55035,2012,0.8267879289
55037,2012,-0.228623685
55039,2012,1.1198538296
55041,2012,0.2173558659
55043,2012,0.4115669923
55045,2012,1.3312323408
55047,2012,-0.210233096
55049,2012,0.2120486015
55051,2012,0.0
55053,2012,0.1462772441
55055,2012,0.5469516364
55057,2012,0.224420714
55059,2012,0.3113297071
55061,2012,0.1461169423
55063,2012,0.3883109767
55065,2012,-0.178237234
55067,2012,0.2537427049
55069,2012,0.0350834108
55071,2012,0.7418214189
55073,2012,0.4093678244
55075,2012,0.0724944119
55077,2012,0.1306847883
55078,2012,2.51860332
55079,2012,2.0682935634
55081,2012,0.9105647722
55083,2012,0.4000426712
55085,2012,0.3918166298
55087,2012,0.9749838203
55089,2012,0.7015163103
55091,2012,0.6769105801
55093,2012,0.0
55095,2012,0.228641981
55097,2012,0.9536484169
55099,2012,1.2217470984
55101,2012,0.4467242787
55103,2012,0.5024424285
55105,2012,0.0250053136
55107,2012,1.3139695712
55109,2012,0.0471125873
55111,2012,0.8025360138
55113,2012,0.0605033882
55115,2012,0.3125751383
55117,2012,0.7479073812
55119,2012,0.3412220624
55121,2012,0.9608785175
55123,2012,0.2671564535
55125,2012,0.6084860399
55127,2012,0.0
55129,2012,0.1262267664
55131,2012,0.5809808012
55133,2012,0.9366462195
55135,2012,0.4030439414
55137,2012,0.2041232905
55139,2012,0.583302085
55141,2012,0.147673802
56000,2012,0.7957299905
56001,2012,4.5276916858
56003,2012,-0.085178876
56005,2012,-0.042367944
56007,2012,-0.0634035
56009,2012,0.4321832457
56011,2012,0.8416918005
56013,2012,-0.196237153
56015,2012,0.2939987505
56017,2012,-1.03799045
56019,2012,1.0412448661
56021,2012,2.1252396234
56023,2012,-0.055621993
56025,2012,0.4775302651
56027,2012,0.0
56029,2012,1.7465113436
56031,2012,-0.344313095
56033,2012,1.0208421948
56035,2012,0.0
56037,2012,-0.741673035
56039,2012,0.6041172917
56041,2012,-0.763868996
56043,2012,-0.118638035
56045,2012,0.5626274703
72000,2012,
72001,2012,
72003,2012,
72005,2012,
72007,2012,
72009,2012,
72011,2012,
72013,2012,
72015,2012,
72017,2012,
72019,2012,
72021,2012,
72023,2012,
72025,2012,
72027,2012,
72029,2012,
72031,2012,
72033,2012,
72035,2012,
72037,2012,
72039,2012,
72041,2012,
72043,2012,
72045,2012,
72047,2012,
72049,2012,
72051,2012,
72053,2012,
72054,2012,
72055,2012,
72057,2012,
72059,2012,
72061,2012,
72063,2012,
72065,2012,
72067,2012,
72069,2012,
72071,2012,
72073,2012,
72075,2012,
72077,2012,
72079,2012,
72081,2012,
72083,2012,
72085,2012,
72087,2012,
72089,2012,
72091,2012,
72093,2012,
72095,2012,
72097,2012,
72099,2012,
72101,2012,
72103,2012,
72105,2012,
72107,2012,
72109,2012,
72111,2012,
72113,2012,
72115,2012,
72117,2012,
72119,2012,
72121,2012,
72123,2012,
72125,2012,
72127,2012,
72129,2012,
72131,2012,
72133,2012,
72135,2012,
72137,2012,
72139,2012,
72141,2012,
72143,2012,
72145,2012,
72147,2012,
72149,2012,
72151,2012,
72153,2012,
