FIPStxt,year,rate_natural_increase_population
21143,2016,-8.257539493
21145,2016,0.4452906673
21147,2016,1.919223279
21149,2016,-3.416613282
21151,2016,2.6780088217
21153,2016,0.471475719
21155,2016,1.1995723264
21157,2016,-3.07993391
21159,2016,-3.301692117
21161,2016,-0.058450478
21163,2016,0.4310035199
21165,2016,-1.715800967
21167,2016,-0.420737693
21169,2016,-0.60165455
21171,2016,-3.308597627
21173,2016,1.6653995149
21175,2016,-0.678553926
21177,2016,-0.192323103
21179,2016,2.8031916655
21181,2016,-0.848536275
21183,2016,0.041511862
21185,2016,2.2005755351
21187,2016,-3.363857223
21189,2016,-5.158685657
21191,2016,2.1319028953
21193,2016,-0.366501741
21195,2016,-2.471115766
21197,2016,1.3882083946
21199,2016,-0.813294233
21201,2016,-4.226344212
21203,2016,-1.124127322
21205,2016,0.6115210567
21207,2016,-2.820556214
21209,2016,6.3648418261
21211,2016,4.7219364271
21213,2016,2.7303373917
21215,2016,1.3733245441
21217,2016,1.5286025046
21219,2016,3.1446540881
21221,2016,-0.140252454
21223,2016,-2.885336719
21225,2016,-1.009557141
21227,2016,5.2207024
21229,2016,0.6634599436
21231,2016,0.774124876
21233,2016,-0.835358445
21235,2016,3.2679286041
21237,2016,-4.435204435
21239,2016,2.6164915926
22000,2016,4.3490346485
22001,2016,4.7662694775
22003,2016,2.3386798152
22005,2016,8.2346886258
22007,2016,1.401848688
22009,2016,2.5865645055
22011,2016,3.9453635176
22013,2016,-1.304206065
22015,2016,5.8773471611
22017,2016,2.8589593388
22019,2016,4.6113207925
22021,2016,0.6958596352
22023,2016,2.0406675898
22025,2016,-1.809227058
22027,2016,-2.221742216
22029,2016,0.0995074382
22031,2016,1.5840562893
22033,2016,5.402442756
22035,2016,2.4807056229
22037,2016,-1.331523827
22039,2016,3.2051757653
22041,2016,1.1286681716
22043,2016,0.7626567372
22045,2016,4.6892678472
22047,2016,1.1515151515
22049,2016,-1.13058225
22051,2016,4.274175879
22053,2016,2.51516261
22055,2016,7.0910327981
22057,2016,4.4101209227
22059,2016,1.5999466684
22061,2016,5.2472420369
22063,2016,6.0127988784
22065,2016,1.8229166667
22067,2016,0.1532713861
22069,2016,2.4606551494
22071,2016,4.5932304228
22073,2016,4.1430697597
22075,2016,4.9615055603
22077,2016,1.7152658662
22079,2016,3.3077287814
22081,2016,-0.923147934
22083,2016,1.5612802498
22085,2016,0.7045171985
22087,2016,6.2939976754
22089,2016,5.124895604
22091,2016,-0.863475007
22093,2016,1.444749965
22095,2016,3.8424370715
22097,2016,4.264799871
22099,2016,4.7954498987
22101,2016,3.3541378817
22103,2016,3.721594422
22105,2016,6.3007307151
22107,2016,0.2121340687
22109,2016,6.2603880559
22111,2016,0.7997334222
22113,2016,4.0169344623
22115,2016,11.893656716
22117,2016,0.5175481158
22119,2016,-0.350824437
22121,2016,7.0741424546
22123,2016,-0.356776524
22125,2016,-2.018886356
22127,2016,-0.548433537
23000,2016,-1.146798046
23001,2016,1.0353511799
23003,2016,-3.25402558
23005,2016,0.3375358847
23007,2016,-2.200036667
23009,2016,-1.949496993
23011,2016,-1.220583323
23013,2016,-4.751907677
23015,2016,-4.043802946
23017,2016,-2.67281589
23019,2016,-0.936483964
23021,2016,-5.140780571
23023,2016,-1.79293073
23025,2016,-3.159713651
23027,2016,-0.789316223
23029,2016,-3.881411824
23031,2016,-0.525027985
24000,2016,4.3605389492
24001,2016,-3.653599972
24003,2016,4.9792927599
24005,2016,2.0142312441
24009,2016,2.8645560764
24011,2016,1.7116222205
24013,2016,1.2147251011
24015,2016,1.7084087881
24017,2016,5.1892112974
24019,2016,-0.927428704
24021,2016,4.2276422764
24023,2016,-1.701143168
24025,2016,2.5443663888
24027,2016,6.1974141274
24029,2016,-6.043523527
24031,2016,7.2212621762
24033,2016,7.1868707631
24035,2016,1.3462931043
24037,2016,5.8275529216
24039,2016,0.2328921321
24041,2016,-2.521865107
24043,2016,1.4999832591
24045,2016,2.3063183308
24047,2016,-4.119264362
24510,2016,3.4244253068
25000,2016,2.2659987975
25001,2016,-6.396279209
25003,2016,-3.734431696
25005,2016,0.7713467984
25007,2016,0.2891092544
25009,2016,2.4744461403
25011,2016,-1.314599118
25013,2016,1.5476720344
25015,2016,-1.080366207
25017,2016,3.7206423957
25019,2016,8.5299455535
25021,2016,2.1831283986
25023,2016,1.1963643057
25025,2016,5.9688909176
25027,2016,1.9677290003
26000,2016,1.86628439
26001,2016,-11.98646689
26003,2016,-6.092254134
26005,2016,3.7888873854
26007,2016,-4.251982225
26009,2016,-2.862471267
26011,2016,-5.123994088
26013,2016,-3.969412177
26015,2016,1.2747827837
26017,2016,-1.898420209
26019,2016,-3.665101363
26021,2016,-0.012930463
26023,2016,1.6761379944
26025,2016,0.7295167696
26027,2016,-0.72107889
26029,2016,-1.564885496
26031,2016,-3.657529398
26033,2016,0.0528708893
26035,2016,-3.376883104
26037,2016,2.832641341
26039,2016,-3.475616379
26041,2016,-2.368787098
26043,2016,-2.267396403
26045,2016,1.7260057656
26047,2016,-2.006109515
26049,2016,0.8542971758
26051,2016,-3.572775451
26053,2016,-5.635445006
26055,2016,0.7411524921
26057,2016,-1.506939212
26059,2016,1.0910360478
26061,2016,0.0551518745
26063,2016,-3.889389556
26065,2016,4.1150979373
26067,2016,3.1034832311
26069,2016,-7.30835325
26071,2016,-9.872370703
26073,2016,2.0699852144
26075,2016,0.0692823919
26077,2016,4.2496832892
26079,2016,-3.651009823
26081,2016,6.4229966386
26083,2016,-2.346316283
26085,2016,-3.312101911
26087,2016,-0.623091781
26089,2016,-1.947148818
26091,2016,-0.375850107
26093,2016,2.1079639517
26095,2016,-7.520564042
26097,2016,-6.962172198
26099,2016,0.9933694608
26101,2016,-4.009737935
26103,2016,-0.537883429
26105,2016,-0.590811149
26107,2016,1.2536856035
26109,2016,-3.898551966
26111,2016,0.8498719207
26113,2016,0.6688963211
26115,2016,0.5493916492
26117,2016,1.574978523
26119,2016,-9.085992428
26121,2016,2.5399654009
26123,2016,0.2717022144
26125,2016,2.4843436264
26127,2016,0.7599650416
26129,2016,-6.758214106
26131,2016,-11.18904476
26133,2016,-0.906207522
26135,2016,-2.781809386
26137,2016,-0.946287877
26139,2016,5.2464614725
26141,2016,-6.970551378
26143,2016,-10.69384161
26145,2016,0.414709755
26147,2016,-1.573327399
26149,2016,2.0395743211
26151,2016,-0.917110138
26153,2016,-4.47538538
26155,2016,-0.029187067
26157,2016,-0.841105774
26159,2016,1.756171546
26161,2016,4.166723814
26163,2016,3.0254002004
26165,2016,0.9095043201
27000,2016,4.9433082509
27001,2016,-7.530215782
27003,2016,6.6454129277
27005,2016,1.727141432
27007,2016,6.309148265
27009,2016,6.497364396
27011,2016,-3.2016008
27013,2016,4.0445966007
27015,2016,0.8314855876
27017,2016,-0.986415647
27019,2016,7.0350344717
27021,2016,0.5889689579
27023,2016,1.824212272
27025,2016,3.8246894738
27027,2016,6.6760365425
27029,2016,0.7941910597
27031,2016,1.5118586412
27033,2016,1.4041862302
27035,2016,1.2287528159
27037,2016,6.8944289071
27039,2016,5.4212454212
27041,2016,-0.486854917
27043,2016,-1.364550417
27045,2016,1.1523226503
27047,2016,-0.03280248
27049,2016,0.5851375073
27051,2016,-0.339069255
27053,2016,6.5699017444
27055,2016,0.5884083554
27057,2016,0.7255665465
27059,2016,3.8931208554
27061,2016,-1.238458561
27063,2016,1.3955342903
27065,2016,-0.251572327
27067,2016,5.0632911392
27069,2016,-6.415396953
27071,2016,-4.329515488
27073,2016,-3.523452984
27075,2016,-3.229636666
27077,2016,-1.830304615
27079,2016,2.7013885137
27081,2016,0.3504775256
27083,2016,6.1393516999
27085,2016,1.3135279404
27087,2016,7.5119091242
27089,2016,4.3668122271
27091,2016,-1.251877817
27093,2016,2.8194061897
27095,2016,0.430629502
27097,2016,2.313792946
27099,2016,2.0996976941
27101,2016,-0.838373555
27103,2016,4.7883889005
27105,2016,10.269105579
27107,2016,-4.713036868
27109,2016,7.1093547424
27111,2016,0.1734003815
27113,2016,3.6564356784
27115,2016,-1.726787657
27117,2016,-0.970716713
27119,2016,3.3863438563
27121,2016,-1.004291062
27123,2016,6.8544418917
27125,2016,2.7438263906
27127,2016,-0.130544042
27129,2016,-0.612015912
27131,2016,4.8326485811
27133,2016,-0.637145588
27135,2016,3.0149464366
27137,2016,-0.594609045
27139,2016,8.1436772321
27141,2016,7.2030892046
27143,2016,-1.144742601
27145,2016,6.4617467149
27147,2016,3.4406018323
27149,2016,3.6577931315
27151,2016,-0.637687321
27153,2016,3.4901147632
27155,2016,-3.580486349
27157,2016,2.0550184485
27159,2016,-3.159789837
27161,2016,1.4850566178
27163,2016,4.9991250537
27165,2016,3.9963669391
27167,2016,-1.577287066
27169,2016,1.1014082291
27171,2016,7.3984891586
27173,2016,1.3181242079
28000,2016,2.2317749672
28001,2016,-0.126722636
28003,2016,-0.885644508
28005,2016,-4.08228608
28007,2016,-3.009458298
28009,2016,-1.463236191
28011,2016,1.5202420225
28013,2016,-0.959166895
28015,2016,-2.354210604
28017,2016,1.9642392906
28019,2016,-2.399376162
28021,2016,0.2178530581
28023,2016,-2.819725547
28025,2016,-0.401414988
28027,2016,4.386146398
28029,2016,1.1823619419
28031,2016,-0.885024859
28033,2016,4.739363653
28035,2016,3.8370700662
28037,2016,-1.813706439
28039,2016,4.8061586883
28041,2016,-1.548958141
28043,2016,-0.984459602
28045,2016,-0.796144081
28047,2016,3.97343109
28049,2016,4.3750719584
28051,2016,1.9239226033
28053,2016,2.081767189
28055,2016,4.5061960195
28057,2016,-1.235119998
28059,2016,2.2128820845
28061,2016,1.5086597067
28063,2016,1.7549780628
28065,2016,-2.34090515
28067,2016,3.5448060568
28069,2016,-2.283331679
28071,2016,3.7283922721
28073,2016,5.6731791057
28075,2016,2.0549176749
28077,2016,1.333176489
28079,2016,2.2824035465
28081,2016,3.2315703191
28083,2016,3.5654781739
28085,2016,-0.116115361
28087,2016,3.3040940577
28089,2016,3.5287559681
28091,2016,-2.335801101
28093,2016,0.8371002846
28095,2016,-1.422197434
28097,2016,0.3915810083
28099,2016,0.6106455881
28101,2016,0.9295840112
28103,2016,2.3830255259
28105,2016,4.7251726505
28107,2016,3.2435749456
28109,2016,-0.909247961
28111,2016,-1.326314917
28113,2016,-0.27679223
28115,2016,5.1663003193
28117,2016,0.590028518
28119,2016,-0.940923449
28121,2016,4.4656948907
28123,2016,6.1990384446
28125,2016,-1.762891141
28127,2016,-0.29541552
28129,2016,0.5620082428
28131,2016,-0.109727328
28133,2016,0.0
28135,2016,0.6223205642
28137,2016,1.6205457012
28139,2016,0.0453710215
28141,2016,-4.72728207
28143,2016,7.3518600206
28145,2016,2.8259064978
28147,2016,-1.783448229
28149,2016,0.804752274
28151,2016,2.1021210401
28153,2016,2.6857435847
28155,2016,-2.037593602
28157,2016,-4.749019824
28159,2016,-2.06594721
28161,2016,-0.240780128
28163,2016,-0.252785151
29000,2016,2.5803391056
29001,2016,2.0159297982
29003,2016,-0.519255733
29005,2016,-3.214826021
29007,2016,1.3122346584
29009,2016,-0.085083453
29011,2016,-1.268498943
29013,2016,-1.772995445
29015,2016,-7.687210073
29017,2016,0.1631254843
29019,2016,6.4838232317
29021,2016,2.9643935906
29023,2016,0.2336503189
29025,2016,0.4433361042
29027,2016,2.2056857678
29029,2016,-2.119565824
29031,2016,1.1232871467
29033,2016,-1.918411104
29035,2016,-0.960768615
29037,2016,2.4808664402
29039,2016,-1.735483404
29041,2016,0.3979571533
29043,2016,5.2253663436
29045,2016,-1.033439138
29047,2016,5.5852950117
29049,2016,-0.340392424
29051,2016,3.3350703491
29053,2016,-1.302525767
29055,2016,-0.902082992
29057,2016,-5.138339921
29059,2016,0.8556149733
29061,2016,1.575089356
29063,2016,0.0
29065,2016,0.0
29067,2016,-2.471077165
29069,2016,-0.22799075
29071,2016,1.7662413701
29073,2016,-1.356483993
29075,2016,0.6025003766
29077,2016,2.4968268044
29079,2016,0.0992950055
29081,2016,-1.395267717
29083,2016,-2.399077278
29085,2016,-9.558586618
29087,2016,-5.81915846
29089,2016,1.5868293167
29091,2016,0.4488666118
29093,2016,-4.624618715
29095,2016,4.5910240115
29097,2016,4.3487952491
29099,2016,2.6114631136
29101,2016,4.953595095
29103,2016,-0.510204082
29105,2016,2.8765211015
29107,2016,-1.657509439
29109,2016,1.3920808983
29111,2016,0.0
29113,2016,4.4661981716
29115,2016,-3.437129179
29117,2016,-3.725261932
29119,2016,5.8165153785
29121,2016,-1.90488702
29123,2016,-1.967938994
29125,2016,-1.576842935
29127,2016,1.6031784756
29129,2016,3.8246141238
29131,2016,1.3234409465
29133,2016,-1.732664332
29135,2016,4.0170725584
29137,2016,0.0
29139,2016,-4.604891611
29141,2016,-1.793096578
29143,2016,0.055700997
29145,2016,1.1004504969
29147,2016,1.4640638864
29149,2016,-2.685682534
29151,2016,3.6094434827
29153,2016,-4.956095459
29155,2016,1.2184508268
29157,2016,1.7761989343
29159,2016,3.1697595477
29161,2016,0.9611730782
29163,2016,1.0293639614
29165,2016,5.3412341224
29167,2016,2.0754837474
29169,2016,9.2939617641
29171,2016,-1.85854414
29173,2016,-0.784352174
29175,2016,0.5598768271
29177,2016,-0.307462555
29179,2016,-4.272489912
29181,2016,-2.104270217
29183,2016,4.6575261212
29185,2016,-6.310497888
29186,2016,1.0650522716
29187,2016,-0.799469032
29189,2016,1.8269628094
29195,2016,-0.215884804
29197,2016,4.4439506721
29199,2016,4.9367479173
29201,2016,1.0801496779
29203,2016,-1.939981813
29205,2016,-2.140798683
29207,2016,-2.397271837
29209,2016,-4.619452675
29211,2016,4.7247814789
29213,2016,1.0659413365
29215,2016,-0.233168173
29217,2016,-0.048296346
29219,2016,3.7090337225
29221,2016,0.0
29223,2016,-2.774965313
29225,2016,6.4943636316
29227,2016,-8.380576781
29229,2016,1.3762351711
29510,2016,4.7308249674
30000,2016,2.4206622399
30001,2016,0.8529693997
30003,2016,9.3388121031
30005,2016,8.062108092
30007,2016,-1.043569006
30009,2016,-5.170432784
30011,2016,1.7226528854
30013,2016,2.6309348997
30015,2016,0.173100225
30017,2016,1.2538660871
30019,2016,-3.447285263
30021,2016,2.4416135881
30023,2016,-5.176496503
30025,2016,3.5160620105
30027,2016,-2.118644068
30029,2016,2.4279242281
30031,2016,6.7405566552
30033,2016,3.8714672861
30035,2016,6.9477456394
30037,2016,-2.457002457
30039,2016,-4.341758412
30041,2016,8.4534452351
30043,2016,0.5138966211
30045,2016,-0.516662361
30047,2016,1.5211439002
30049,2016,3.1550717779
30051,2016,0.4166666667
30053,2016,-4.53668457
30055,2016,0.0
30057,2016,-2.983590254
30059,2016,1.0911074741
30061,2016,-3.607503608
30063,2016,3.1240372975
30065,2016,-2.37222342
30067,2016,-0.186811134
30069,2016,-4.14507772
30071,2016,3.6324010171
30073,2016,0.1648804617
30075,2016,-2.845759818
30077,2016,-4.105571848
30079,2016,-9.56937799
30081,2016,-1.035321311
30083,2016,7.1214071214
30085,2016,10.24644466
30087,2016,6.8894988966
30089,2016,-3.163722647
30091,2016,-2.746875429
30093,2016,-0.691772234
30095,2016,-2.555230237
30097,2016,-2.487562189
30099,2016,1.8222479914
30101,2016,0.9972078181
30103,2016,-2.93255132
30105,2016,1.3198706527
30107,2016,0.0
30109,2016,-8.514664144
30111,2016,2.8876457736
31000,2016,5.5224100337
31001,2016,2.4031620553
31003,2016,-0.626959248
31005,2016,-4.362050164
31007,2016,7.0077084793
31009,2016,16.895459345
31011,2016,-0.939584704
31013,2016,3.0220879072
31015,2016,-6.52938222
31017,2016,0.0
31019,2016,7.5960770664
31021,2016,-5.047801147
31023,2016,-3.239068145
31025,2016,1.8406830109
31027,2016,1.0512790562
31029,2016,1.0156150819
31031,2016,2.7460739724
31033,2016,3.2699167658
31035,2016,1.9314340898
31037,2016,10.919781604
31039,2016,2.8837622005
31041,2016,1.1084426381
31043,2016,9.1601557716
31045,2016,-0.223851363
31047,2016,8.8942963227
31049,2016,-4.242906391
31051,2016,2.0849622101
31053,2016,1.9387253563
31055,2016,8.6272763155
31057,2016,3.9149888143
31059,2016,-2.863534676
31061,2016,-3.684474962
31063,2016,2.653525398
31065,2016,-1.667882831
31067,2016,-1.984310106
31069,2016,-4.185194873
31071,2016,-8.982035928
31073,2016,0.0
31075,2016,13.729977117
31077,2016,-0.413650465
31079,2016,7.1518961505
31081,2016,3.6067544675
31083,2016,-1.160766106
31085,2016,13.289036545
31087,2016,-2.803574558
31089,2016,2.5383188519
31091,2016,-24.33786686
31093,2016,1.4074595355
31095,2016,-3.610609638
31097,2016,-4.209720628
31099,2016,-0.152450644
31101,2016,-2.710694924
31103,2016,1.258653241
31105,2016,-1.624915369
31107,2016,-1.061821614
31109,2016,6.2653917411
31111,2016,2.1130331887
31113,2016,0.0
31115,2016,0.0
31117,2016,-4.032258065
31119,2016,5.1730543885
31121,2016,2.4292015598
31123,2016,-2.859477124
31125,2016,-1.682085786
31127,2016,-2.432393762
31129,2016,-4.420660772
31131,2016,2.8309008556
31133,2016,-0.742115028
31135,2016,4.4642857143
31137,2016,-0.434546442
31139,2016,4.883493791
31141,2016,6.1927023253
31143,2016,0.579094682
31145,2016,-1.385681293
31147,2016,-3.992763117
31149,2016,-6.380716058
31151,2016,2.5330706445
31153,2016,9.2552782241
31155,2016,1.5736391598
31157,2016,1.3486547857
31159,2016,-0.410593307
31161,2016,-1.339584729
31163,2016,-6.283068783
31165,2016,0.0
31167,2016,3.3559862405
31169,2016,-5.289450485
31171,2016,4.2402826855
31173,2016,11.680270194
31175,2016,-0.955908711
31177,2016,1.8440069773
31179,2016,4.2678047479
31181,2016,-6.705783738
31183,2016,8.843967151
31185,2016,-0.290518212
32000,2016,4.4871624212
32001,2016,0.7103905058
32003,2016,5.4580830413
32005,2016,-2.268002268
32007,2016,8.9008766015
32009,2016,1.2077294686
32011,2016,-0.504413619
32013,2016,7.0980716905
32015,2016,7.4413775201
32017,2016,-2.332361516
32019,2016,-0.93617753
32021,2016,-7.730786721
32023,2016,-8.583292737
32027,2016,1.5158405336
32029,2016,-1.780717375
32031,2016,3.6764046556
32033,2016,-0.713484864
32510,2016,-5.285773691
33000,2016,0.3867609776
33001,2016,-2.774177035
33003,2016,-3.920080931
33005,2016,-0.919461721
33007,2016,-7.065158188
33009,2016,-0.858211243
33011,2016,2.3015464734
33013,2016,-0.006717902
33015,2016,0.8137473891
33017,2016,0.9163928584
33019,2016,-1.414788014
34000,2016,3.5773606928
34001,2016,0.8374118391
34003,2016,2.7144621952
34005,2016,0.9699777331
34007,2016,3.0631554049
34009,2016,-4.291457019
34011,2016,2.9745571449
34013,2016,5.8883425724
34015,2016,1.0727105194
34017,2016,10.153929247
34019,2016,0.4715718128
34021,2016,3.5280223641
34023,2016,4.5220995964
34025,2016,1.0328374965
34027,2016,2.1091836528
34029,2016,2.3259999253
34031,2016,6.6298167284
34033,2016,-1.528341277
34035,2016,2.8263793383
34037,2016,0.0772122178
34039,2016,5.4412588897
34041,2016,-1.240595674
35000,2016,3.4069048423
35001,2016,3.1094642194
35003,2016,-5.719187875
35005,2016,4.0465197648
35006,2016,1.811694674
35007,2016,-3.565784675
35009,2016,9.1475843417
35011,2016,-10.24811219
35013,2016,6.1022120519
35015,2016,5.0968664673
35017,2016,-2.482093469
35019,2016,3.2113774515
35021,2016,-4.26742532
35023,2016,1.3698630137
35025,2016,8.5517727994
35027,2016,-0.619370822
35028,2016,2.4426802865
35029,2016,3.9401588377
35031,2016,5.7751382347
35033,2016,-2.187705097
35035,2016,4.631369091
35037,2016,-3.445203445
35039,2016,1.9589136933
35041,2016,6.7917036727
35043,2016,2.7743427066
35045,2016,6.0109289617
35047,2016,-1.245108502
35049,2016,0.4379227639
35051,2016,-15.21048629
35053,2016,1.3483409544
35055,2016,-0.821680184
35057,2016,-0.128671149
35059,2016,-1.683299267
35061,2016,1.917228613
36000,2016,4.2876602769
36001,2016,1.4470838821
36003,2016,0.550975863
36005,2016,8.0702476961
36007,2016,0.0102452193
36009,2016,0.4499177293
36011,2016,-0.820660118
36013,2016,-0.138602807
36015,2016,0.2785046621
36017,2016,-1.23600482
36019,2016,0.7195226339
36021,2016,-2.66625228
36023,2016,0.3534119848
36025,2016,-4.053284256
36027,2016,0.5621154619
36029,2016,0.2892370123
36031,2016,-3.411074092
36033,2016,0.0787238858
36035,2016,-1.787526417
36037,2016,-0.549474136
36039,2016,-2.796761644
36041,2016,-5.402485143
36043,2016,-1.135200819
36045,2016,9.8800528448
36047,2016,9.8013941149
36049,2016,3.2539177918
36051,2016,-0.623324815
36053,2016,0.1258538836
36055,2016,2.151278379
36057,2016,0.4861596427
36059,2016,2.5844845344
36061,2016,4.5856556583
36063,2016,-0.896412463
36065,2016,-0.190625142
36067,2016,1.9174837111
36069,2016,-0.439359268
36071,2016,5.8598570598
36073,2016,0.9428488541
36075,2016,2.1120563215
36077,2016,-0.580257966
36079,2016,0.929546442
36081,2016,7.0731299109
36083,2016,1.2424308976
36085,2016,3.7151742043
36087,2016,9.3534743576
36089,2016,1.7834638325
36091,2016,1.7563989409
36093,2016,2.0309953171
36095,2016,-1.371413992
36097,2016,-1.111296327
36099,2016,0.2014069716
36101,2016,0.91512475
36103,2016,2.6732716151
36105,2016,1.1218398173
36107,2016,0.0611128653
36109,2016,1.2624546002
36111,2016,-1.070532478
36113,2016,-1.831473405
36115,2016,-0.225731814
36117,2016,0.7690237244
36119,2016,3.8359188052
36121,2016,0.2949779996
36123,2016,2.47075936
37000,2016,3.1308154774
37001,2016,0.7941510147
37003,2016,-1.32266206
37005,2016,-4.225028703
37007,2016,-4.136545394
37009,2016,-5.260389269
37011,2016,-4.237288136
37013,2016,-2.78604445
37015,2016,-3.233548061
37017,2016,-2.362634929
37019,2016,-2.856970404
37021,2016,-0.074964145
37023,2016,-1.800975435
37025,2016,4.7232027334
37027,2016,-1.616814875
37029,2016,0.1934329513
37031,2016,-3.184991274
37033,2016,-3.11622191
37035,2016,0.480807757
37037,2016,0.2465465357
37039,2016,-4.225018667
37041,2016,-3.655664522
37043,2016,-4.959760434
37045,2016,-1.805892369
37047,2016,-1.788132818
37049,2016,3.0853833613
37051,2016,8.6728780649
37053,2016,1.4188310409
37055,2016,-0.280516712
37057,2016,0.0610210034
37059,2016,-2.39323194
37061,2016,2.5728262157
37063,2016,7.7684068358
37065,2016,-0.896978304
37067,2016,3.0407852428
37069,2016,2.3374680546
37071,2016,1.1035035072
37073,2016,-0.952380952
37075,2016,-2.219755827
37077,2016,0.8900604214
37079,2016,0.8089844865
37081,2016,3.6530627532
37083,2016,-1.250036059
37085,2016,6.5401920312
37087,2016,-2.515597538
37089,2016,-2.750299428
37091,2016,-1.029187765
37093,2016,11.80476731
37095,2016,-5.524861878
37097,2016,2.4216261746
37099,2016,0.0953209337
37101,2016,4.4953144991
37103,2016,-2.788536019
37105,2016,3.2096255157
37107,2016,-1.73579469
37109,2016,-0.494327591
37111,2016,-0.801487204
37113,2016,-3.452715356
37115,2016,-1.458377437
37117,2016,-1.509141083
37119,2016,8.4386732174
37121,2016,-6.385738517
37123,2016,0.0
37125,2016,0.3062011002
37127,2016,-0.383511151
37129,2016,1.3416443247
37131,2016,-5.11559272
37133,2016,15.29209087
37135,2016,2.830009363
37137,2016,-6.586685486
37139,2016,1.4725297045
37141,2016,0.877819565
37143,2016,-4.615670947
37145,2016,-0.713739485
37147,2016,4.7559463484
37149,2016,-7.004996571
37151,2016,0.4201136407
37153,2016,-1.039351621
37155,2016,2.777746665
37157,2016,-2.229934687
37159,2016,0.1583263466
37161,2016,-2.683531709
37163,2016,2.3031297325
37165,2016,0.9061305394
37167,2016,-0.773993808
37169,2016,-2.780221332
37171,2016,-2.055469911
37173,2016,0.9117688315
37175,2016,-4.267468069
37177,2016,-0.980031851
37179,2016,4.6092613581
37181,2016,0.2248605864
37183,2016,7.3474370899
37185,2016,-3.691601606
37187,2016,-3.289879508
37189,2016,0.2238116998
37191,2016,3.6683815278
37193,2016,-1.563424631
37195,2016,1.8825324368
37197,2016,-1.567647997
37199,2016,-3.071672355
38000,2016,6.8889625456
38001,2016,-4.64037123
38003,2016,-1.186835258
38005,2016,13.030746706
38007,2016,11.603375527
38009,2016,-3.306530398
38011,2016,3.6928758271
38013,2016,7.8757383505
38015,2016,6.8896851723
38017,2016,9.1037977913
38019,2016,3.9210560711
38021,2016,-1.19510009
38023,2016,-1.649484536
38025,2016,7.374301676
38027,2016,-2.612671457
38029,2016,-5.64216778
38031,2016,-1.808863431
38033,2016,5.8886509636
38035,2016,7.8253151074
38037,2016,0.8376963351
38039,2016,-9.238891333
38041,2016,1.52264941
38043,2016,6.9049553209
38045,2016,-0.969814523
38047,2016,-3.111226342
38049,2016,2.009208874
38051,2016,-9.405568096
38053,2016,12.457620437
38055,2016,2.1753768063
38057,2016,1.3791518216
38059,2016,8.1336809826
38061,2016,8.2745193478
38063,2016,-6.892986386
38065,2016,4.2553191489
38067,2016,2.9835902536
38069,2016,-3.769584168
38071,2016,3.4451574006
38073,2016,-5.172732311
38075,2016,0.3946329913
38077,2016,3.6224098235
38079,2016,10.403209356
38081,2016,3.8714672861
38083,2016,5.2770448549
38085,2016,8.1503282771
38087,2016,1.2804097311
38089,2016,9.7242148892
38091,2016,5.2260256075
38093,2016,-0.379912145
38095,2016,0.0
38097,2016,-1.125844383
38099,2016,-0.092302012
38101,2016,11.355854828
38103,2016,-3.683693517
38105,2016,13.464913543
39000,2016,1.8146476393
39001,2016,-1.040676081
39003,2016,1.2324994704
39005,2016,0.3931479921
39007,2016,-0.48836322
39009,2016,0.2117394395
39011,2016,1.1147540984
39013,2016,-3.00918018
39015,2016,-0.618308811
39017,2016,3.3379642395
39019,2016,-0.397549649
39021,2016,-0.463296613
39023,2016,-1.745116816
39025,2016,2.6162503702
39027,2016,1.9109953897
39029,2016,-1.707180227
39031,2016,2.2952701041
39033,2016,-1.942690627
39035,2016,0.8850392159
39037,2016,-0.038608175
39039,2016,0.9154395418
39041,2016,5.433571895
39043,2016,-2.154842743
39045,2016,2.9272175317
39047,2016,-0.104746775
39049,2016,7.5881692179
39051,2016,1.418322361
39053,2016,-0.661868123
39055,2016,0.6711445145
39057,2016,2.4820822789
39059,2016,0.5597750722
39061,2016,3.5388642689
39063,2016,1.6632675287
39065,2016,1.6504268893
39067,2016,-2.610369694
39069,2016,-0.109563026
39071,2016,1.7448758812
39073,2016,1.2303798358
39075,2016,9.0278015252
39077,2016,3.4283559319
39079,2016,0.4301934334
39081,2016,-3.57039252
39083,2016,2.0670986794
39085,2016,-0.957852321
39087,2016,-2.154357229
39089,2016,2.2124668714
39091,2016,1.0400761247
39093,2016,0.9836215573
39095,2016,2.5366065329
39097,2016,-0.457059281
39099,2016,-2.527509386
39101,2016,-0.061116289
39103,2016,1.9659945269
39105,2016,-2.157683511
39107,2016,3.8311353422
39109,2016,1.0161627394
39111,2016,-2.893845285
39113,2016,0.8988383736
39115,2016,-2.036106963
39117,2016,1.1736921205
39119,2016,0.3136125259
39121,2016,-0.553480006
39123,2016,-3.274168534
39125,2016,0.0529128525
39127,2016,2.6123810186
39129,2016,0.2968550823
39131,2016,-0.533712862
39133,2016,-0.369100165
39135,2016,-1.237053387
39137,2016,3.8510722737
39139,2016,0.1975877825
39141,2016,-0.727759475
39143,2016,0.7744629268
39145,2016,-0.951586412
39147,2016,0.4319771052
39149,2016,2.863132062
39151,2016,0.1710859413
39153,2016,0.3934277252
39155,2016,-2.14298235
39157,2016,1.3275840668
39159,2016,5.2014658677
39161,2016,-0.318606627
39163,2016,0.3064664419
39165,2016,3.3214698836
39167,2016,-2.729859067
39169,2016,3.9686118878
39171,2016,1.2171372931
39173,2016,1.6367307076
